 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 1 0
 3 3 0 1 0
 4 3 0 1 0
 5 3 1 1 0
 6 3 1 1 0
 7 3 1 1 0
 8 3 2 1 0
 9 3 2 1 0
 10 3 2 1 0
 11 3 2 1 0
 12 3 2 2 0
 13 3 2 2 0
 14 3 2 2 0
 15 3 2 2 0
 16 3 2 2 0
 17 3 2 2 0
 18 3 2 2 0
 19 3 2 2 0
 20 3 2 2 0
 21 3 2 3 0
 22 3 2 3 0
 23 3 2 3 0
 24 3 2 3 0
 25 3 2 3 0
 26 3 2 3 0
 27 3 2 3 0
 28 3 2 3 0
 29 3 2 3 0
 30 3 2 3 0
 31 3 2 3 0
 32 3 2 4 0
 33 3 2 4 0
 34 3 2 4 0
 35 3 2 4 0
 36 3 2 4 0
 37 3 2 4 0
 38 3 2 4 0
 39 3 2 4 0
 40 3 2 4 0
 41 3 2 4 0
 42 3 2 4 0
 43 3 2 4 0
 44 3 2 4 0
 45 3 2 4 0
 46 3 2 4 0
 47 3 2 4 0
 48 3 2 4 0
 49 3 2 4 0
 50 3 2 4 0
 51 3 2 4 0
 52 3 2 4 0
 53 3 2 4 0
 54 3 2 4 0
 55 3 2 4 0
 56 3 2 4 0
 57 3 2 4 0
 58 3 2 4 0
 59 3 2 4 0
 60 3 2 4 0
 61 3 2 4 0
 62 3 2 4 0
 63 4 2 4 0
 64 4 2 4 0
 65 4 2 4 0
 66 4 2 4 0
 67 4 2 4 0
 68 4 2 4 0
 69 4 2 4 0
 70 4 2 4 0
 71 4 2 4 0
 72 4 2 4 0
 73 4 2 4 0
 74 4 2 4 0
 75 4 2 4 0
 76 4 2 4 0
 77 4 2 4 0
 78 4 2 4 0
 79 4 2 4 0
 80 4 2 4 0
 81 4 2 4 0
 82 4 2 4 0
 83 4 2 4 0
 84 4 2 4 0
 85 4 2 4 0
 86 5 2 4 0
 87 5 2 4 0
 88 5 2 4 0
 89 5 2 4 0
 90 5 2 4 0
 91 5 2 4 0
 92 5 2 4 0
 93 5 2 4 0
 94 5 2 4 0
 95 5 2 4 0
 96 5 2 4 0
 97 5 2 4 0
 98 5 2 4 0
 99 5 2 4 0
 100 5 2 4 0
