 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 2 0
 3 0 0 3 1
 4 1 0 3 2
 5 1 0 4 2
 6 1 0 5 2
 7 2 0 5 3
 8 2 0 5 3
 9 2 0 5 3
 10 3 0 6 3
 11 4 0 9 3
 12 4 0 11 3
 13 4 0 11 3
 14 4 0 11 3
 15 4 0 11 3
 16 4 0 11 3
 17 4 0 11 3
 18 4 0 11 3
 19 4 0 12 3
 20 4 0 13 3
 21 4 0 13 3
 22 6 0 13 3
 23 6 0 13 3
 24 6 0 13 3
 25 6 0 13 3
 26 6 0 13 3
 27 6 0 13 3
 28 6 0 13 3
 29 6 0 13 3
 30 6 0 13 3
 31 6 0 13 3
 32 6 0 13 3
 33 6 0 13 3
 34 6 0 13 3
 35 6 0 13 3
 36 6 0 13 3
 37 6 0 13 3
 38 6 0 13 3
 39 7 0 13 3
 40 7 0 13 3
 41 7 0 13 3
 42 7 0 13 3
 43 7 0 13 3
 44 7 0 13 3
 45 7 0 13 3
 46 7 0 13 3
 47 7 0 13 3
 48 8 0 13 3
 49 8 0 13 3
 50 8 0 13 3
 51 8 0 13 3
 52 8 0 13 3
 53 8 0 13 3
 54 9 0 13 3
 55 10 0 13 3
 56 10 0 13 3
 57 10 0 13 3
 58 10 0 13 3
 59 10 0 13 3
 60 10 0 13 3
 61 10 0 13 3
 62 10 0 13 3
 63 10 1 13 3
 64 10 1 13 3
 65 10 1 13 3
 66 10 1 13 3
 67 10 1 13 3
 68 10 1 13 3
 69 10 1 13 3
 70 10 1 13 3
 71 10 1 13 3
 72 10 1 13 3
 73 10 1 13 3
 74 10 1 13 3
 75 10 1 13 3
 76 10 1 13 3
 77 10 1 13 3
 78 10 1 13 3
 79 10 1 13 3
 80 10 1 13 3
 81 10 1 13 3
 82 10 1 13 3
 83 10 1 13 3
 84 10 1 13 3
 85 10 1 13 3
 86 10 1 13 3
 87 10 1 13 3
 88 10 1 13 3
 89 10 1 13 3
 90 10 1 13 3
 91 10 1 13 3
 92 10 1 13 3
 93 10 1 13 3
 94 10 1 13 3
 95 10 1 13 3
 96 10 1 13 3
 97 10 1 13 3
 98 10 1 13 3
 99 10 1 13 3
 100 10 1 13 3
