 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 1 1 0 0
 4 2 1 0 0
 5 3 1 0 0
 6 3 1 1 0
 7 3 1 2 0
 8 3 1 2 0
 9 3 1 3 0
 10 3 1 3 0
 11 3 1 3 0
 12 3 1 3 0
 13 3 1 3 0
 14 3 1 4 0
 15 3 1 5 0
 16 3 1 5 0
 17 3 1 5 0
 18 3 1 5 0
 19 3 1 5 0
 20 3 1 6 0
 21 3 1 6 0
 22 3 1 6 0
 23 3 1 6 0
 24 3 1 6 0
 25 3 1 6 0
 26 3 1 7 0
 27 3 1 7 0
 28 4 1 7 0
 29 4 1 7 0
 30 4 1 8 0
 31 4 1 8 0
 32 4 1 8 0
 33 4 1 8 0
 34 4 1 8 0
 35 4 1 8 0
 36 4 1 8 0
 37 4 1 8 0
 38 4 1 8 0
 39 4 1 8 0
 40 4 1 8 0
 41 4 1 8 0
 42 4 1 8 0
 43 4 1 8 0
 44 4 1 8 0
 45 4 1 8 0
 46 4 1 8 0
 47 4 1 8 0
 48 4 1 8 0
 49 4 1 8 0
 50 4 1 8 0
 51 4 1 8 0
 52 4 1 8 0
 53 4 1 8 0
 54 4 1 8 0
 55 4 1 8 0
 56 4 1 8 0
 57 4 1 8 0
 58 4 1 8 0
 59 4 1 8 0
 60 4 2 8 0
 61 4 2 8 0
 62 4 2 8 0
 63 4 2 8 0
 64 4 2 8 0
 65 4 2 8 0
 66 4 2 8 0
 67 4 2 8 0
 68 4 2 8 0
 69 4 2 8 0
 70 4 2 8 0
 71 4 2 8 0
 72 4 2 8 0
 73 4 2 8 0
 74 5 2 8 0
 75 5 2 8 0
 76 5 2 8 0
 77 5 2 8 0
 78 6 2 8 0
 79 6 2 8 0
 80 6 3 8 0
 81 6 3 8 0
 82 6 3 8 0
 83 6 3 8 0
 84 6 3 8 0
 85 6 3 8 0
 86 6 3 8 0
 87 6 3 8 0
 88 6 3 8 0
 89 6 3 8 0
 90 6 3 8 0
 91 6 3 8 0
 92 6 3 8 0
 93 6 3 8 0
 94 6 3 8 0
 95 6 3 8 0
 96 6 3 8 0
 97 6 3 8 0
 98 6 3 8 0
 99 6 3 8 0
 100 6 3 8 0
