 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 1 0
 3 0 1 2 0
 4 1 1 4 0
 5 1 1 5 0
 6 1 1 6 1
 7 1 1 6 1
 8 1 1 6 1
 9 1 1 6 1
 10 2 1 6 1
 11 2 1 7 1
 12 2 2 7 1
 13 2 2 7 1
 14 2 2 7 1
 15 2 2 7 1
 16 2 2 7 1
 17 2 2 7 1
 18 2 2 8 1
 19 2 2 8 1
 20 2 2 9 1
 21 2 2 9 1
 22 2 2 9 1
 23 3 2 9 1
 24 3 2 9 1
 25 3 2 9 1
 26 3 2 9 1
 27 3 2 9 1
 28 3 2 9 1
 29 3 2 9 1
 30 3 2 9 1
 31 3 2 9 1
 32 3 2 9 1
 33 3 2 9 1
 34 3 2 9 1
 35 3 2 9 1
 36 4 2 9 1
 37 4 2 9 1
 38 4 2 9 1
 39 4 2 9 1
 40 4 2 9 1
 41 4 2 9 1
 42 4 2 9 1
 43 4 2 9 1
 44 4 2 9 1
 45 4 2 9 1
 46 4 2 9 1
 47 4 2 9 1
 48 4 2 9 1
 49 4 2 9 1
 50 4 2 9 1
 51 4 2 9 1
 52 4 2 9 1
 53 4 2 9 1
 54 4 2 9 1
 55 4 2 9 1
 56 4 2 9 1
 57 4 2 9 1
 58 4 2 9 1
 59 4 2 9 1
 60 4 2 9 1
 61 4 2 9 1
 62 4 2 9 1
 63 4 3 9 1
 64 4 3 9 1
 65 4 3 9 1
 66 4 3 9 1
 67 4 3 9 1
 68 4 3 9 1
 69 4 3 9 1
 70 4 3 9 1
 71 5 3 9 1
 72 5 3 9 1
 73 5 3 9 1
 74 5 3 9 1
 75 5 3 9 1
 76 5 3 9 1
 77 5 3 9 1
 78 5 3 9 1
 79 5 3 9 1
 80 5 3 9 1
 81 5 3 9 1
 82 5 3 9 1
 83 5 3 9 1
 84 5 3 9 1
 85 6 3 9 1
 86 6 3 9 1
 87 6 3 9 1
 88 6 3 9 1
 89 6 3 9 1
 90 6 3 9 1
 91 6 3 9 1
 92 6 3 9 1
 93 6 3 9 1
 94 6 3 9 1
 95 6 3 9 1
 96 6 3 9 1
 97 6 3 9 1
 98 6 3 9 1
 99 6 3 9 1
 100 6 3 9 1
