 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 3 0 5 0
 4 7 0 8 0
 5 10 0 9 0
 6 11 0 9 0
 7 12 1 9 0
 8 12 1 11 0
 9 13 1 14 1
 10 13 1 16 1
 11 13 1 18 2
 12 15 1 20 3
 13 16 1 20 4
 14 17 1 21 4
 15 17 1 21 4
 16 18 1 23 4
 17 18 1 24 4
 18 18 1 26 4
 19 21 1 27 4
 20 23 1 27 5
 21 24 1 27 5
 22 24 1 27 5
 23 25 1 27 5
 24 25 1 27 5
 25 25 1 28 5
 26 25 1 28 5
 27 26 1 29 5
 28 27 1 31 5
 29 29 1 32 5
 30 29 1 34 5
 31 30 1 35 5
 32 30 1 36 5
 33 31 1 38 5
 34 31 1 39 5
 35 31 1 40 5
 36 31 1 42 5
 37 31 1 42 5
 38 32 1 42 5
 39 35 1 42 6
 40 35 1 42 6
 41 35 1 42 6
 42 36 1 42 6
 43 36 1 42 6
 44 36 1 42 6
 45 37 1 42 6
 46 37 1 42 6
 47 37 1 42 6
 48 38 1 42 6
 49 40 1 42 6
 50 40 1 43 6
 51 41 1 43 6
 52 41 1 43 6
 53 42 1 43 6
 54 42 1 43 6
 55 44 1 43 6
 56 44 1 43 6
 57 45 1 43 6
 58 45 1 43 6
 59 45 1 44 6
 60 46 1 44 6
 61 46 2 44 6
 62 46 2 44 6
 63 46 2 44 6
 64 46 2 44 6
 65 46 2 45 6
 66 46 2 45 6
 67 46 2 45 6
 68 46 2 45 6
 69 47 2 45 6
 70 47 2 45 6
 71 48 2 45 6
 72 49 2 45 6
 73 50 2 45 6
 74 50 2 46 6
 75 50 2 46 6
 76 50 2 47 6
 77 50 2 47 6
 78 50 2 47 6
 79 50 2 47 6
 80 50 2 47 6
 81 50 2 47 6
 82 50 2 47 6
 83 50 2 47 6
 84 50 2 47 6
 85 50 2 48 6
 86 50 2 48 6
 87 51 2 48 6
 88 51 2 48 6
 89 51 2 48 6
 90 51 2 48 6
 91 51 2 48 6
 92 51 2 48 6
 93 51 2 48 6
 94 51 2 48 6
 95 51 2 49 6
 96 51 2 49 6
 97 51 2 49 6
 98 51 2 49 6
 99 51 2 49 6
 100 51 2 50 6
