 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 0 0
 3 4 0 2 0
 4 8 0 5 1
 5 8 1 8 2
 6 9 1 15 3
 7 11 1 19 4
 8 11 1 25 5
 9 12 1 32 6
 10 13 2 37 7
 11 15 2 41 8
 12 16 2 46 9
 13 17 2 50 10
 14 19 2 53 11
 15 19 2 56 12
 16 19 2 59 13
 17 22 2 61 13
 18 22 2 63 13
 19 26 2 66 14
 20 27 2 70 15
 21 29 2 73 16
 22 30 2 77 16
 23 31 2 78 16
 24 33 2 81 16
 25 33 2 83 16
 26 33 2 85 16
 27 33 2 88 16
 28 34 2 90 16
 29 36 2 92 16
 30 37 2 93 16
 31 37 2 94 16
 32 39 2 94 16
 33 39 2 94 16
 34 39 2 95 16
 35 41 2 95 16
 36 41 2 95 16
 37 43 2 96 16
 38 44 2 97 16
 39 45 2 97 16
 40 45 2 97 16
 41 46 2 98 16
 42 48 2 99 16
 43 49 2 100 16
 44 49 2 100 16
 45 51 2 101 16
 46 52 2 101 17
 47 52 2 101 18
 48 54 2 101 19
 49 55 2 101 20
 50 55 2 102 20
 51 56 2 103 20
 52 58 2 104 20
 53 58 3 105 20
 54 58 3 105 20
 55 60 3 107 20
 56 61 3 108 20
 57 62 3 108 20
 58 63 3 108 20
 59 63 3 109 20
 60 63 4 110 20
 61 64 4 110 20
 62 64 4 110 20
 63 64 4 110 20
 64 66 4 110 20
 65 66 4 110 21
 66 67 4 111 22
 67 67 4 111 22
 68 68 4 111 22
 69 69 4 111 22
 70 69 4 112 22
 71 69 4 112 22
 72 70 4 112 22
 73 70 4 112 22
 74 70 4 112 22
 75 70 4 113 22
 76 71 4 114 22
 77 71 4 114 22
 78 71 4 114 22
 79 71 4 114 22
 80 71 4 114 22
 81 71 4 114 22
 82 71 4 114 22
 83 73 4 114 22
 84 73 4 114 23
 85 74 4 114 23
 86 74 4 115 23
 87 75 4 115 23
 88 75 4 116 23
 89 75 4 116 23
 90 75 4 116 23
 91 77 4 116 23
 92 77 4 116 23
 93 77 4 116 23
 94 77 4 117 23
 95 78 4 117 23
 96 78 4 117 23
 97 78 4 117 23
 98 78 4 117 23
 99 79 4 117 23
 100 79 4 117 23
