 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 0 0 0
 3 7 1 1 0
 4 8 1 2 0
 5 10 1 7 0
 6 11 2 13 0
 7 14 2 19 0
 8 14 2 25 0
 9 15 2 31 0
 10 18 2 36 0
 11 19 2 42 0
 12 20 3 48 0
 13 23 3 54 0
 14 23 3 58 1
 15 23 4 62 2
 16 24 4 64 3
 17 25 4 66 4
 18 28 4 69 5
 19 28 4 71 5
 20 29 4 72 5
 21 32 4 74 6
 22 33 4 76 7
 23 34 5 79 8
 24 34 5 82 9
 25 36 5 84 9
 26 38 5 86 10
 27 39 5 87 11
 28 39 5 88 11
 29 40 5 91 11
 30 40 5 92 11
 31 41 5 93 11
 32 43 5 96 11
 33 43 5 97 11
 34 44 5 98 11
 35 44 5 99 11
 36 44 5 102 11
 37 45 5 103 11
 38 45 5 107 11
 39 46 5 110 11
 40 46 5 112 11
 41 47 5 112 11
 42 49 5 112 11
 43 49 5 113 11
 44 49 5 113 11
 45 51 5 113 11
 46 52 5 114 11
 47 54 5 115 11
 48 54 5 115 11
 49 55 5 114 11
 50 56 5 116 11
 51 56 5 117 11
 52 58 5 118 11
 53 58 5 119 11
 54 59 6 120 11
 55 59 6 120 11
 56 59 6 120 11
 57 59 6 120 11
 58 59 6 120 11
 59 59 6 121 11
 60 59 6 121 11
 61 60 6 122 11
 62 60 6 123 11
 63 60 6 124 11
 64 60 6 125 11
 65 61 6 126 11
 66 61 6 127 12
 67 61 6 127 13
 68 62 6 127 13
 69 62 6 127 13
 70 62 6 127 13
 71 62 6 127 13
 72 63 6 127 13
 73 63 6 127 13
 74 65 6 127 13
 75 66 6 127 13
 76 66 6 127 13
 77 66 6 129 13
 78 68 6 130 13
 79 70 6 130 13
 80 70 6 131 13
 81 70 6 131 13
 82 70 6 131 13
 83 70 6 132 13
 84 70 6 132 13
 85 72 6 133 13
 86 74 6 134 13
 87 74 6 134 13
 88 74 6 134 13
 89 75 6 134 13
 90 75 6 134 13
 91 75 6 134 13
 92 75 6 134 13
 93 77 6 134 13
 94 78 6 134 13
 95 78 6 134 13
 96 77 6 134 13
 97 78 6 134 13
 98 78 6 134 13
 99 78 6 135 13
 100 78 6 135 13
