 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 1 2 0
 3 4 1 6 0
 4 8 1 12 0
 5 9 1 17 0
 6 12 1 21 0
 7 15 1 26 0
 8 16 1 32 0
 9 18 1 38 0
 10 18 1 45 0
 11 20 1 53 1
 12 21 1 60 2
 13 22 1 68 3
 14 22 1 74 4
 15 22 1 79 5
 16 22 1 82 6
 17 22 1 83 7
 18 22 1 85 8
 19 23 1 88 9
 20 24 1 89 10
 21 24 1 92 11
 22 26 1 92 11
 23 28 1 92 11
 24 29 1 92 11
 25 29 1 92 11
 26 30 1 93 11
 27 31 1 93 11
 28 33 1 93 11
 29 33 1 93 11
 30 34 1 95 11
 31 34 1 97 11
 32 34 1 98 11
 33 35 1 99 11
 34 35 1 100 11
 35 37 1 102 11
 36 37 1 106 11
 37 38 1 108 11
 38 39 1 108 11
 39 40 1 108 11
 40 40 2 109 11
 41 41 2 109 11
 42 41 2 109 11
 43 43 2 109 11
 44 44 2 110 11
 45 45 2 110 11
 46 46 3 110 11
 47 46 3 110 11
 48 47 3 110 12
 49 48 3 112 13
 50 48 3 113 13
 51 48 3 113 13
 52 51 4 113 13
 53 52 4 113 13
 54 53 5 113 13
 55 53 5 114 13
 56 53 6 115 14
 57 54 6 115 14
 58 55 6 117 14
 59 55 6 118 14
 60 55 7 121 14
 61 56 7 123 14
 62 57 7 125 14
 63 58 7 128 14
 64 59 7 128 14
 65 61 7 129 14
 66 61 7 130 14
 67 61 7 130 14
 68 61 7 131 14
 69 61 7 131 14
 70 61 7 132 14
 71 61 7 134 14
 72 61 7 134 14
 73 61 8 134 14
 74 62 8 132 14
 75 62 8 133 14
 76 62 8 135 14
 77 62 8 136 14
 78 62 8 137 14
 79 62 8 137 14
 80 62 8 137 14
 81 62 8 138 14
 82 63 8 138 14
 83 64 8 140 14
 84 64 9 140 14
 85 64 9 140 14
 86 64 9 140 14
 87 64 9 140 14
 88 64 9 140 14
 89 64 9 141 14
 90 64 10 141 14
 91 64 10 141 14
 92 64 10 141 14
 93 64 10 141 14
 94 64 10 141 14
 95 64 10 141 14
 96 64 10 141 14
 97 65 10 141 14
 98 66 10 141 14
 99 67 10 141 14
 100 67 10 141 14
