 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 0 0 1
 3 6 1 7 1
 4 9 1 12 1
 5 10 2 18 2
 6 12 2 25 3
 7 13 2 32 4
 8 14 2 39 5
 9 16 3 46 5
 10 18 3 53 5
 11 20 3 58 5
 12 20 3 63 6
 13 21 3 68 6
 14 22 3 72 6
 15 24 3 76 6
 16 25 3 79 6
 17 26 3 80 7
 18 28 3 81 7
 19 28 3 83 8
 20 30 3 84 9
 21 31 3 85 10
 22 32 3 88 11
 23 34 3 90 12
 24 34 3 93 13
 25 35 3 95 14
 26 35 3 96 14
 27 35 3 97 14
 28 36 3 99 14
 29 36 3 100 14
 30 38 4 101 14
 31 38 4 102 15
 32 40 4 103 16
 33 40 4 103 16
 34 40 4 104 16
 35 41 4 104 16
 36 41 4 104 16
 37 41 4 104 17
 38 43 4 104 17
 39 43 4 105 17
 40 44 4 105 17
 41 44 4 105 17
 42 46 4 105 17
 43 47 4 105 17
 44 48 4 105 17
 45 49 4 106 17
 46 49 4 106 17
 47 49 4 106 17
 48 49 4 106 17
 49 49 4 106 17
 50 50 4 108 17
 51 50 4 109 17
 52 51 4 110 17
 53 51 4 111 17
 54 52 4 111 18
 55 52 4 111 18
 56 54 4 111 18
 57 54 4 111 18
 58 54 4 112 18
 59 54 4 113 18
 60 55 4 115 18
 61 55 4 116 18
 62 55 4 117 18
 63 55 4 118 18
 64 55 4 118 18
 65 55 4 118 18
 66 56 4 119 18
 67 56 4 120 18
 68 58 4 121 18
 69 58 4 123 18
 70 58 4 124 18
 71 58 4 125 18
 72 59 4 127 18
 73 60 4 129 18
 74 60 4 130 18
 75 61 4 131 18
 76 62 4 132 18
 77 64 4 132 18
 78 65 4 132 18
 79 65 4 132 18
 80 66 4 132 18
 81 66 4 132 18
 82 67 4 132 18
 83 69 4 132 18
 84 70 4 132 18
 85 72 4 132 18
 86 73 4 135 18
 87 73 4 137 18
 88 73 4 138 18
 89 73 4 139 18
 90 73 4 139 18
 91 73 4 140 18
 92 74 4 140 18
 93 74 4 141 18
 94 74 4 142 18
 95 74 4 142 18
 96 74 5 144 18
 97 74 5 144 18
 98 75 5 144 18
 99 75 5 144 18
 100 75 5 144 18
