 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 1 0
 3 7 1 1 0
 4 11 1 5 0
 5 13 3 7 0
 6 15 4 10 0
 7 17 4 13 0
 8 17 4 17 0
 9 18 4 21 0
 10 20 5 25 0
 11 22 5 28 0
 12 22 5 30 0
 13 25 5 35 0
 14 28 5 40 0
 15 29 6 43 0
 16 31 6 46 0
 17 32 6 50 0
 18 33 6 53 0
 19 35 6 55 0
 20 35 7 58 0
 21 36 9 61 0
 22 37 9 64 0
 23 38 9 66 0
 24 38 10 68 0
 25 40 10 70 0
 26 40 10 72 0
 27 41 10 75 0
 28 44 10 79 0
 29 45 10 80 0
 30 47 11 82 0
 31 47 11 83 0
 32 48 11 84 0
 33 50 11 85 0
 34 51 11 87 0
 35 54 11 88 0
 36 55 12 88 0
 37 55 12 88 0
 38 55 13 88 0
 39 56 13 89 0
 40 56 13 90 0
 41 60 13 91 0
 42 60 14 91 0
 43 62 14 91 0
 44 63 14 92 0
 45 63 14 93 0
 46 64 14 94 0
 47 64 14 95 0
 48 64 15 95 0
 49 64 15 95 0
 50 64 15 96 0
 51 65 16 97 0
 52 65 16 97 0
 53 65 16 97 0
 54 66 16 97 0
 55 67 16 98 0
 56 68 16 99 0
 57 69 16 100 0
 58 69 16 101 0
 59 69 16 103 0
 60 69 16 103 0
 61 69 16 103 0
 62 69 16 103 0
 63 70 16 103 0
 64 71 16 103 0
 65 71 16 103 0
 66 71 16 103 0
 67 71 16 103 0
 68 71 16 103 0
 69 72 16 104 0
 70 73 16 104 0
 71 73 16 104 0
 72 75 16 104 0
 73 75 16 104 0
 74 76 16 104 0
 75 76 16 104 0
 76 76 16 105 0
 77 76 16 105 0
 78 77 16 106 0
 79 77 16 107 0
 80 77 16 107 0
 81 78 16 107 0
 82 79 16 107 0
 83 79 16 107 0
 84 80 16 107 0
 85 80 16 108 0
 86 81 16 108 0
 87 81 16 108 0
 88 81 16 108 0
 89 81 16 108 0
 90 81 16 108 0
 91 81 16 108 0
 92 81 16 110 0
 93 81 16 112 0
 94 81 16 112 0
 95 81 16 112 0
 96 81 16 113 0
 97 81 16 114 0
 98 81 16 114 0
 99 82 16 114 0
 100 82 16 115 0
