 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 7 0 2 0
 4 8 0 6 0
 5 9 0 14 1
 6 10 1 22 1
 7 13 1 29 2
 8 13 1 35 3
 9 13 1 43 4
 10 14 1 52 5
 11 14 1 57 6
 12 15 1 63 7
 13 17 1 66 8
 14 18 1 69 9
 15 19 2 70 9
 16 20 2 72 9
 17 20 2 75 9
 18 22 2 78 9
 19 23 3 81 10
 20 23 3 87 10
 21 23 3 93 11
 22 23 3 99 12
 23 23 3 103 13
 24 23 3 105 14
 25 23 3 108 15
 26 24 3 111 16
 27 24 3 113 16
 28 24 3 114 16
 29 25 3 117 16
 30 25 3 119 17
 31 25 3 122 17
 32 26 3 124 17
 33 27 3 127 17
 34 28 3 130 17
 35 30 3 132 17
 36 31 3 134 17
 37 32 3 135 17
 38 32 3 137 17
 39 32 3 138 17
 40 33 3 140 17
 41 33 3 142 17
 42 33 3 142 17
 43 35 3 143 17
 44 35 3 145 17
 45 35 3 145 17
 46 37 3 146 17
 47 37 3 147 17
 48 37 3 147 17
 49 39 3 147 17
 50 39 3 147 17
 51 39 3 147 17
 52 40 3 147 17
 53 40 3 148 17
 54 40 3 149 17
 55 40 3 149 17
 56 41 3 149 17
 57 41 3 149 17
 58 42 3 149 17
 59 42 3 148 17
 60 42 3 149 17
 61 42 3 149 17
 62 42 3 149 17
 63 43 3 149 17
 64 43 3 149 17
 65 43 3 149 17
 66 44 3 149 18
 67 44 3 149 18
 68 44 3 149 19
 69 44 3 149 19
 70 45 3 149 19
 71 45 3 149 19
 72 46 3 149 19
 73 47 3 149 19
 74 48 3 149 19
 75 48 3 149 19
 76 50 3 149 19
 77 50 3 149 19
 78 50 3 149 19
 79 52 3 149 19
 80 52 3 149 19
 81 54 3 149 19
 82 54 3 149 19
 83 54 3 149 19
 84 54 3 149 19
 85 55 3 149 19
 86 57 3 149 19
 87 57 3 149 19
 88 57 3 149 19
 89 58 3 149 19
 90 58 3 150 19
 91 58 3 150 19
 92 57 3 150 19
 93 58 3 150 19
 94 58 3 150 19
 95 59 3 150 19
 96 60 3 150 19
 97 60 3 151 19
 98 61 3 152 19
 99 61 3 152 19
 100 62 3 152 19
