 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 0 0
 3 6 0 4 1
 4 8 0 10 2
 5 11 0 16 3
 6 14 0 21 4
 7 15 0 27 5
 8 15 1 32 6
 9 17 1 37 7
 10 17 1 41 8
 11 19 1 46 9
 12 19 1 51 10
 13 20 1 54 11
 14 21 1 56 12
 15 21 1 59 13
 16 22 1 61 14
 17 23 1 63 14
 18 24 1 65 14
 19 26 1 68 14
 20 26 1 70 14
 21 26 1 72 14
 22 28 1 73 14
 23 28 1 73 14
 24 28 1 74 14
 25 28 1 76 14
 26 28 1 76 14
 27 28 1 77 14
 28 29 1 77 14
 29 29 1 77 14
 30 29 1 78 14
 31 29 1 79 14
 32 29 1 79 14
 33 30 1 81 14
 34 31 1 83 14
 35 32 1 85 14
 36 32 1 87 14
 37 32 1 91 14
 38 34 1 93 14
 39 34 1 95 15
 40 36 1 96 16
 41 36 1 97 16
 42 36 1 98 16
 43 37 1 100 16
 44 37 1 101 16
 45 37 1 103 16
 46 38 2 104 16
 47 39 2 106 16
 48 39 2 108 16
 49 39 3 109 16
 50 40 3 111 16
 51 40 3 114 16
 52 40 3 115 16
 53 40 3 116 16
 54 40 3 117 16
 55 41 3 118 16
 56 41 3 119 16
 57 41 3 120 16
 58 41 3 121 16
 59 41 3 122 16
 60 41 3 122 16
 61 41 3 122 16
 62 41 3 122 16
 63 41 3 122 16
 64 41 3 123 16
 65 41 3 125 16
 66 41 3 126 16
 67 41 3 127 16
 68 41 3 127 16
 69 41 3 127 16
 70 41 3 128 16
 71 41 3 129 16
 72 41 3 129 16
 73 42 3 129 16
 74 43 4 129 16
 75 44 4 131 16
 76 44 4 131 16
 77 44 4 131 16
 78 44 4 131 16
 79 44 5 132 16
 80 44 5 134 16
 81 45 5 136 16
 82 45 5 136 16
 83 45 6 136 16
 84 45 6 136 16
 85 45 6 136 16
 86 45 7 137 16
 87 46 7 137 16
 88 47 7 139 16
 89 47 7 141 16
 90 47 7 143 16
 91 47 7 144 16
 92 47 7 146 16
 93 48 7 147 16
 94 50 7 148 16
 95 50 7 148 16
 96 50 7 148 16
 97 50 7 149 16
 98 50 8 150 16
 99 51 8 152 16
 100 51 9 153 16
