 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 4 0
 3 4 0 9 1
 4 7 0 14 2
 5 9 1 22 3
 6 10 1 30 3
 7 15 1 38 4
 8 18 1 45 4
 9 19 2 51 5
 10 22 3 56 6
 11 24 3 61 7
 12 24 3 66 8
 13 26 3 71 8
 14 28 3 76 8
 15 29 3 80 8
 16 30 3 83 8
 17 32 4 86 8
 18 34 4 87 8
 19 35 5 88 8
 20 38 5 90 8
 21 39 5 93 8
 22 40 5 96 8
 23 40 5 99 8
 24 41 5 102 8
 25 41 5 105 8
 26 41 5 107 8
 27 41 5 109 8
 28 41 5 110 8
 29 43 5 111 8
 30 43 5 112 9
 31 45 5 114 10
 32 45 5 115 11
 33 45 5 115 11
 34 45 5 118 11
 35 45 5 121 11
 36 46 5 124 11
 37 47 5 126 11
 38 47 5 127 11
 39 47 5 129 11
 40 49 5 130 12
 41 49 5 131 12
 42 49 5 131 12
 43 49 5 132 12
 44 50 5 133 12
 45 51 5 134 12
 46 51 5 134 13
 47 51 5 134 14
 48 51 5 134 15
 49 52 5 134 16
 50 52 5 134 16
 51 53 5 134 16
 52 53 5 134 16
 53 53 5 136 16
 54 54 5 136 16
 55 54 5 138 16
 56 54 5 139 16
 57 54 5 139 16
 58 54 5 139 16
 59 54 5 140 16
 60 54 5 140 16
 61 54 5 140 16
 62 54 5 142 16
 63 54 5 144 16
 64 54 5 144 16
 65 54 5 144 16
 66 54 5 145 16
 67 54 5 146 16
 68 55 5 147 16
 69 55 5 147 16
 70 55 5 148 16
 71 55 5 149 16
 72 55 5 149 16
 73 55 5 149 16
 74 55 5 149 16
 75 55 5 149 16
 76 55 6 151 16
 77 55 6 152 16
 78 55 6 152 16
 79 55 6 152 16
 80 56 6 152 16
 81 58 6 152 16
 82 58 6 154 16
 83 58 6 155 16
 84 58 6 156 16
 85 58 7 156 16
 86 58 7 156 16
 87 58 7 157 16
 88 59 7 157 16
 89 60 7 157 16
 90 61 7 158 16
 91 61 7 159 16
 92 61 7 159 16
 93 61 7 159 16
 94 61 7 159 16
 95 61 7 159 16
 96 61 7 159 16
 97 61 7 159 16
 98 61 8 159 16
 99 61 8 159 16
 100 61 8 159 16
