 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 0 1 0
 3 5 0 6 1
 4 6 0 9 2
 5 7 0 12 3
 6 7 0 17 4
 7 12 0 21 5
 8 12 0 27 6
 9 13 1 32 7
 10 13 1 39 8
 11 14 1 44 8
 12 15 2 48 8
 13 16 2 55 8
 14 17 2 60 8
 15 20 2 63 8
 16 21 2 66 8
 17 23 2 69 8
 18 26 2 70 8
 19 26 2 72 8
 20 26 2 73 8
 21 26 2 77 8
 22 26 2 80 8
 23 26 2 81 8
 24 27 2 82 9
 25 27 2 84 9
 26 27 2 86 9
 27 28 2 86 9
 28 29 2 86 9
 29 30 2 86 9
 30 32 2 87 9
 31 32 2 88 9
 32 32 2 90 9
 33 32 3 91 9
 34 34 3 91 9
 35 34 3 92 9
 36 35 3 92 9
 37 36 3 94 9
 38 37 3 97 9
 39 37 4 99 9
 40 39 4 99 9
 41 39 4 99 9
 42 39 4 99 9
 43 40 4 99 9
 44 40 4 100 9
 45 40 4 102 9
 46 40 5 104 9
 47 41 5 106 9
 48 41 5 109 9
 49 41 5 111 9
 50 41 5 111 9
 51 41 5 112 9
 52 41 5 112 9
 53 41 5 112 9
 54 41 6 112 9
 55 41 6 113 9
 56 41 6 113 9
 57 42 6 114 9
 58 43 6 115 9
 59 43 6 116 9
 60 43 6 117 9
 61 45 6 117 9
 62 45 6 118 9
 63 45 6 120 9
 64 45 6 122 9
 65 45 6 124 9
 66 45 6 126 9
 67 45 6 129 9
 68 45 6 131 9
 69 46 6 132 9
 70 46 6 133 9
 71 46 6 134 9
 72 46 6 136 9
 73 46 6 137 9
 74 47 6 138 9
 75 47 6 138 9
 76 47 6 138 9
 77 47 6 139 9
 78 48 6 139 9
 79 48 6 139 9
 80 48 6 139 9
 81 48 7 139 9
 82 48 7 140 9
 83 49 7 140 9
 84 49 7 140 9
 85 50 7 140 9
 86 51 7 140 9
 87 52 7 140 9
 88 52 8 140 9
 89 52 8 140 9
 90 52 8 140 9
 91 53 8 140 9
 92 53 8 142 9
 93 53 8 143 9
 94 53 8 144 9
 95 53 8 145 9
 96 53 8 145 9
 97 53 8 145 9
 98 54 8 145 9
 99 54 8 145 9
 100 56 8 145 9
