 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 4 0
 3 5 1 9 0
 4 5 1 16 1
 5 5 1 24 1
 6 7 1 32 1
 7 8 1 40 2
 8 10 2 47 3
 9 12 2 54 3
 10 13 2 59 3
 11 14 2 64 3
 12 15 2 70 3
 13 15 2 74 3
 14 16 2 78 3
 15 19 2 83 3
 16 19 2 87 4
 17 21 2 90 4
 18 21 3 93 5
 19 21 3 96 6
 20 21 3 100 7
 21 22 4 105 7
 22 23 4 108 7
 23 24 4 108 7
 24 25 4 109 7
 25 25 4 110 7
 26 25 4 111 7
 27 26 4 112 7
 28 26 4 114 7
 29 27 4 115 7
 30 27 4 115 7
 31 29 4 118 7
 32 29 4 119 8
 33 29 4 120 8
 34 30 4 120 8
 35 32 4 120 8
 36 32 4 120 8
 37 34 4 122 8
 38 34 4 124 8
 39 35 4 124 9
 40 35 4 125 10
 41 36 4 126 11
 42 37 4 127 12
 43 38 4 128 12
 44 38 4 129 13
 45 39 4 130 13
 46 39 4 130 13
 47 39 4 130 13
 48 40 5 130 13
 49 40 5 130 13
 50 41 5 132 13
 51 41 5 133 13
 52 42 5 135 13
 53 42 5 136 13
 54 42 6 138 14
 55 42 6 138 14
 56 42 6 140 14
 57 43 6 143 14
 58 43 7 145 14
 59 44 7 148 14
 60 44 7 150 15
 61 44 7 150 15
 62 44 7 151 16
 63 44 7 153 16
 64 44 7 154 16
 65 44 7 155 16
 66 44 7 156 16
 67 44 7 156 16
 68 44 7 156 16
 69 44 7 156 16
 70 45 7 156 16
 71 45 7 156 16
 72 45 7 156 16
 73 45 7 156 16
 74 45 7 156 16
 75 46 7 157 16
 76 46 7 157 16
 77 46 7 158 16
 78 46 7 160 17
 79 46 7 162 17
 80 48 7 163 17
 81 48 7 164 17
 82 49 7 165 17
 83 50 7 165 17
 84 50 7 166 17
 85 50 7 166 17
 86 51 7 166 17
 87 51 7 167 17
 88 51 7 167 17
 89 52 8 167 17
 90 52 8 167 17
 91 52 8 167 17
 92 54 8 167 17
 93 54 8 168 17
 94 54 8 169 17
 95 55 8 169 17
 96 55 8 169 17
 97 56 8 169 17
 98 56 8 169 17
 99 56 8 169 17
 100 56 8 169 17
