 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 0 2 1
 3 7 0 6 2
 4 8 1 9 3
 5 9 1 11 4
 6 12 1 15 5
 7 12 1 19 6
 8 15 2 23 7
 9 15 2 26 8
 10 18 2 31 9
 11 20 2 36 10
 12 21 2 41 11
 13 21 2 46 12
 14 23 2 48 12
 15 24 2 50 12
 16 26 2 51 12
 17 26 2 52 12
 18 28 2 54 12
 19 28 2 56 12
 20 28 3 58 12
 21 29 3 59 12
 22 29 3 61 12
 23 29 3 64 13
 24 29 3 66 13
 25 32 4 67 14
 26 32 4 68 15
 27 33 4 69 16
 28 35 4 70 17
 29 35 4 71 18
 30 37 4 73 19
 31 37 4 74 20
 32 38 4 76 20
 33 39 4 78 20
 34 39 4 79 20
 35 40 4 81 20
 36 42 4 82 20
 37 43 4 84 20
 38 44 4 86 20
 39 45 5 88 21
 40 46 5 89 21
 41 47 5 89 21
 42 48 5 90 21
 43 49 5 91 21
 44 49 5 91 21
 45 49 5 91 21
 46 49 5 91 21
 47 49 5 93 21
 48 50 5 94 21
 49 51 6 95 21
 50 54 6 97 21
 51 55 6 99 22
 52 57 6 101 22
 53 59 6 102 22
 54 60 6 102 22
 55 60 7 104 22
 56 60 7 105 22
 57 60 7 105 22
 58 60 7 107 22
 59 61 7 107 22
 60 62 7 107 22
 61 63 8 109 22
 62 64 8 110 22
 63 65 8 111 22
 64 66 9 112 22
 65 67 9 112 22
 66 68 9 112 22
 67 69 9 112 22
 68 70 9 112 22
 69 70 9 112 22
 70 70 9 113 22
 71 70 9 113 22
 72 71 9 113 22
 73 71 9 114 22
 74 71 9 114 22
 75 71 9 114 22
 76 71 9 115 22
 77 71 9 115 22
 78 71 9 115 22
 79 72 9 115 22
 80 72 9 115 22
 81 72 9 115 22
 82 72 9 116 22
 83 72 9 116 22
 84 72 9 117 22
 85 73 10 117 22
 86 74 10 117 22
 87 74 10 118 22
 88 76 10 119 23
 89 76 10 119 23
 90 77 10 121 23
 91 77 11 122 23
 92 77 11 123 23
 93 77 11 124 23
 94 77 11 126 23
 95 77 11 127 23
 96 77 11 128 23
 97 77 11 129 23
 98 78 11 130 23
 99 78 11 132 23
 100 78 11 133 23
