 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 1 0
 3 6 1 6 0
 4 10 1 13 0
 5 11 1 19 0
 6 14 2 24 0
 7 15 2 30 0
 8 18 2 38 0
 9 19 2 45 0
 10 20 2 50 1
 11 22 2 55 2
 12 23 2 58 3
 13 24 2 63 4
 14 25 2 67 4
 15 25 2 70 4
 16 25 2 72 4
 17 27 2 74 5
 18 28 2 78 5
 19 29 2 79 6
 20 29 2 81 7
 21 29 2 82 8
 22 30 2 83 9
 23 33 2 83 10
 24 33 2 84 11
 25 33 2 85 12
 26 33 2 86 13
 27 34 3 91 14
 28 35 3 91 15
 29 35 3 92 16
 30 36 3 93 17
 31 36 3 96 17
 32 36 3 97 17
 33 36 3 98 17
 34 36 3 100 17
 35 36 3 102 17
 36 38 3 102 17
 37 39 4 103 17
 38 40 5 104 17
 39 40 6 105 17
 40 40 6 106 17
 41 42 6 107 17
 42 42 6 107 17
 43 43 6 107 17
 44 43 6 108 17
 45 43 6 108 17
 46 43 7 109 17
 47 43 7 110 17
 48 44 7 110 17
 49 44 7 110 17
 50 45 7 111 17
 51 46 7 112 17
 52 46 7 113 17
 53 46 7 113 17
 54 46 7 113 17
 55 48 7 114 17
 56 48 7 115 17
 57 48 7 118 17
 58 48 7 119 17
 59 48 7 122 17
 60 48 7 123 17
 61 49 7 124 17
 62 49 7 125 17
 63 50 7 127 17
 64 51 7 127 17
 65 53 7 128 17
 66 53 7 129 17
 67 53 7 130 17
 68 55 7 131 17
 69 55 7 132 17
 70 55 7 133 17
 71 55 7 134 17
 72 56 7 137 17
 73 56 7 138 17
 74 57 7 138 17
 75 57 7 138 17
 76 57 7 139 17
 77 57 7 139 17
 78 59 7 139 17
 79 59 7 139 17
 80 60 7 139 17
 81 60 7 139 17
 82 60 7 139 17
 83 60 7 139 17
 84 60 7 139 17
 85 62 8 139 17
 86 63 8 139 17
 87 64 8 139 17
 88 66 8 139 17
 89 66 9 139 17
 90 66 10 139 17
 91 67 10 139 17
 92 68 10 139 17
 93 68 10 139 17
 94 68 10 139 17
 95 69 10 139 17
 96 69 10 139 17
 97 69 10 139 17
 98 70 10 139 17
 99 70 10 139 17
 100 70 10 139 17
