 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 2 0
 3 1 1 6 1
 4 2 1 11 2
 5 2 1 20 3
 6 3 1 27 4
 7 4 1 33 5
 8 7 1 38 6
 9 10 2 45 7
 10 10 2 52 8
 11 11 2 57 9
 12 12 2 61 10
 13 12 2 65 10
 14 12 2 68 10
 15 13 2 70 10
 16 15 2 73 10
 17 16 2 75 10
 18 17 2 78 10
 19 19 2 81 10
 20 22 2 84 10
 21 22 2 87 10
 22 23 2 89 10
 23 25 2 93 10
 24 26 2 94 11
 25 27 2 95 11
 26 28 2 97 11
 27 28 2 100 11
 28 28 2 102 11
 29 29 2 105 11
 30 30 2 107 11
 31 30 2 109 11
 32 31 2 110 11
 33 33 2 112 11
 34 33 2 115 11
 35 34 2 116 11
 36 34 2 118 11
 37 35 2 120 11
 38 35 2 122 11
 39 35 2 122 12
 40 35 2 122 13
 41 36 2 123 14
 42 37 2 124 15
 43 37 2 124 15
 44 38 2 126 15
 45 38 2 126 16
 46 39 2 126 17
 47 40 2 127 17
 48 40 2 128 17
 49 40 2 129 17
 50 41 2 130 17
 51 41 2 130 17
 52 44 2 130 17
 53 44 2 130 17
 54 44 2 130 17
 55 46 2 131 17
 56 48 2 131 17
 57 48 2 131 18
 58 48 2 131 18
 59 48 2 131 18
 60 48 2 132 18
 61 48 2 133 18
 62 48 2 134 18
 63 48 2 135 18
 64 50 2 135 18
 65 51 2 135 18
 66 53 2 135 19
 67 54 2 136 19
 68 55 2 137 19
 69 58 2 139 19
 70 58 2 139 19
 71 59 2 139 19
 72 59 2 139 19
 73 60 2 139 19
 74 62 2 139 19
 75 64 2 140 19
 76 65 2 141 19
 77 65 2 141 19
 78 66 2 141 19
 79 66 2 141 19
 80 66 2 141 19
 81 66 2 141 20
 82 66 2 141 20
 83 67 2 141 20
 84 68 2 141 20
 85 68 2 141 20
 86 68 2 141 20
 87 68 2 141 20
 88 68 2 142 20
 89 68 2 142 20
 90 68 2 143 20
 91 68 2 145 20
 92 68 2 146 20
 93 68 2 147 20
 94 68 2 148 20
 95 69 2 148 20
 96 69 3 148 20
 97 70 3 148 20
 98 71 3 148 20
 99 71 3 149 20
 100 72 3 149 20
