 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 4 0
 3 3 0 9 0
 4 3 0 14 1
 5 5 0 19 1
 6 6 0 25 1
 7 6 0 31 1
 8 7 0 37 1
 9 8 0 43 1
 10 11 0 49 2
 11 12 1 56 3
 12 13 1 60 3
 13 14 1 62 4
 14 16 1 64 4
 15 17 1 66 4
 16 18 1 69 4
 17 18 1 73 4
 18 19 1 77 4
 19 20 1 79 4
 20 20 1 81 4
 21 20 1 84 4
 22 20 2 86 4
 23 20 2 87 4
 24 22 2 87 4
 25 23 3 88 4
 26 23 3 89 4
 27 24 3 92 4
 28 25 3 94 4
 29 25 3 96 4
 30 28 3 98 4
 31 29 3 100 4
 32 29 3 102 4
 33 30 3 104 4
 34 30 3 106 4
 35 30 3 108 4
 36 32 3 109 4
 37 35 4 110 4
 38 35 4 110 4
 39 36 4 111 4
 40 37 4 112 4
 41 37 4 112 4
 42 37 4 112 4
 43 37 4 112 4
 44 37 4 112 4
 45 38 4 112 4
 46 38 4 112 4
 47 38 4 112 4
 48 40 4 112 4
 49 42 4 112 4
 50 42 4 112 4
 51 44 4 113 4
 52 45 4 113 4
 53 46 4 113 4
 54 46 4 114 4
 55 46 4 114 4
 56 46 4 114 4
 57 47 4 114 4
 58 48 4 115 4
 59 49 4 116 4
 60 48 4 116 4
 61 48 4 117 4
 62 49 4 117 4
 63 51 4 117 4
 64 51 4 117 4
 65 55 4 117 4
 66 56 4 117 4
 67 57 4 118 4
 68 57 4 118 4
 69 57 4 118 4
 70 59 4 118 4
 71 61 4 118 4
 72 61 4 118 4
 73 63 4 118 4
 74 64 4 118 4
 75 65 4 118 4
 76 67 4 118 4
 77 68 4 119 4
 78 71 4 119 4
 79 71 4 119 4
 80 72 4 120 4
 81 72 4 120 4
 82 73 4 120 4
 83 74 4 120 4
 84 75 4 120 4
 85 75 4 120 4
 86 77 4 120 4
 87 78 5 120 4
 88 79 5 121 4
 89 80 5 121 4
 90 80 5 122 4
 91 81 5 122 4
 92 81 5 122 4
 93 81 5 122 4
 94 81 5 123 4
 95 82 5 124 4
 96 82 5 124 4
 97 84 5 124 4
 98 84 5 124 4
 99 84 5 126 4
 100 84 5 126 4
