 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 1 0
 3 6 0 3 1
 4 7 1 5 1
 5 11 1 7 1
 6 13 1 13 1
 7 13 1 21 2
 8 15 1 28 2
 9 15 1 35 2
 10 15 1 40 2
 11 17 1 44 2
 12 18 1 48 2
 13 19 1 53 2
 14 19 1 60 2
 15 19 1 66 2
 16 20 2 70 2
 17 21 3 73 2
 18 21 3 78 2
 19 22 3 80 2
 20 23 3 80 2
 21 23 3 81 2
 22 23 3 81 2
 23 24 4 82 2
 24 25 5 84 2
 25 25 5 86 2
 26 27 5 88 2
 27 27 5 89 2
 28 28 5 90 2
 29 28 5 91 2
 30 28 5 91 2
 31 28 5 91 2
 32 28 5 93 2
 33 28 5 95 2
 34 28 5 97 2
 35 28 6 99 2
 36 28 6 99 2
 37 30 6 100 2
 38 31 6 101 2
 39 31 6 104 2
 40 32 6 106 3
 41 32 6 109 4
 42 32 6 111 5
 43 33 6 112 6
 44 34 6 115 7
 45 35 6 117 8
 46 35 6 119 9
 47 35 7 120 9
 48 37 8 122 9
 49 38 8 124 9
 50 39 8 127 9
 51 39 8 129 9
 52 39 8 130 9
 53 39 8 132 9
 54 39 8 134 9
 55 40 8 135 9
 56 40 8 136 9
 57 40 8 137 9
 58 40 9 137 9
 59 40 9 137 9
 60 40 9 137 9
 61 41 9 137 9
 62 42 9 137 9
 63 43 10 138 9
 64 44 10 138 9
 65 46 10 139 9
 66 47 10 139 9
 67 49 10 139 9
 68 49 10 139 9
 69 49 10 139 9
 70 51 10 140 9
 71 51 10 140 9
 72 51 10 140 9
 73 52 10 142 9
 74 53 10 143 9
 75 53 10 145 9
 76 53 10 147 9
 77 53 10 148 9
 78 53 11 149 9
 79 53 11 150 9
 80 53 11 150 9
 81 54 11 150 9
 82 54 11 152 9
 83 54 11 154 9
 84 55 11 155 9
 85 55 11 155 9
 86 55 11 155 9
 87 55 11 156 9
 88 55 11 157 9
 89 55 11 158 9
 90 55 11 158 9
 91 55 11 158 9
 92 55 11 158 9
 93 55 11 158 9
 94 55 11 158 9
 95 55 12 158 9
 96 57 12 158 9
 97 57 12 158 9
 98 57 12 158 9
 99 57 12 158 9
 100 59 12 157 9
