 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 0 1 0
 3 6 0 3 0
 4 8 0 6 0
 5 9 0 11 0
 6 11 0 17 1
 7 11 0 23 2
 8 13 0 29 3
 9 14 0 36 4
 10 14 0 42 5
 11 16 0 45 6
 12 17 0 49 6
 13 18 0 50 6
 14 18 0 52 6
 15 19 0 52 6
 16 21 0 52 6
 17 21 0 54 7
 18 21 0 55 7
 19 23 0 57 7
 20 23 0 58 7
 21 23 0 60 8
 22 23 0 62 9
 23 24 0 64 10
 24 24 0 66 11
 25 25 0 68 11
 26 25 0 68 11
 27 25 0 68 11
 28 26 0 69 11
 29 26 0 71 11
 30 27 0 72 11
 31 28 2 75 11
 32 28 2 76 11
 33 28 2 77 11
 34 28 2 79 11
 35 28 2 81 11
 36 30 3 82 11
 37 31 4 84 11
 38 33 4 85 11
 39 33 4 88 11
 40 34 4 90 11
 41 35 4 92 11
 42 35 4 94 11
 43 36 6 97 11
 44 36 6 101 11
 45 36 7 103 11
 46 37 8 104 11
 47 38 8 105 11
 48 39 8 106 11
 49 39 8 107 11
 50 40 8 108 11
 51 40 8 109 11
 52 42 8 110 11
 53 42 9 111 11
 54 44 9 112 12
 55 46 9 113 12
 56 46 9 115 13
 57 51 9 116 13
 58 52 9 116 13
 59 52 9 116 13
 60 52 9 116 13
 61 52 9 116 13
 62 53 9 116 13
 63 53 9 116 13
 64 55 9 116 13
 65 56 9 116 13
 66 59 9 116 13
 67 59 9 117 13
 68 59 9 118 13
 69 61 9 120 13
 70 62 9 122 13
 71 63 9 124 13
 72 65 9 125 13
 73 65 9 126 13
 74 65 9 127 13
 75 66 9 128 13
 76 67 9 128 13
 77 69 9 128 13
 78 69 9 128 13
 79 69 10 128 13
 80 71 10 128 13
 81 72 10 129 13
 82 73 10 129 13
 83 73 10 129 13
 84 74 10 129 13
 85 74 10 129 13
 86 76 10 130 13
 87 77 10 130 13
 88 78 10 130 13
 89 79 10 130 13
 90 79 10 131 13
 91 81 10 131 13
 92 81 10 131 13
 93 82 10 131 13
 94 83 10 131 13
 95 83 10 131 13
 96 83 10 131 13
 97 83 10 131 13
 98 83 10 131 13
 99 84 10 131 13
 100 84 10 132 13
