 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 2 0
 3 8 1 4 1
 4 10 1 8 2
 5 14 2 13 3
 6 14 2 19 4
 7 16 2 24 5
 8 19 2 30 5
 9 19 2 33 5
 10 20 2 36 5
 11 22 2 38 6
 12 22 2 40 7
 13 22 2 42 7
 14 23 2 46 7
 15 25 2 51 7
 16 25 3 55 8
 17 26 3 59 8
 18 28 3 62 8
 19 29 3 63 8
 20 29 4 65 9
 21 32 4 67 10
 22 32 5 69 10
 23 35 5 72 10
 24 35 5 74 10
 25 35 5 77 10
 26 36 5 79 10
 27 37 5 81 10
 28 38 5 81 10
 29 40 5 82 10
 30 41 5 83 10
 31 42 6 84 10
 32 45 6 86 10
 33 46 6 86 10
 34 48 6 87 11
 35 48 6 87 12
 36 48 6 88 13
 37 50 6 89 13
 38 51 6 89 13
 39 51 6 90 13
 40 52 6 91 13
 41 52 6 92 13
 42 53 6 92 14
 43 55 6 92 14
 44 57 6 92 14
 45 57 7 93 14
 46 57 7 93 15
 47 58 7 94 15
 48 58 7 94 15
 49 59 7 94 15
 50 59 7 95 15
 51 59 7 96 15
 52 60 7 97 15
 53 63 7 99 15
 54 65 7 101 15
 55 66 7 103 15
 56 66 7 103 15
 57 67 7 104 15
 58 67 7 105 15
 59 68 7 105 15
 60 68 7 105 15
 61 70 7 105 15
 62 71 7 105 15
 63 72 7 105 15
 64 73 7 105 15
 65 74 7 106 15
 66 74 7 106 15
 67 74 7 106 15
 68 74 7 106 15
 69 74 7 106 15
 70 75 7 106 15
 71 75 7 106 15
 72 75 7 106 15
 73 76 7 106 15
 74 79 7 107 15
 75 80 7 108 15
 76 80 7 108 15
 77 82 7 108 15
 78 82 8 108 15
 79 82 8 108 15
 80 82 8 109 15
 81 82 8 110 15
 82 83 8 111 15
 83 84 8 112 15
 84 84 8 113 15
 85 84 8 113 15
 86 85 8 113 15
 87 85 8 114 15
 88 85 8 114 15
 89 85 8 114 15
 90 85 8 115 15
 91 85 8 115 15
 92 86 8 116 15
 93 88 8 117 15
 94 88 8 117 15
 95 88 8 117 15
 96 88 8 117 15
 97 88 8 117 15
 98 89 8 117 15
 99 89 8 117 15
 100 89 8 117 15
