 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 1 0 0
 3 6 1 1 1
 4 8 1 1 2
 5 10 1 3 3
 6 10 1 7 4
 7 11 1 12 5
 8 12 2 17 5
 9 13 2 21 6
 10 14 2 25 7
 11 15 2 29 7
 12 16 3 31 7
 13 17 3 32 7
 14 19 3 33 7
 15 20 3 36 7
 16 21 3 38 7
 17 23 3 39 7
 18 23 3 39 7
 19 23 3 39 8
 20 25 3 40 9
 21 27 4 40 10
 22 27 4 41 11
 23 29 4 43 12
 24 30 4 44 13
 25 32 4 44 13
 26 33 4 45 13
 27 33 4 47 13
 28 34 4 48 13
 29 35 4 50 13
 30 36 4 52 13
 31 37 4 55 13
 32 37 4 55 14
 33 37 4 56 14
 34 38 4 58 14
 35 39 5 61 14
 36 40 5 62 14
 37 41 6 63 14
 38 42 6 65 14
 39 43 6 68 14
 40 45 6 68 14
 41 48 6 69 14
 42 48 6 71 14
 43 50 6 72 14
 44 52 6 72 14
 45 52 6 72 14
 46 52 7 73 14
 47 53 7 73 14
 48 54 7 73 14
 49 54 7 73 14
 50 54 7 74 14
 51 55 7 75 15
 52 56 7 76 16
 53 57 7 77 16
 54 58 7 78 16
 55 58 7 78 16
 56 60 7 78 16
 57 60 7 79 16
 58 61 7 80 16
 59 61 7 80 16
 60 61 7 80 16
 61 62 7 81 16
 62 65 7 81 16
 63 67 7 83 16
 64 69 7 84 16
 65 69 7 86 16
 66 70 7 86 16
 67 71 7 87 16
 68 72 7 88 16
 69 73 7 89 16
 70 73 7 89 16
 71 73 7 91 16
 72 73 7 92 16
 73 73 7 93 16
 74 73 7 93 16
 75 73 7 93 16
 76 73 7 94 16
 77 73 7 95 16
 78 73 7 97 16
 79 74 7 97 16
 80 74 7 98 16
 81 75 7 100 16
 82 75 7 100 16
 83 76 7 101 16
 84 76 7 101 16
 85 76 7 102 16
 86 76 7 103 16
 87 79 7 105 16
 88 80 7 106 16
 89 81 7 107 16
 90 81 7 107 16
 91 81 7 107 16
 92 81 7 108 16
 93 81 7 109 16
 94 81 7 110 16
 95 81 7 110 16
 96 81 7 112 16
 97 81 7 113 16
 98 81 7 115 16
 99 81 7 116 16
 100 81 7 117 16
