 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 3 1 4 1
 4 4 1 6 2
 5 6 1 9 3
 6 8 1 11 4
 7 9 1 18 5
 8 9 1 24 5
 9 10 2 27 5
 10 11 2 33 5
 11 13 3 36 5
 12 15 3 41 5
 13 16 3 46 5
 14 16 3 52 5
 15 17 3 55 5
 16 17 3 57 5
 17 18 3 60 5
 18 18 4 62 5
 19 18 4 65 5
 20 19 4 69 5
 21 19 4 73 5
 22 19 4 77 5
 23 20 4 81 5
 24 22 4 83 5
 25 22 4 84 5
 26 22 4 84 5
 27 24 4 84 5
 28 26 5 84 5
 29 29 5 85 5
 30 29 5 86 5
 31 31 5 87 5
 32 31 5 89 5
 33 32 5 89 5
 34 32 5 90 5
 35 32 5 91 5
 36 32 5 93 5
 37 32 5 93 5
 38 33 5 93 5
 39 33 5 93 5
 40 34 5 94 5
 41 34 5 94 5
 42 34 5 96 5
 43 36 5 96 5
 44 36 5 97 6
 45 36 5 98 6
 46 37 5 98 6
 47 37 5 98 6
 48 38 5 98 6
 49 39 5 99 6
 50 40 5 99 6
 51 41 5 99 6
 52 41 5 99 6
 53 42 6 99 6
 54 42 6 100 6
 55 43 6 100 6
 56 43 6 101 6
 57 44 6 102 6
 58 45 6 102 6
 59 45 6 102 6
 60 45 6 102 6
 61 45 6 102 6
 62 46 6 102 6
 63 47 6 102 6
 64 47 6 102 6
 65 49 6 102 6
 66 49 6 102 6
 67 51 6 104 6
 68 51 6 104 6
 69 51 6 104 6
 70 51 6 104 6
 71 52 6 104 6
 72 52 6 104 6
 73 53 6 105 6
 74 54 6 105 6
 75 54 6 105 6
 76 54 6 105 6
 77 54 6 105 6
 78 55 6 105 6
 79 56 6 105 6
 80 57 6 105 6
 81 58 6 105 6
 82 58 6 105 6
 83 59 6 105 6
 84 61 6 106 6
 85 61 6 107 6
 86 61 6 108 6
 87 62 7 109 6
 88 62 7 109 6
 89 63 7 109 6
 90 63 7 109 6
 91 63 7 109 6
 92 63 7 109 6
 93 63 7 109 6
 94 63 7 110 6
 95 63 7 111 6
 96 64 7 111 6
 97 64 7 111 6
 98 65 7 111 6
 99 66 7 110 6
 100 66 7 110 6
