SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
50,1,0,0,1,0
50,1,0,0,0,0
50,1,0,0,0,0
50,1,0,0,0,0
50,1,1,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,1,0
50,2,2,1,0,0
50,2,0,0,0,0
50,2,0,1,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,1,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,1,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,0,0,0,0
50,2,1,0,0,0
50,2,0,0,1,0
50,2,0,0,1,0
50,2,0,0,0,0
50,2,2,0,0,0
50,2,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,1,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,1,0,0,0
50,3,0,0,1,0
50,3,1,0,0,0
50,3,1,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,1,0,0,0
50,3,2,0,0,0
50,3,0,0,1,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,1,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,1,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,1,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,0,0
50,3,0,0,1,0
50,3,2,0,1,0
50,3,0,0,1,0
50,3,1,0,0,0
50,3,0,0,1,0
50,3,1,0,0,0
50,3,0,0,0,0
50,4,0,0,0,0
50,4,0,1,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,1,0,0,0
50,4,1,0,0,0
50,4,1,0,0,0
50,4,0,0,1,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,1,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,1,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,1,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,4,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,1
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,1,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,1,0
50,5,0,0,0,0
50,5,1,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,1,0,0,0
50,5,0,0,1,0
50,5,0,0,1,0
50,5,1,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,1,0,0,0
50,5,0,0,0,0
50,5,0,0,1,0
50,5,2,0,1,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,1,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,1,0,0,0
50,5,1,0,0,0
50,5,1,0,0,0
50,5,0,0,1,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,1,0,1,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,5,0,0,0,0
50,6,0,0,0,0
50,6,0,0,1,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,1,0
50,6,0,0,0,0
50,6,0,1,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,2,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,1,0,0,0
50,6,0,0,1,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,6,0,0,0,0
50,6,1,1,0,0
50,6,1,0,1,0
50,6,0,0,0,0
50,6,1,0,0,0
50,6,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,1,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,1,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,1,0,0,0
50,7,0,0,1,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,1,0,0,0
50,7,0,0,1,0
50,7,1,0,1,0
50,7,0,0,0,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,2,0,0,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,2,0,0,0
50,7,0,0,1,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,0,0,0,0
50,7,1,1,0,0
50,7,0,0,0,0
50,7,1,0,0,0
50,8,0,0,1,0
50,8,1,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,2,0,0,0
50,8,1,0,0,0
50,8,1,0,2,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,1,0,0,0
50,8,0,1,0,0
50,8,0,0,0,1
50,8,1,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,0,0,0,1
50,8,1,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,2,0,0,0
50,8,0,0,0,0
50,8,2,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,1,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,0,0,0,0
50,8,1,0,0,0
50,8,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,1,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,1,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,2,0,0,0
50,9,0,0,0,0
50,9,1,0,1,0
50,9,1,0,0,0
50,9,0,0,0,0
50,9,1,0,1,0
50,9,1,0,1,0
50,9,0,0,0,0
50,9,1,0,0,0
50,9,0,0,0,0
50,9,2,0,0,0
50,9,1,1,0,0
50,9,1,0,0,0
50,9,2,0,0,0
50,9,1,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,1,0,1,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,1,0,1,0
50,9,0,1,0,0
50,9,1,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,9,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,0,0,1,0
50,10,2,0,0,0
50,10,0,0,1,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,0,1,0,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,2,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,1,1,0
50,10,1,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,0,0,0,0
50,10,1,0,0,0
50,10,1,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,1,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,1,0,0
50,11,0,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,0,1,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,1,0
50,11,0,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,2,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,2,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,0,0,0,0
50,11,1,0,0,0
50,11,0,0,0,0
50,12,1,0,2,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,1,0,1,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,0,0,1,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,1,0,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,1,0
50,12,1,0,0,0
50,12,0,0,1,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,0,1,1,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,1,0,0,0
50,12,0,1,0,0
50,12,1,0,0,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,1,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,1,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,0,0
50,12,0,0,1,0
50,12,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,1,0
50,13,0,1,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,2,0
50,13,0,0,1,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,1,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,1,0,0,0
50,13,0,0,0,0
50,13,0,0,0,1
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,0,0
50,13,0,0,1,0
50,14,0,0,1,0
50,14,1,0,0,0
50,14,0,0,1,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,1,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,2,0,0,0
50,14,0,0,0,0
50,14,0,1,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,1,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,0,0,0,0
50,14,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,1,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,1,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,1,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,0,0
50,15,0,0,1,0
