 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 1 0
 3 2 0 2 0
 4 3 0 2 0
 5 3 0 3 0
 6 3 0 3 0
 7 3 0 4 0
 8 5 0 6 0
 9 5 0 6 0
 10 5 0 6 0
 11 5 0 7 0
 12 5 0 7 0
 13 5 0 7 0
 14 6 0 7 0
 15 6 0 7 0
 16 6 0 7 0
 17 6 0 8 0
 18 6 0 8 0
 19 6 0 8 0
 20 6 0 8 0
 21 6 0 8 0
 22 6 0 8 0
 23 6 0 10 0
 24 6 0 10 0
 25 6 0 10 0
 26 6 0 10 0
 27 6 0 10 0
 28 7 0 10 0
 29 7 0 10 0
 30 7 0 10 0
 31 7 0 10 0
 32 7 0 10 0
 33 7 0 10 0
 34 7 0 10 0
 35 7 0 10 0
 36 7 0 10 0
 37 7 0 10 0
 38 7 0 10 0
 39 7 0 10 0
 40 7 0 10 0
 41 7 0 10 0
 42 7 0 10 0
 43 7 0 10 0
 44 7 0 10 0
 45 7 0 10 0
 46 7 0 10 0
 47 7 0 10 0
 48 7 0 10 0
 49 7 0 10 0
 50 7 0 10 0
 51 7 0 10 0
 52 7 0 10 0
 53 7 0 10 0
 54 7 0 10 0
 55 7 0 10 0
 56 7 0 10 0
 57 7 0 10 0
 58 7 0 10 0
 59 7 0 10 0
 60 7 0 10 0
 61 7 0 10 0
 62 7 0 10 0
 63 7 0 10 0
 64 7 0 10 0
 65 7 0 10 0
 66 7 0 10 0
 67 7 0 10 0
 68 7 0 10 0
 69 7 0 10 0
 70 7 0 10 0
 71 7 0 10 0
 72 7 0 10 0
 73 7 0 10 0
 74 7 0 10 0
 75 7 0 10 0
 76 7 0 10 0
 77 7 0 10 0
 78 7 0 10 0
 79 7 0 10 0
 80 7 0 10 0
 81 7 0 10 0
 82 7 0 10 0
 83 7 0 10 0
 84 8 1 10 0
 85 8 1 10 0
 86 8 1 10 0
 87 8 1 10 0
 88 8 1 10 0
 89 8 1 10 0
 90 8 1 10 0
 91 9 1 10 0
 92 9 1 10 0
 93 9 1 10 0
 94 9 1 10 0
 95 9 1 10 0
 96 9 1 10 0
 97 9 1 10 0
 98 10 1 10 0
 99 10 1 10 0
 100 10 1 10 0
