 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 1 0
 3 1 0 1 1
 4 2 0 5 2
 5 2 0 7 3
 6 3 0 7 4
 7 3 0 7 4
 8 3 0 7 4
 9 3 0 7 4
 10 3 0 7 4
 11 3 0 7 4
 12 3 0 7 4
 13 3 0 7 4
 14 4 1 7 4
 15 4 1 7 4
 16 4 1 7 4
 17 4 1 7 4
 18 4 1 7 4
 19 4 1 7 4
 20 4 1 7 4
 21 4 1 7 4
 22 4 1 7 4
 23 4 1 8 4
 24 4 1 8 4
 25 4 1 8 4
 26 4 1 8 4
 27 4 1 8 4
 28 4 1 8 4
 29 4 1 9 4
 30 4 1 9 4
 31 5 1 9 4
 32 5 1 9 4
 33 5 1 9 4
 34 5 1 9 4
 35 5 1 9 4
 36 5 1 9 4
 37 6 1 9 4
 38 6 1 9 4
 39 6 1 9 4
 40 6 1 9 4
 41 6 1 9 4
 42 6 1 9 4
 43 6 1 9 4
 44 6 1 9 4
 45 6 1 9 4
 46 6 1 9 4
 47 6 1 9 4
 48 6 1 9 4
 49 6 1 9 4
 50 6 1 9 4
 51 6 1 9 4
 52 6 1 9 4
 53 6 1 9 4
 54 6 1 9 4
 55 6 1 9 4
 56 6 1 9 4
 57 6 1 9 4
 58 6 1 9 4
 59 6 1 9 4
 60 6 1 9 4
 61 6 1 9 4
 62 6 1 9 4
 63 6 1 9 4
 64 6 1 9 4
 65 6 1 9 4
 66 6 1 9 4
 67 6 1 9 4
 68 6 1 9 4
 69 6 1 9 4
 70 6 1 9 4
 71 7 1 9 4
 72 7 1 9 4
 73 7 1 9 4
 74 7 1 9 4
 75 7 1 9 4
 76 8 1 9 4
 77 8 1 9 4
 78 8 1 9 4
 79 8 1 9 4
 80 8 1 9 4
 81 8 1 9 4
 82 8 1 9 4
 83 8 1 9 4
 84 8 1 9 4
 85 8 1 9 4
 86 8 1 9 4
 87 8 1 9 4
 88 8 1 9 4
 89 8 1 9 4
 90 8 1 9 4
 91 8 1 9 4
 92 8 1 9 4
 93 8 1 9 4
 94 8 1 9 4
 95 8 1 9 4
 96 9 1 9 4
 97 9 1 9 4
 98 9 1 9 4
 99 9 1 9 4
 100 9 1 9 4
