SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
50,1,2,0,2,1
50,1,2,0,0,0
50,1,3,0,3,0
50,1,3,0,1,0
50,1,3,0,2,1
50,1,1,1,2,1
50,1,0,0,1,0
50,1,4,0,1,1
50,1,2,0,1,0
50,1,2,0,5,0
50,1,0,0,0,0
50,1,1,0,0,0
50,1,1,0,1,1
50,1,3,0,2,0
50,1,4,1,2,0
50,1,1,0,0,0
50,1,2,0,3,0
50,1,3,1,0,0
50,1,3,0,1,0
50,1,1,0,2,0
50,1,4,0,3,0
50,1,3,0,3,0
50,1,1,0,1,0
50,1,0,0,0,0
50,1,4,0,3,0
50,1,2,1,1,0
50,1,4,0,2,0
50,1,1,0,3,2
50,1,2,1,1,0
50,2,0,0,1,0
50,2,2,0,3,0
50,2,1,0,0,1
50,2,1,0,4,0
50,2,1,0,3,1
50,2,1,0,1,0
50,2,2,0,3,1
50,2,3,0,5,0
50,2,3,0,2,0
50,2,2,0,0,1
50,2,2,1,1,0
50,2,1,0,4,1
50,2,4,1,5,0
50,2,1,2,4,0
50,2,0,0,2,0
50,2,3,1,1,0
50,2,4,0,1,0
50,2,1,0,2,0
50,2,0,0,0,0
50,2,2,0,3,0
50,2,3,0,3,0
50,2,2,0,2,0
50,2,3,1,2,0
50,2,2,0,3,0
50,2,2,0,2,0
50,2,3,0,4,1
50,2,2,0,1,1
50,2,1,1,2,0
50,2,1,0,0,0
50,2,5,1,3,0
50,2,3,0,2,0
50,2,2,0,2,0
50,2,2,1,1,0
50,2,2,1,3,0
50,2,3,1,2,0
50,2,2,0,5,0
50,2,1,0,2,2
50,2,0,0,1,0
50,2,3,0,0,0
50,2,2,0,4,0
50,2,5,0,2,0
50,2,2,0,1,0
50,2,3,1,0,0
50,2,1,0,3,0
50,2,3,0,1,0
50,2,0,0,2,0
50,2,1,0,5,0
50,2,2,0,1,0
50,2,2,0,1,1
50,2,2,0,3,0
50,3,0,0,1,0
50,3,4,0,2,0
50,3,1,1,2,0
50,3,2,0,4,0
50,3,2,0,2,0
50,3,5,1,2,0
50,3,1,0,1,0
50,3,2,1,2,0
50,3,2,1,2,2
50,3,1,0,1,0
50,3,3,0,2,2
50,3,2,1,1,0
50,3,1,0,3,0
50,3,2,0,2,0
50,3,2,0,2,0
50,3,3,0,2,0
50,3,4,0,4,1
50,3,2,0,1,0
50,3,2,0,1,0
50,3,2,0,1,0
50,3,4,1,2,0
50,3,3,1,4,0
50,3,2,1,4,1
50,3,1,1,3,0
50,3,1,1,0,0
50,3,0,1,2,0
50,3,2,0,1,1
50,3,2,0,4,0
50,3,2,0,0,0
50,3,3,0,0,0
50,3,1,1,2,0
50,3,2,0,1,0
50,3,4,0,5,2
50,3,5,0,4,0
50,3,1,1,2,0
50,3,2,0,3,0
50,3,2,0,1,0
50,3,3,0,2,0
50,3,2,0,2,1
50,3,3,1,4,0
50,3,3,0,3,0
50,3,1,0,1,0
50,3,0,0,2,0
50,3,2,1,2,0
50,3,1,0,6,0
50,3,5,1,1,0
50,3,1,0,2,0
50,3,1,1,4,1
50,3,4,0,1,0
50,3,1,1,3,0
50,4,1,0,3,0
50,4,1,0,1,0
50,4,2,0,4,0
50,4,2,1,2,0
50,4,3,0,2,0
50,4,2,1,1,0
50,4,3,0,4,0
50,4,2,0,3,0
50,4,2,0,1,0
50,4,2,1,5,0
50,4,1,0,2,0
50,4,2,0,1,0
50,4,2,0,1,1
50,4,1,0,1,0
50,4,1,0,1,0
50,4,1,1,2,0
50,4,2,0,0,0
50,4,0,1,3,0
50,4,2,0,0,0
50,4,2,0,2,1
50,4,1,0,3,0
50,4,1,0,1,0
50,4,2,1,2,0
50,4,2,0,0,0
50,4,0,0,1,0
50,4,2,0,0,0
50,4,3,0,3,1
50,4,3,1,1,0
50,4,1,0,3,1
50,4,2,0,2,0
50,4,2,0,0,0
50,4,0,0,4,1
50,4,2,0,4,0
50,4,0,0,3,0
50,4,3,0,1,0
50,4,2,0,1,0
50,4,1,0,1,0
50,4,2,0,1,0
50,4,1,0,1,0
50,4,3,0,2,0
50,4,1,1,3,0
50,4,0,0,2,0
50,4,2,1,2,0
50,4,2,0,2,0
50,4,0,0,2,0
50,4,3,0,2,2
50,4,3,0,2,0
50,4,4,1,2,2
50,4,2,0,2,0
50,4,2,1,1,1
50,5,1,0,3,0
50,5,2,0,1,0
50,5,3,1,3,0
50,5,3,0,1,0
50,5,0,0,2,0
50,5,1,0,2,1
50,5,2,0,1,0
50,5,0,0,6,0
50,5,1,0,6,0
50,5,2,0,5,0
50,5,1,1,4,1
50,5,3,0,3,0
50,5,1,0,3,0
50,5,2,0,2,0
50,5,3,0,3,0
50,5,0,0,0,0
50,5,3,0,2,0
50,5,2,0,5,0
50,5,1,0,3,0
50,5,1,0,1,0
50,5,1,0,4,0
50,5,1,0,2,0
50,5,1,0,2,0
50,5,2,0,2,1
50,5,4,1,3,0
50,5,1,0,1,1
50,5,2,0,1,0
50,5,4,0,2,0
50,5,2,0,1,0
50,5,0,0,3,0
50,5,3,0,3,0
50,5,0,0,2,1
50,5,0,0,3,1
50,5,1,1,3,0
50,5,1,0,3,0
50,5,3,0,5,0
50,5,4,0,2,0
50,5,1,0,0,1
50,5,2,0,4,0
50,5,4,1,2,0
50,5,4,0,3,0
50,5,1,0,1,0
50,5,1,1,2,0
50,5,3,1,2,0
50,5,1,0,3,0
50,5,1,1,3,0
50,5,1,1,3,0
50,5,1,0,3,0
50,5,1,1,4,0
50,5,1,0,0,0
50,6,0,0,0,1
50,6,1,0,2,1
50,6,2,0,1,0
50,6,0,0,4,1
50,6,1,0,5,1
50,6,1,0,1,0
50,6,2,0,3,0
50,6,1,0,1,0
50,6,3,0,1,1
50,6,1,0,3,0
50,6,2,1,4,0
50,6,2,0,2,0
50,6,1,0,1,0
50,6,2,0,2,1
50,6,1,1,4,1
50,6,2,0,4,0
50,6,3,1,4,0
50,6,3,1,3,0
50,6,1,0,0,0
50,6,1,0,2,0
50,6,3,0,4,1
50,6,0,0,1,0
50,6,1,0,1,1
50,6,1,0,2,0
50,6,1,0,3,0
50,6,1,0,2,1
50,6,1,0,2,0
50,6,3,0,1,0
50,6,0,0,1,0
50,6,2,0,2,0
50,6,4,0,4,0
50,6,4,0,2,0
50,6,3,0,2,0
50,6,1,0,2,0
50,6,2,0,1,1
50,6,1,0,2,0
50,6,0,0,3,0
50,6,1,1,1,1
50,6,2,0,3,0
50,6,4,0,4,0
50,6,2,0,4,0
50,6,1,0,2,0
50,6,0,1,2,0
50,6,3,1,0,0
50,6,3,0,3,0
50,6,2,0,1,1
50,6,4,0,2,0
50,6,1,0,2,0
50,6,1,1,2,0
50,6,1,0,2,0
50,7,0,0,2,0
50,7,4,0,6,0
50,7,3,1,1,0
50,7,2,0,2,0
50,7,3,0,2,0
50,7,2,1,2,0
50,7,2,0,3,0
50,7,1,0,2,0
50,7,3,0,1,0
50,7,2,1,2,0
50,7,3,0,2,0
50,7,1,0,3,0
50,7,2,0,1,0
50,7,1,0,2,0
50,7,1,0,3,0
50,7,1,0,4,0
50,7,2,0,1,0
50,7,1,0,6,0
50,7,4,0,0,1
50,7,4,0,1,1
50,7,1,0,4,0
50,7,1,0,1,0
50,7,0,0,1,2
50,7,4,1,1,0
50,7,3,0,0,1
50,7,0,0,4,0
50,7,1,0,1,1
50,7,2,0,1,0
50,7,2,0,4,0
50,7,2,1,2,0
50,7,2,1,1,0
50,7,2,0,4,0
50,7,1,0,1,0
50,7,1,1,5,0
50,7,2,1,3,2
50,7,4,0,1,0
50,7,1,0,4,0
50,7,3,0,3,0
50,7,0,0,0,0
50,7,4,0,0,0
50,7,1,1,5,0
50,7,2,0,2,0
50,7,2,0,2,0
50,7,1,0,4,0
50,7,0,0,1,0
50,7,1,0,1,1
50,7,2,0,0,0
50,7,0,0,1,0
50,7,1,0,1,0
50,7,5,0,1,0
50,8,3,1,2,0
50,8,4,0,0,0
50,8,2,0,2,0
50,8,2,0,3,1
50,8,0,1,1,0
50,8,3,0,4,0
50,8,1,0,4,1
50,8,1,0,4,1
50,8,3,0,0,0
50,8,1,0,0,1
50,8,5,0,1,0
50,8,1,0,3,0
50,8,1,0,3,0
50,8,2,0,5,1
50,8,3,1,3,1
50,8,1,0,2,0
50,8,1,1,3,3
50,8,1,0,3,0
50,8,1,0,5,0
50,8,1,1,2,1
50,8,3,0,0,0
50,8,1,0,2,0
50,8,0,1,4,0
50,8,2,0,4,1
50,8,0,0,4,1
50,8,1,0,2,1
50,8,2,0,1,0
50,8,3,0,0,0
50,8,3,0,5,2
50,8,1,0,0,0
50,8,2,0,1,0
50,8,2,0,2,0
50,8,1,1,4,0
50,8,4,0,2,0
50,8,1,0,1,1
50,8,6,1,1,0
50,8,3,1,1,0
50,8,2,0,3,0
50,8,1,0,3,0
50,8,0,0,1,0
50,8,3,1,2,0
50,8,3,0,0,0
50,8,3,0,2,1
50,8,0,0,5,0
50,8,2,0,2,1
50,8,1,0,2,0
50,8,2,0,3,0
50,8,0,0,2,0
50,8,2,0,1,0
50,8,3,1,5,0
50,9,1,0,1,0
50,9,0,0,2,0
50,9,0,1,5,0
50,9,2,1,3,0
50,9,4,0,0,0
50,9,3,0,2,0
50,9,1,0,2,0
50,9,1,0,1,0
50,9,4,1,0,1
50,9,0,1,2,0
50,9,3,0,1,1
50,9,1,0,2,1
50,9,2,0,2,0
50,9,4,0,0,0
50,9,7,0,1,0
50,9,2,0,3,0
50,9,4,0,1,0
50,9,2,1,1,0
50,9,3,0,0,1
50,9,2,0,3,0
50,9,6,0,3,0
50,9,1,0,1,1
50,9,1,0,2,1
50,9,1,0,1,0
50,9,2,0,4,0
50,9,2,0,2,0
50,9,2,0,0,0
50,9,4,0,1,1
50,9,1,0,1,0
50,9,2,0,2,0
50,9,0,0,1,0
50,9,1,0,3,0
50,9,3,0,3,0
50,9,1,0,3,0
50,9,3,0,1,0
50,9,4,0,0,0
50,9,3,0,2,0
50,9,2,0,1,0
50,9,1,1,1,0
50,9,4,1,2,0
50,9,1,1,1,0
50,9,0,1,2,0
50,9,1,0,2,0
50,9,1,0,0,0
50,9,1,0,2,0
50,9,1,0,2,0
50,9,3,0,6,0
50,9,3,0,2,0
50,9,3,0,4,0
50,9,1,0,4,0
50,10,1,0,4,0
50,10,2,0,2,0
50,10,2,0,0,0
50,10,4,0,5,0
50,10,1,0,4,0
50,10,3,0,4,0
50,10,3,0,1,1
50,10,2,1,3,0
50,10,1,0,3,0
50,10,3,0,1,0
50,10,2,0,0,0
50,10,0,0,1,0
50,10,2,0,2,0
50,10,3,0,0,0
50,10,1,0,3,0
50,10,3,0,4,0
50,10,2,0,1,0
50,10,2,1,4,0
50,10,1,1,0,1
50,10,0,0,1,0
50,10,5,0,7,0
50,10,3,1,4,0
50,10,1,0,1,0
50,10,0,0,0,0
50,10,3,0,2,0
50,10,0,1,1,0
50,10,2,0,3,0
50,10,2,1,2,0
50,10,1,0,2,0
50,10,1,0,1,1
50,10,3,0,4,0
50,10,0,0,2,0
50,10,2,0,0,0
50,10,1,0,3,0
50,10,1,0,0,0
50,10,3,0,1,0
50,10,1,0,2,0
50,10,3,0,3,0
50,10,3,0,1,0
50,10,3,0,2,0
50,10,2,1,3,0
50,10,1,1,2,0
50,10,4,0,3,0
50,10,2,0,1,0
50,10,3,0,1,0
50,10,1,0,3,0
50,10,1,0,1,0
50,10,1,0,0,0
50,10,4,1,0,0
50,10,2,0,2,0
50,11,3,0,4,0
50,11,3,0,2,0
50,11,3,0,5,0
50,11,2,0,3,1
50,11,1,0,2,0
50,11,2,0,3,0
50,11,3,1,6,0
50,11,3,0,2,0
50,11,2,0,2,1
50,11,1,0,1,0
50,11,1,0,4,1
50,11,1,1,4,1
50,11,2,0,1,0
50,11,1,1,4,0
50,11,3,0,0,0
50,11,1,0,3,0
50,11,2,0,3,0
50,11,1,0,2,0
50,11,2,0,4,0
50,11,1,0,3,0
50,11,3,0,4,0
50,11,1,1,0,0
50,11,4,0,2,0
50,11,3,0,7,0
50,11,2,0,0,0
50,11,3,0,3,0
50,11,4,0,2,1
50,11,2,0,3,0
50,11,2,0,4,0
50,11,1,1,3,0
50,11,1,1,2,0
50,11,1,0,0,0
50,11,1,0,6,0
50,11,2,0,1,0
50,11,2,1,0,0
50,11,4,1,4,0
50,11,3,0,0,0
50,11,0,1,2,0
50,11,2,0,0,2
50,11,4,0,1,0
50,11,2,0,1,1
50,11,1,0,3,0
50,11,0,0,0,0
50,11,2,0,2,0
50,11,3,0,0,0
50,11,1,1,1,0
50,11,1,0,5,1
50,11,0,0,1,0
50,11,2,0,3,0
50,11,1,1,3,0
50,12,1,0,1,0
50,12,4,0,4,0
50,12,3,0,4,0
50,12,3,0,3,0
50,12,1,1,3,0
50,12,3,0,2,0
50,12,3,0,0,0
50,12,5,0,1,1
50,12,1,0,0,0
50,12,1,0,3,0
50,12,1,0,1,0
50,12,3,0,3,0
50,12,3,0,2,0
50,12,6,0,1,0
50,12,2,0,1,1
50,12,2,1,5,1
50,12,2,0,2,0
50,12,1,0,2,1
50,12,1,0,0,0
50,12,5,1,2,0
50,12,0,0,0,0
50,12,3,0,2,1
50,12,2,0,1,0
50,12,1,0,1,0
50,12,2,1,1,1
50,12,2,1,0,0
50,12,2,0,1,0
50,12,2,0,1,1
50,12,1,0,2,0
50,12,3,1,3,1
50,12,1,0,2,0
50,12,3,0,0,0
50,12,2,0,2,0
50,12,0,1,2,0
50,12,2,0,0,0
50,12,1,0,2,1
50,12,1,0,1,0
50,12,5,1,3,0
50,12,2,0,4,0
50,12,1,2,1,0
50,12,2,0,3,1
50,12,1,1,3,0
50,12,2,1,2,0
50,12,0,0,0,0
50,12,3,0,3,0
50,12,1,0,2,0
50,12,1,0,0,0
50,12,3,1,0,0
50,12,2,0,2,0
50,12,2,0,4,0
50,13,2,0,1,0
50,13,0,0,3,1
50,13,2,0,3,0
50,13,3,0,3,1
50,13,0,0,0,0
50,13,3,1,2,0
50,13,2,0,4,0
50,13,2,0,5,0
50,13,2,0,0,1
50,13,2,0,3,0
50,13,2,0,3,0
50,13,4,0,4,0
50,13,4,1,4,0
50,13,1,0,1,0
50,13,4,0,2,0
50,13,2,0,3,1
50,13,0,0,6,0
50,13,1,0,1,0
50,13,1,0,5,0
50,13,3,0,2,0
50,13,2,1,3,0
50,13,0,1,0,0
50,13,1,0,2,0
50,13,0,0,0,0
50,13,4,0,2,0
50,13,4,0,4,0
50,13,1,1,3,0
50,13,4,1,2,1
50,13,1,0,1,0
50,13,1,0,2,0
50,13,1,0,2,0
50,13,1,0,3,0
50,13,1,0,2,0
50,13,2,0,0,1
50,13,5,0,3,0
50,13,1,0,1,0
50,13,1,0,5,0
50,13,1,0,1,1
50,13,2,1,2,0
50,13,3,0,5,0
50,13,3,0,1,0
50,13,2,0,4,1
50,13,2,0,1,0
50,13,2,0,0,0
50,13,1,0,2,0
50,13,2,0,5,0
50,13,3,0,4,0
50,13,4,0,2,0
50,13,0,0,2,0
50,13,3,0,1,0
50,14,2,0,2,0
50,14,5,0,1,0
50,14,5,0,1,0
50,14,0,0,4,0
50,14,1,0,4,0
50,14,2,1,1,0
50,14,2,0,1,0
50,14,3,1,2,0
50,14,0,0,2,1
50,14,4,0,0,0
50,14,1,0,4,0
50,14,1,0,3,1
50,14,2,0,4,0
50,14,2,1,1,0
50,14,2,0,0,0
50,14,4,0,3,1
50,14,1,1,2,0
50,14,3,0,2,0
50,14,3,1,2,1
50,14,2,0,1,0
50,14,1,1,1,0
50,14,5,1,2,0
50,14,1,1,5,0
50,14,3,0,4,1
50,14,0,0,4,0
50,14,2,1,0,0
50,14,2,1,2,0
50,14,2,1,2,0
50,14,1,1,2,0
50,14,1,1,8,1
50,14,0,0,5,0
50,14,1,0,2,1
50,14,1,1,1,0
50,14,2,0,1,0
50,14,2,0,4,0
50,14,2,0,3,0
50,14,3,0,0,1
50,14,1,0,1,0
50,14,5,0,0,0
50,14,2,0,4,0
50,14,2,1,0,1
50,14,1,1,2,0
50,14,1,0,2,0
50,14,0,0,2,0
50,14,2,0,6,0
50,14,0,0,4,1
50,14,1,0,4,0
50,14,2,0,1,0
50,14,1,0,1,0
50,14,1,0,4,0
50,15,2,0,1,0
50,15,1,0,4,0
50,15,2,0,1,0
50,15,1,0,1,0
50,15,1,0,3,0
50,15,1,0,3,0
50,15,4,0,2,0
50,15,1,0,8,0
50,15,2,1,3,0
50,15,2,1,3,0
50,15,0,1,6,0
50,15,1,0,5,0
50,15,2,0,3,0
50,15,2,0,3,0
50,15,2,1,0,1
50,15,2,0,0,0
50,15,2,0,2,0
50,15,3,1,1,0
50,15,2,0,1,0
50,15,0,1,7,2
50,15,4,0,4,0
50,15,2,1,0,0
50,15,1,0,1,0
50,15,3,0,3,1
50,15,2,0,4,0
50,15,1,0,3,0
50,15,4,0,3,0
50,15,2,0,2,0
50,15,1,1,2,1
50,15,0,0,5,0
50,15,2,1,0,1
50,15,3,0,0,0
50,15,4,0,4,0
50,15,3,0,1,0
50,15,1,0,1,0
50,15,2,0,3,0
50,15,3,0,1,2
50,15,1,0,2,0
50,15,1,0,1,0
50,15,2,0,1,1
