 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 1 0 0
 3 2 1 0 1
 4 3 1 0 2
 5 3 1 0 3
 6 3 1 0 3
 7 3 1 0 3
 8 3 1 0 3
 9 3 1 1 3
 10 4 1 2 3
 11 4 1 2 3
 12 4 1 2 3
 13 4 1 2 3
 14 4 1 2 3
 15 4 1 2 3
 16 4 1 2 3
 17 4 1 2 3
 18 4 1 2 3
 19 4 1 2 3
 20 5 1 2 3
 21 5 1 2 3
 22 5 1 2 3
 23 5 1 2 3
 24 5 1 2 3
 25 5 1 2 3
 26 5 1 2 3
 27 5 1 2 3
 28 5 1 2 3
 29 5 1 2 3
 30 5 1 2 3
 31 5 1 2 3
 32 5 1 2 3
 33 5 1 2 3
 34 6 1 2 3
 35 6 1 2 3
 36 6 1 2 3
 37 6 1 2 3
 38 6 1 2 3
 39 6 1 2 3
 40 6 1 2 3
 41 6 1 2 3
 42 6 1 2 3
 43 6 1 2 3
 44 6 1 2 3
 45 6 1 2 3
 46 6 1 2 3
 47 6 1 2 3
 48 6 1 2 3
 49 6 1 2 3
 50 6 1 2 3
 51 6 1 2 3
 52 6 1 2 3
 53 6 1 2 3
 54 6 1 2 3
 55 6 1 2 3
 56 6 1 2 3
 57 6 1 2 3
 58 6 1 2 3
 59 6 1 2 3
 60 6 1 2 3
 61 6 1 2 3
 62 6 1 2 3
 63 6 1 2 3
 64 6 1 2 3
 65 6 1 2 3
 66 6 1 2 3
 67 6 1 2 3
 68 7 1 2 3
 69 7 1 2 3
 70 7 1 2 3
 71 7 1 2 3
 72 7 1 2 3
 73 7 1 2 3
 74 7 1 2 3
 75 7 1 2 3
 76 7 1 2 3
 77 7 1 2 3
 78 7 1 2 3
 79 7 1 2 3
 80 7 1 2 3
 81 7 1 2 3
 82 7 1 2 3
 83 7 1 2 3
 84 7 1 2 3
 85 7 1 2 3
 86 7 1 2 3
 87 7 1 2 3
 88 7 1 2 3
 89 7 1 2 3
 90 7 1 2 3
 91 7 1 2 3
 92 7 1 2 3
 93 7 1 2 3
 94 7 1 2 3
 95 7 1 2 3
 96 7 1 2 3
 97 7 1 2 3
 98 8 1 2 3
 99 8 1 2 3
 100 8 1 2 3
