 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 1 1
 3 1 0 1 1
 4 1 0 1 1
 5 1 1 1 1
 6 1 1 1 2
 7 1 1 1 2
 8 1 1 1 2
 9 1 1 1 2
 10 1 1 1 2
 11 1 1 1 2
 12 1 1 1 2
 13 1 1 1 2
 14 1 1 1 2
 15 1 1 2 2
 16 1 1 2 2
 17 1 1 2 2
 18 1 1 2 2
 19 2 1 2 2
 20 2 1 2 2
 21 2 1 2 2
 22 2 1 2 2
 23 2 1 2 2
 24 2 1 2 2
 25 2 1 2 2
 26 2 1 2 2
 27 2 1 2 2
 28 2 1 2 2
 29 2 1 2 2
 30 2 1 2 2
 31 2 1 2 2
 32 2 1 2 2
 33 2 1 2 2
 34 2 1 2 2
 35 3 1 2 2
 36 3 1 2 2
 37 3 1 2 2
 38 3 1 2 2
 39 3 1 2 2
 40 3 1 2 2
 41 3 1 2 2
 42 3 2 2 2
 43 3 2 2 2
 44 3 2 2 2
 45 3 2 2 2
 46 3 2 2 2
 47 3 2 2 2
 48 3 2 2 2
 49 3 2 2 2
 50 3 2 2 2
 51 3 2 2 2
 52 3 2 2 2
 53 3 2 2 2
 54 3 2 2 2
 55 3 2 2 2
 56 3 2 2 2
 57 3 2 2 2
 58 3 2 2 2
 59 3 2 2 2
 60 3 2 2 2
 61 3 2 2 2
 62 3 2 2 2
 63 3 2 2 2
 64 3 2 2 2
 65 3 2 2 2
 66 3 2 2 2
 67 3 2 2 2
 68 3 2 2 2
 69 3 2 2 2
 70 3 2 2 2
 71 3 2 2 2
 72 3 2 2 2
 73 3 2 2 2
 74 3 2 2 2
 75 3 2 2 2
 76 3 2 2 2
 77 3 2 2 2
 78 3 3 2 2
 79 3 3 2 2
 80 3 3 2 2
 81 3 3 2 2
 82 3 3 2 2
 83 4 3 2 2
 84 4 3 2 2
 85 5 3 2 2
 86 5 3 2 2
 87 5 3 2 2
 88 5 3 2 2
 89 5 3 2 2
 90 5 3 2 2
 91 5 3 2 2
 92 5 3 2 2
 93 5 3 2 2
 94 5 3 2 2
 95 5 3 2 2
 96 5 3 2 2
 97 5 3 2 2
 98 6 3 2 2
 99 6 3 2 2
 100 6 3 2 2
