 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 1 1 0
 3 1 1 1 1
 4 1 1 1 1
 5 1 1 1 1
 6 1 1 1 1
 7 1 1 1 1
 8 1 1 1 1
 9 1 1 1 1
 10 1 1 1 1
 11 1 1 1 1
 12 1 1 1 1
 13 1 1 2 1
 14 1 1 2 1
 15 1 1 3 1
 16 1 1 3 1
 17 1 1 3 1
 18 1 1 4 1
 19 1 1 4 1
 20 1 1 4 1
 21 1 1 4 1
 22 1 1 5 1
 23 1 1 5 1
 24 1 1 5 1
 25 1 1 5 1
 26 1 1 5 1
 27 1 1 5 1
 28 1 1 5 1
 29 1 1 5 1
 30 1 1 5 1
 31 1 1 5 1
 32 1 1 5 1
 33 1 1 5 1
 34 1 1 5 1
 35 1 1 5 1
 36 1 1 5 1
 37 2 1 5 1
 38 2 1 5 1
 39 2 1 5 1
 40 2 1 5 1
 41 2 1 5 1
 42 2 1 5 1
 43 2 1 5 1
 44 2 1 5 1
 45 2 1 5 1
 46 2 1 5 1
 47 3 1 5 1
 48 3 1 5 1
 49 3 1 5 1
 50 3 1 5 1
 51 4 1 5 1
 52 4 1 5 1
 53 4 1 5 1
 54 4 1 5 1
 55 4 1 5 1
 56 4 1 5 1
 57 4 1 5 1
 58 4 1 5 1
 59 4 1 5 1
 60 4 1 5 1
 61 4 1 5 1
 62 4 1 5 1
 63 4 1 5 1
 64 4 2 5 1
 65 4 2 5 1
 66 4 2 5 1
 67 4 2 5 1
 68 4 2 5 1
 69 4 2 5 1
 70 4 2 5 1
 71 5 2 5 1
 72 5 2 5 1
 73 5 2 5 1
 74 5 2 5 1
 75 5 2 5 1
 76 5 2 5 1
 77 5 2 5 1
 78 5 2 5 1
 79 5 2 5 1
 80 5 2 5 1
 81 5 2 5 1
 82 5 2 5 1
 83 5 2 5 1
 84 5 2 5 1
 85 5 2 5 1
 86 5 2 5 1
 87 5 2 5 1
 88 5 2 5 1
 89 5 2 5 1
 90 5 2 5 1
 91 5 2 5 1
 92 5 2 5 1
 93 5 2 5 1
 94 5 2 5 1
 95 5 2 5 1
 96 5 2 5 1
 97 5 2 5 1
 98 5 2 5 1
 99 5 2 5 1
 100 5 2 5 1
