 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 1 2 0
 3 6 2 10 0
 4 8 2 16 0
 5 10 2 24 0
 6 12 3 31 0
 7 13 3 40 0
 8 15 3 49 0
 9 17 3 57 0
 10 17 3 66 0
 11 19 3 75 0
 12 20 3 85 0
 13 20 3 95 0
 14 21 4 103 0
 15 23 4 111 0
 16 23 5 118 0
 17 24 5 126 0
 18 24 5 134 0
 19 24 5 142 0
 20 27 5 151 0
 21 27 5 159 0
 22 27 6 167 0
 23 27 7 175 0
 24 27 8 184 0
 25 27 9 190 0
 26 27 9 195 0
 27 29 9 201 0
 28 30 9 206 1
 29 31 9 210 2
 30 32 9 213 3
 31 35 9 215 4
 32 35 10 218 5
 33 38 10 223 5
 34 40 10 228 5
 35 41 10 232 5
 36 41 10 236 6
 37 41 11 239 7
 38 41 11 242 8
 39 41 11 243 9
 40 41 11 243 10
 41 41 11 245 11
 42 42 11 248 12
 43 42 11 249 12
 44 43 11 251 12
 45 43 11 255 12
 46 43 11 257 12
 47 43 11 259 12
 48 44 11 261 12
 49 45 11 264 12
 50 45 11 266 12
 51 46 11 268 12
 52 46 11 271 12
 53 47 12 274 12
 54 47 13 277 12
 55 47 13 278 12
 56 48 13 280 12
 57 49 15 283 12
 58 49 15 286 12
 59 49 16 289 12
 60 50 16 292 12
 61 50 16 295 12
 62 52 17 298 12
 63 53 17 301 12
 64 53 17 304 12
 65 54 17 305 12
 66 55 17 307 12
 67 56 17 310 12
 68 56 18 313 12
 69 57 18 315 12
 70 57 18 316 12
 71 57 18 319 12
 72 58 19 319 12
 73 59 19 320 12
 74 59 19 321 12
 75 60 19 322 12
 76 62 19 324 12
 77 62 20 325 12
 78 62 20 326 12
 79 62 20 327 12
 80 62 21 327 12
 81 63 21 328 12
 82 63 22 329 12
 83 64 22 330 12
 84 65 22 331 12
 85 66 22 332 12
 86 66 22 333 12
 87 66 22 334 12
 88 67 22 334 12
 89 67 22 335 12
 90 67 23 336 12
 91 67 23 336 12
 92 67 23 336 12
 93 67 23 336 12
 94 67 23 336 12
 95 67 23 336 12
 96 67 24 336 12
 97 67 24 336 12
 98 67 25 336 12
 99 67 25 336 12
 100 67 25 336 12
