 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 1 0
 3 8 0 3 0
 4 13 0 4 1
 5 15 0 6 2
 6 18 0 8 3
 7 20 0 12 4
 8 23 0 15 5
 9 24 0 18 6
 10 28 0 21 7
 11 30 0 25 8
 12 32 0 30 9
 13 32 0 34 10
 14 32 0 39 11
 15 32 0 44 12
 16 37 0 49 13
 17 39 0 53 14
 18 39 0 58 15
 19 42 0 62 16
 20 46 0 66 17
 21 50 0 71 18
 22 53 0 76 19
 23 56 0 80 20
 24 56 0 85 20
 25 60 0 88 21
 26 64 0 91 21
 27 64 0 95 22
 28 66 0 99 23
 29 67 0 104 24
 30 67 0 109 25
 31 68 0 114 26
 32 68 0 119 27
 33 71 0 124 28
 34 72 0 129 29
 35 72 0 134 30
 36 74 0 139 30
 37 77 0 143 30
 38 81 0 145 30
 39 83 0 147 30
 40 84 0 149 30
 41 84 0 154 30
 42 84 0 159 30
 43 88 0 163 30
 44 89 0 168 30
 45 91 0 171 30
 46 92 0 174 30
 47 93 0 177 30
 48 93 0 182 30
 49 94 0 188 30
 50 97 0 193 30
 51 98 0 199 30
 52 98 0 202 30
 53 99 0 204 30
 54 99 0 206 30
 55 102 0 209 30
 56 102 0 211 30
 57 103 0 214 30
 58 103 0 216 30
 59 104 0 219 31
 60 105 0 221 32
 61 107 0 222 33
 62 107 0 224 34
 63 108 0 225 35
 64 109 0 226 36
 65 109 0 226 36
 66 109 0 226 36
 67 109 0 228 36
 68 110 0 229 36
 69 111 0 231 36
 70 111 0 233 36
 71 111 0 233 36
 72 112 1 234 37
 73 112 1 235 38
 74 112 1 238 39
 75 112 1 239 39
 76 112 2 240 39
 77 112 2 240 39
 78 112 2 240 39
 79 113 2 240 39
 80 115 2 240 39
 81 117 2 241 39
 82 117 2 241 39
 83 117 2 242 39
 84 118 2 243 39
 85 118 2 244 39
 86 120 2 245 39
 87 120 3 246 39
 88 120 3 247 39
 89 121 3 248 39
 90 121 3 249 39
 91 121 3 250 39
 92 121 3 252 39
 93 123 4 254 39
 94 123 4 256 39
 95 123 4 258 39
 96 123 4 260 39
 97 123 4 262 39
 98 124 5 264 39
 99 125 5 266 39
 100 125 5 268 39
