 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 4 1
 3 6 1 11 2
 4 8 1 17 3
 5 9 1 24 4
 6 12 1 31 5
 7 12 1 39 6
 8 13 1 45 7
 9 15 1 54 8
 10 18 1 62 9
 11 19 1 70 10
 12 23 1 78 11
 13 23 1 86 12
 14 24 1 94 13
 15 26 1 101 14
 16 27 2 107 15
 17 29 2 113 16
 18 31 2 119 17
 19 32 2 124 17
 20 33 2 129 17
 21 34 3 133 17
 22 36 3 137 18
 23 37 3 140 19
 24 38 3 143 20
 25 40 3 145 21
 26 41 3 147 22
 27 42 3 149 23
 28 42 3 153 24
 29 44 3 156 25
 30 46 4 158 26
 31 47 4 160 27
 32 49 4 163 28
 33 49 5 167 29
 34 49 5 171 30
 35 50 5 177 31
 36 50 5 181 32
 37 50 5 185 32
 38 51 5 189 32
 39 52 5 192 32
 40 52 5 194 32
 41 52 6 196 32
 42 52 6 198 32
 43 52 6 200 32
 44 52 6 202 32
 45 52 6 204 32
 46 52 6 206 32
 47 54 6 209 32
 48 54 6 212 32
 49 56 6 216 32
 50 56 6 218 32
 51 57 6 220 32
 52 57 6 222 32
 53 57 6 223 32
 54 57 6 225 32
 55 58 6 227 32
 56 59 7 229 32
 57 59 7 231 32
 58 59 7 233 32
 59 61 7 234 32
 60 61 8 235 32
 61 62 8 237 32
 62 62 8 239 32
 63 62 8 239 32
 64 63 9 240 32
 65 63 9 241 32
 66 64 9 242 32
 67 65 9 244 32
 68 65 9 246 32
 69 65 9 248 32
 70 65 9 249 32
 71 66 9 250 32
 72 67 10 250 32
 73 67 10 251 32
 74 69 10 252 32
 75 69 10 253 32
 76 70 11 254 32
 77 70 12 256 32
 78 70 12 257 32
 79 71 12 259 32
 80 74 12 259 32
 81 75 13 259 32
 82 76 13 259 33
 83 76 13 260 34
 84 79 13 262 35
 85 82 13 263 36
 86 82 13 265 37
 87 82 13 268 38
 88 82 13 270 39
 89 82 13 270 40
 90 83 13 270 40
 91 83 13 270 40
 92 83 13 271 41
 93 84 13 271 41
 94 85 13 271 41
 95 85 13 271 41
 96 85 13 271 41
 97 86 13 271 41
 98 87 13 274 41
 99 87 13 276 41
 100 87 13 277 42
