 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 6 1 2 0
 3 7 1 5 0
 4 11 1 11 0
 5 14 1 18 0
 6 15 2 24 0
 7 17 2 32 0
 8 18 2 40 0
 9 19 3 48 0
 10 21 3 57 0
 11 24 3 66 0
 12 27 4 74 1
 13 27 4 82 1
 14 29 4 91 1
 15 30 4 100 1
 16 33 4 109 2
 17 34 4 118 2
 18 36 4 126 3
 19 39 4 133 4
 20 39 4 140 5
 21 42 4 147 6
 22 44 4 152 7
 23 45 4 159 8
 24 45 4 164 9
 25 45 4 170 10
 26 46 4 178 11
 27 48 4 184 12
 28 49 4 190 13
 29 49 5 196 14
 30 49 5 201 15
 31 49 5 206 16
 32 50 5 209 17
 33 50 5 210 18
 34 52 5 211 18
 35 53 5 212 18
 36 54 5 215 18
 37 55 6 218 18
 38 56 7 220 18
 39 56 7 222 19
 40 56 7 224 20
 41 57 7 227 21
 42 57 7 229 22
 43 57 7 231 22
 44 58 7 232 22
 45 58 7 235 22
 46 59 7 236 22
 47 62 7 237 22
 48 66 8 237 22
 49 66 8 237 22
 50 69 8 238 22
 51 70 8 238 22
 52 72 8 240 22
 53 72 9 242 22
 54 72 9 244 23
 55 74 9 246 24
 56 74 9 248 25
 57 74 9 251 26
 58 75 9 252 26
 59 78 9 254 27
 60 79 9 257 27
 61 80 9 259 27
 62 80 9 261 28
 63 82 9 261 28
 64 82 10 261 29
 65 83 10 261 30
 66 83 10 261 31
 67 83 11 261 32
 68 84 11 262 33
 69 86 11 262 34
 70 87 12 262 35
 71 88 12 263 35
 72 88 12 263 36
 73 88 12 264 37
 74 88 13 266 38
 75 88 13 267 38
 76 89 13 268 38
 77 92 13 269 38
 78 92 13 269 38
 79 92 13 270 38
 80 94 13 271 38
 81 96 13 273 38
 82 97 13 274 38
 83 97 13 275 38
 84 98 13 277 38
 85 100 13 278 38
 86 101 13 280 38
 87 102 13 282 38
 88 104 13 286 38
 89 105 13 289 38
 90 106 13 291 38
 91 108 13 292 38
 92 108 13 294 38
 93 109 13 295 38
 94 110 13 295 38
 95 111 13 295 38
 96 112 13 295 38
 97 113 13 295 38
 98 114 13 295 38
 99 115 13 296 38
 100 115 13 296 38
