 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 3 0
 3 6 0 7 1
 4 10 0 14 1
 5 10 0 19 1
 6 14 0 25 2
 7 14 1 31 2
 8 16 1 38 2
 9 16 1 45 2
 10 18 1 53 3
 11 19 1 61 4
 12 20 1 69 5
 13 22 1 76 6
 14 23 1 80 7
 15 24 2 85 8
 16 25 2 89 9
 17 26 2 93 10
 18 27 2 96 11
 19 29 3 100 12
 20 31 3 104 13
 21 32 3 107 14
 22 37 3 111 15
 23 39 3 115 16
 24 39 4 119 17
 25 40 4 123 18
 26 41 4 127 19
 27 45 5 131 20
 28 46 5 135 21
 29 47 5 137 22
 30 48 5 139 23
 31 51 5 143 24
 32 51 5 149 24
 33 53 5 153 24
 34 53 5 157 24
 35 55 5 161 24
 36 56 5 164 25
 37 58 5 165 25
 38 58 5 166 26
 39 58 5 167 26
 40 58 6 171 26
 41 59 6 175 26
 42 61 6 179 27
 43 61 6 182 28
 44 62 6 186 29
 45 63 7 189 30
 46 64 7 193 30
 47 65 7 196 30
 48 67 7 199 30
 49 69 7 201 30
 50 70 7 203 30
 51 73 7 206 30
 52 73 7 207 30
 53 75 7 209 30
 54 75 7 210 30
 55 76 7 210 30
 56 76 7 210 30
 57 79 7 211 30
 58 80 7 212 30
 59 81 7 213 30
 60 82 7 216 30
 61 83 7 218 30
 62 83 7 220 30
 63 83 7 222 30
 64 84 7 225 30
 65 84 7 226 30
 66 84 7 227 30
 67 84 7 228 30
 68 86 7 228 30
 69 86 7 228 30
 70 86 7 228 30
 71 86 7 228 30
 72 86 7 228 30
 73 86 7 228 30
 74 87 8 229 30
 75 89 8 230 30
 76 89 8 231 30
 77 91 8 231 30
 78 92 8 232 30
 79 94 8 234 30
 80 94 8 235 30
 81 97 8 236 30
 82 97 8 237 30
 83 97 8 238 30
 84 98 8 239 30
 85 99 8 242 30
 86 100 8 243 30
 87 101 8 244 30
 88 102 8 245 30
 89 104 8 245 30
 90 105 8 245 30
 91 105 8 245 30
 92 106 8 246 30
 93 106 8 246 30
 94 107 8 246 30
 95 108 8 246 30
 96 109 8 246 30
 97 109 8 246 30
 98 109 8 247 30
 99 110 8 248 30
 100 110 8 249 30
