 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 5 1 4 0
 3 7 1 11 0
 4 8 1 16 1
 5 10 2 21 2
 6 11 2 28 3
 7 11 3 34 4
 8 11 3 39 5
 9 11 3 43 6
 10 11 3 48 7
 11 12 3 53 8
 12 12 4 58 9
 13 13 4 64 10
 14 13 4 69 11
 15 16 4 72 12
 16 19 4 76 13
 17 20 5 80 14
 18 20 5 84 15
 19 22 5 90 16
 20 23 6 95 17
 21 26 6 101 18
 22 29 7 106 19
 23 31 7 112 20
 24 31 7 116 21
 25 32 7 120 22
 26 35 7 124 23
 27 35 7 128 24
 28 36 7 131 25
 29 37 8 135 26
 30 39 8 139 27
 31 40 8 144 28
 32 43 8 149 29
 33 43 8 155 30
 34 45 8 161 31
 35 47 8 167 32
 36 48 8 173 33
 37 49 8 180 33
 38 50 8 183 33
 39 52 8 187 33
 40 54 8 191 33
 41 55 8 196 33
 42 56 8 200 33
 43 57 8 203 34
 44 58 8 205 35
 45 58 8 208 35
 46 60 8 210 35
 47 60 8 212 35
 48 60 8 215 35
 49 61 9 217 35
 50 63 9 220 35
 51 63 10 222 35
 52 64 10 224 35
 53 64 10 225 35
 54 65 10 226 35
 55 65 10 227 35
 56 65 10 228 35
 57 67 10 230 35
 58 69 10 231 35
 59 69 10 234 36
 60 71 10 237 37
 61 71 10 238 37
 62 72 10 239 37
 63 72 10 240 37
 64 72 11 240 37
 65 73 11 241 37
 66 74 11 242 37
 67 74 11 243 37
 68 74 11 246 37
 69 74 11 249 38
 70 75 11 254 38
 71 75 11 258 38
 72 75 11 260 38
 73 75 11 261 38
 74 75 11 261 38
 75 75 11 261 38
 76 76 12 261 38
 77 76 12 261 38
 78 76 12 261 38
 79 76 12 263 38
 80 76 12 264 38
 81 77 12 264 38
 82 78 12 265 38
 83 79 12 268 38
 84 79 12 269 39
 85 81 12 271 39
 86 81 12 273 39
 87 81 12 276 39
 88 82 12 279 39
 89 83 12 281 39
 90 83 12 283 39
 91 83 12 286 39
 92 83 12 288 39
 93 83 12 290 39
 94 83 12 293 39
 95 83 12 296 38
 96 83 12 298 38
 97 83 12 299 38
 98 83 12 300 38
 99 84 12 303 38
 100 84 13 305 38
