 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 6 1 1 0
 3 8 1 5 1
 4 9 2 13 1
 5 11 2 18 1
 6 12 2 25 1
 7 13 3 31 1
 8 15 4 37 2
 9 17 4 46 3
 10 18 5 55 4
 11 18 5 64 5
 12 21 6 73 6
 13 23 6 82 7
 14 23 6 90 8
 15 24 7 97 9
 16 27 7 103 10
 17 29 7 109 11
 18 31 7 115 12
 19 32 7 120 13
 20 33 7 124 14
 21 34 7 129 15
 22 37 7 134 16
 23 39 7 140 16
 24 39 7 144 16
 25 40 7 150 16
 26 41 7 155 17
 27 41 8 159 18
 28 46 8 164 19
 29 46 8 168 20
 30 48 8 172 21
 31 49 8 175 21
 32 50 8 178 21
 33 50 8 181 21
 34 52 8 185 21
 35 53 8 189 22
 36 53 8 192 23
 37 54 8 193 24
 38 56 8 194 25
 39 57 8 196 26
 40 58 8 198 26
 41 59 8 201 26
 42 60 8 204 26
 43 63 8 206 26
 44 63 8 209 26
 45 64 8 211 26
 46 65 8 213 26
 47 67 8 215 26
 48 67 8 218 26
 49 68 8 221 26
 50 69 8 222 27
 51 71 8 226 27
 52 71 8 230 27
 53 72 8 233 27
 54 73 8 236 27
 55 74 8 239 27
 56 74 8 241 27
 57 74 8 243 27
 58 74 8 243 27
 59 79 8 243 27
 60 79 8 245 27
 61 80 8 247 27
 62 83 8 247 27
 63 84 8 247 27
 64 85 8 248 27
 65 87 8 249 27
 66 87 9 251 27
 67 88 10 253 27
 68 88 10 255 27
 69 88 10 257 27
 70 88 10 259 27
 71 90 10 261 27
 72 91 10 264 27
 73 92 10 267 27
 74 94 10 270 27
 75 94 11 272 27
 76 95 11 274 27
 77 95 11 276 27
 78 96 11 277 27
 79 96 11 280 27
 80 96 11 283 27
 81 96 11 285 27
 82 96 11 286 27
 83 98 11 286 27
 84 99 11 286 27
 85 100 11 286 27
 86 102 11 285 27
 87 102 11 285 27
 88 102 11 285 27
 89 104 11 285 27
 90 105 11 285 27
 91 109 11 286 27
 92 109 11 287 27
 93 110 11 288 27
 94 111 11 289 27
 95 112 11 290 27
 96 113 11 290 27
 97 114 11 290 27
 98 115 11 292 27
 99 116 11 293 27
 100 116 11 293 27
