 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 1 2 0
 3 3 1 6 1
 4 6 1 11 2
 5 8 1 16 3
 6 8 1 24 4
 7 10 1 31 5
 8 13 1 39 6
 9 14 2 44 6
 10 15 2 52 6
 11 16 3 60 6
 12 17 3 67 6
 13 18 3 74 7
 14 19 3 82 8
 15 20 3 91 9
 16 21 3 95 10
 17 22 4 100 11
 18 23 4 104 12
 19 24 4 106 13
 20 26 4 108 14
 21 26 4 111 15
 22 28 4 114 15
 23 29 4 117 16
 24 29 4 118 16
 25 30 4 121 16
 26 30 5 123 16
 27 31 5 127 16
 28 34 5 129 16
 29 37 5 130 16
 30 38 5 132 16
 31 39 5 135 16
 32 39 5 137 16
 33 40 5 140 16
 34 41 5 143 16
 35 41 5 145 16
 36 42 5 147 16
 37 43 6 149 16
 38 44 6 150 16
 39 45 6 152 16
 40 45 6 154 16
 41 46 6 157 16
 42 48 7 160 16
 43 49 7 163 16
 44 50 7 167 16
 45 50 7 170 16
 46 50 7 173 16
 47 51 7 175 16
 48 53 7 178 16
 49 53 7 180 16
 50 54 7 183 16
 51 54 7 185 16
 52 56 7 187 16
 53 56 7 189 16
 54 58 8 192 16
 55 59 8 194 17
 56 60 8 197 18
 57 60 8 199 18
 58 61 8 201 18
 59 61 8 202 18
 60 62 8 204 18
 61 64 8 207 18
 62 64 9 210 18
 63 66 10 212 18
 64 67 11 214 18
 65 68 11 214 18
 66 68 11 215 18
 67 69 11 216 18
 68 70 11 217 18
 69 70 12 218 18
 70 70 12 219 18
 71 71 12 221 18
 72 72 13 222 18
 73 73 13 223 18
 74 74 13 223 18
 75 74 13 223 18
 76 76 14 224 18
 77 76 14 225 18
 78 77 14 225 18
 79 77 14 225 18
 80 78 15 225 18
 81 79 15 225 18
 82 79 15 227 18
 83 79 15 227 18
 84 79 15 227 18
 85 79 16 227 18
 86 79 17 226 18
 87 81 17 227 18
 88 81 17 228 18
 89 81 17 229 18
 90 81 18 231 18
 91 82 18 233 18
 92 83 19 235 18
 93 83 19 238 18
 94 84 19 241 18
 95 84 19 242 18
 96 84 19 242 18
 97 84 19 242 18
 98 85 19 242 18
 99 85 19 242 18
 100 85 19 242 18
