 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 2 0 2 0
 4 5 0 5 0
 5 5 0 5 0
 6 6 0 5 0
 7 7 0 5 0
 8 7 1 6 0
 9 7 1 9 1
 10 7 1 10 1
 11 8 1 11 1
 12 9 1 12 1
 13 10 1 12 1
 14 10 1 12 2
 15 12 1 13 3
 16 12 1 13 3
 17 13 1 13 3
 18 13 1 13 3
 19 13 1 14 3
 20 13 1 14 3
 21 13 1 14 3
 22 13 1 14 3
 23 13 1 14 3
 24 13 1 14 3
 25 14 1 15 3
 26 15 1 16 3
 27 16 2 16 3
 28 16 2 16 4
 29 16 2 16 4
 30 16 2 17 4
 31 16 2 17 5
 32 16 2 17 5
 33 16 2 18 5
 34 16 2 18 5
 35 16 2 18 5
 36 16 2 19 5
 37 16 2 19 5
 38 16 2 20 5
 39 16 2 20 5
 40 16 2 20 5
 41 16 2 20 5
 42 16 2 20 5
 43 16 2 21 5
 44 16 2 21 5
 45 16 2 21 5
 46 16 2 21 5
 47 16 2 21 5
 48 16 2 22 5
 49 16 2 23 5
 50 16 2 23 5
 51 16 2 24 5
 52 16 2 24 5
 53 16 2 24 5
 54 16 2 24 5
 55 16 2 24 5
 56 16 2 24 5
 57 16 2 24 5
 58 16 2 24 5
 59 16 2 24 5
 60 16 2 24 5
 61 16 2 24 5
 62 16 2 24 5
 63 16 2 24 5
 64 17 2 24 5
 65 17 2 24 5
 66 17 2 24 5
 67 17 2 24 5
 68 17 2 24 5
 69 17 2 24 5
 70 17 2 24 5
 71 17 2 24 5
 72 17 2 24 5
 73 17 2 24 5
 74 17 2 24 5
 75 17 2 24 5
 76 17 2 24 5
 77 17 2 24 5
 78 17 2 24 5
 79 17 2 24 5
 80 17 2 24 5
 81 17 2 24 5
 82 19 2 24 5
 83 19 2 24 5
 84 19 2 24 5
 85 19 2 24 5
 86 20 2 24 5
 87 20 2 24 5
 88 20 2 24 5
 89 20 2 24 5
 90 20 2 24 5
 91 20 2 24 5
 92 20 2 24 5
 93 20 2 24 5
 94 20 2 24 5
 95 21 2 24 5
 96 21 2 24 5
 97 21 2 25 5
 98 21 2 25 5
 99 21 2 25 5
 100 21 2 26 5
