 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 1 2 0
 3 3 1 3 0
 4 4 1 3 0
 5 6 2 4 0
 6 7 2 5 0
 7 7 2 5 0
 8 9 2 5 0
 9 9 2 5 0
 10 11 2 7 0
 11 12 2 9 0
 12 13 3 9 0
 13 13 3 10 0
 14 13 3 11 0
 15 14 3 11 0
 16 16 3 11 0
 17 16 3 11 0
 18 18 3 11 0
 19 18 3 11 0
 20 19 3 11 0
 21 19 3 12 0
 22 20 3 12 1
 23 20 3 12 1
 24 20 3 12 1
 25 20 3 13 1
 26 20 3 13 1
 27 20 3 13 1
 28 20 3 13 1
 29 20 3 13 1
 30 20 3 13 1
 31 21 3 13 1
 32 21 3 14 1
 33 21 3 14 1
 34 21 3 14 1
 35 21 3 15 1
 36 22 3 15 1
 37 22 3 15 1
 38 22 3 15 1
 39 22 3 15 1
 40 22 3 15 1
 41 22 4 16 1
 42 22 4 16 1
 43 22 4 16 1
 44 22 4 16 1
 45 22 4 16 1
 46 22 4 16 1
 47 22 4 16 1
 48 23 4 16 1
 49 23 4 16 1
 50 23 4 16 1
 51 23 4 16 1
 52 23 5 17 1
 53 23 5 18 1
 54 23 5 18 1
 55 23 5 18 1
 56 23 5 18 1
 57 23 5 18 1
 58 23 5 18 1
 59 23 6 18 1
 60 23 6 18 1
 61 23 6 18 1
 62 23 6 18 1
 63 23 6 19 1
 64 23 6 19 1
 65 23 6 19 1
 66 23 6 20 1
 67 23 6 20 1
 68 23 6 20 1
 69 23 6 20 1
 70 23 6 20 1
 71 23 6 20 1
 72 23 6 20 1
 73 23 6 20 1
 74 23 6 20 1
 75 23 6 20 1
 76 23 6 20 1
 77 23 7 21 1
 78 23 7 21 1
 79 23 7 21 1
 80 23 7 21 1
 81 23 7 21 1
 82 23 7 21 1
 83 23 7 21 1
 84 23 7 21 1
 85 23 7 21 1
 86 23 7 22 1
 87 23 7 22 1
 88 23 7 22 1
 89 23 7 22 1
 90 23 7 23 1
 91 23 7 24 1
 92 23 7 24 1
 93 23 7 25 1
 94 23 7 25 1
 95 23 7 25 1
 96 23 7 25 1
 97 23 7 25 1
 98 23 7 25 1
 99 23 7 25 1
 100 23 7 25 1
