 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 2 1 1 0
 4 3 1 2 0
 5 4 1 3 0
 6 4 1 4 0
 7 5 2 4 0
 8 7 2 4 0
 9 7 2 4 0
 10 7 2 5 0
 11 8 2 6 0
 12 9 2 6 0
 13 12 2 6 0
 14 12 2 6 0
 15 13 2 6 0
 16 15 2 6 0
 17 15 2 7 0
 18 17 2 7 0
 19 17 2 7 0
 20 20 2 7 0
 21 20 2 7 0
 22 20 2 8 0
 23 20 2 9 0
 24 21 2 9 0
 25 22 2 9 0
 26 22 2 9 0
 27 22 2 11 0
 28 25 2 11 0
 29 25 2 11 1
 30 25 2 11 1
 31 26 3 11 1
 32 26 3 11 1
 33 27 3 11 1
 34 27 3 11 1
 35 28 3 11 1
 36 29 3 11 1
 37 30 3 11 1
 38 30 3 11 1
 39 31 4 11 1
 40 31 4 11 1
 41 31 4 12 1
 42 31 4 13 1
 43 31 4 13 1
 44 31 4 14 1
 45 32 4 14 1
 46 33 4 14 1
 47 33 4 14 1
 48 33 4 14 1
 49 33 4 14 1
 50 34 4 14 1
 51 34 4 14 1
 52 33 4 14 1
 53 33 4 14 1
 54 33 4 14 1
 55 33 4 14 1
 56 34 4 14 1
 57 34 4 14 1
 58 34 4 14 1
 59 34 4 15 1
 60 34 4 15 1
 61 35 4 15 1
 62 35 4 15 1
 63 35 4 15 1
 64 35 4 15 1
 65 35 4 15 1
 66 35 4 15 1
 67 35 4 15 1
 68 35 4 15 1
 69 35 4 15 1
 70 36 4 15 1
 71 36 4 15 1
 72 36 4 15 1
 73 36 4 15 1
 74 36 4 15 1
 75 37 4 15 1
 76 38 4 15 1
 77 38 4 15 1
 78 38 4 16 1
 79 38 4 16 1
 80 38 4 16 1
 81 38 4 16 1
 82 38 4 16 1
 83 39 4 16 1
 84 39 4 16 1
 85 39 4 16 1
 86 39 4 16 1
 87 39 4 16 1
 88 39 4 16 1
 89 39 4 16 1
 90 41 4 16 1
 91 41 4 16 1
 92 41 4 16 1
 93 41 4 16 1
 94 41 4 16 1
 95 41 4 16 1
 96 41 4 16 1
 97 41 4 16 1
 98 42 4 16 1
 99 42 4 16 1
 100 42 4 16 1
