 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 0 0
 3 4 0 0 0
 4 6 0 2 0
 5 6 0 3 0
 6 8 0 5 0
 7 10 0 7 0
 8 12 0 7 0
 9 14 0 7 0
 10 15 0 7 0
 11 18 0 7 0
 12 18 0 7 0
 13 18 0 7 0
 14 19 0 7 0
 15 19 0 7 0
 16 19 0 8 0
 17 20 0 11 0
 18 20 0 11 0
 19 20 0 11 0
 20 20 0 11 0
 21 20 0 11 0
 22 21 0 11 0
 23 22 0 11 0
 24 22 0 11 0
 25 22 0 12 0
 26 23 0 12 0
 27 23 0 12 1
 28 23 0 12 2
 29 23 0 12 2
 30 23 0 12 2
 31 23 0 12 2
 32 23 0 13 2
 33 23 0 13 2
 34 23 0 13 2
 35 23 0 12 2
 36 23 0 12 2
 37 23 0 12 2
 38 23 0 12 2
 39 25 0 12 2
 40 26 0 13 2
 41 26 0 13 2
 42 26 0 13 2
 43 26 0 13 2
 44 26 0 13 2
 45 26 0 13 2
 46 26 0 13 2
 47 26 0 13 2
 48 26 0 13 2
 49 28 0 13 2
 50 29 0 13 2
 51 29 0 13 2
 52 29 0 13 2
 53 29 0 13 2
 54 29 0 13 2
 55 29 0 14 2
 56 29 0 14 2
 57 29 0 14 2
 58 29 0 14 2
 59 30 0 14 2
 60 30 0 14 2
 61 30 0 14 2
 62 30 0 14 2
 63 30 0 14 2
 64 30 0 14 2
 65 30 0 14 2
 66 30 0 14 2
 67 30 0 14 2
 68 30 0 14 2
 69 31 0 14 2
 70 31 0 14 2
 71 31 0 14 2
 72 31 0 14 2
 73 31 0 14 2
 74 31 0 14 2
 75 31 0 14 2
 76 31 0 14 2
 77 31 0 14 2
 78 31 0 14 2
 79 31 0 14 2
 80 31 0 15 2
 81 32 0 15 2
 82 32 0 15 2
 83 33 0 15 2
 84 33 0 15 2
 85 33 0 15 2
 86 34 0 15 2
 87 35 0 15 2
 88 35 0 15 2
 89 35 0 15 2
 90 36 0 15 2
 91 37 0 15 2
 92 37 0 15 2
 93 37 0 15 2
 94 37 0 15 2
 95 37 0 15 2
 96 37 0 15 2
 97 37 0 15 2
 98 37 0 15 2
 99 37 0 15 2
 100 37 0 15 2
