SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
20,5,9,2,5,0
20,5,7,1,7,0
20,5,9,1,5,0
20,5,12,2,6,0
20,5,9,0,8,0
20,5,12,0,6,0
20,5,9,0,10,1
20,5,14,3,3,0
20,5,9,3,4,0
20,5,7,1,6,0
20,5,11,1,13,4
20,5,9,3,5,1
20,6,8,1,7,0
20,6,9,1,9,3
20,6,7,1,9,3
20,6,6,1,6,1
20,6,10,2,16,1
20,6,12,1,3,4
20,6,12,0,6,1
20,6,9,1,5,0
20,6,10,2,5,0
20,6,12,2,8,0
20,6,10,0,11,0
20,6,9,2,11,0
20,6,11,3,11,0
20,6,7,1,8,0
20,6,9,0,4,0
20,6,11,1,11,2
20,6,8,0,7,1
20,6,5,1,10,0
20,6,13,0,8,2
20,6,13,0,4,2
20,7,8,1,10,1
20,7,8,0,9,0
20,7,5,2,6,2
20,7,11,2,9,0
20,7,14,1,6,0
20,7,9,1,10,0
20,7,8,1,9,2
20,7,10,1,13,0
20,7,11,1,7,1
20,7,8,1,9,0
20,7,12,1,5,0
20,7,7,1,7,3
20,7,12,1,7,0
20,7,9,0,3,1
20,7,11,2,13,1
20,7,8,1,7,1
20,7,13,2,7,1
20,7,5,0,4,2
20,7,11,0,8,3
20,7,13,0,7,1
20,8,8,0,9,0
20,8,8,0,7,0
20,8,7,1,2,0
20,8,14,0,8,1
20,8,7,2,6,2
20,8,7,0,11,1
20,8,7,1,8,1
20,8,8,1,8,0
20,8,10,0,4,2
20,8,11,2,9,0
20,8,10,0,7,1
20,8,7,1,6,0
20,8,8,2,10,0
20,8,8,0,9,0
20,8,9,1,6,0
20,8,12,1,9,0
20,8,11,0,8,0
20,8,10,0,5,2
20,8,4,1,4,0
20,8,12,1,3,0
20,9,6,3,9,0
20,9,6,1,9,1
20,9,4,1,12,0
20,9,8,2,9,0
20,9,8,0,5,2
20,9,11,1,6,0
20,9,7,2,8,0
20,9,9,1,7,1
20,9,10,1,5,0
20,9,14,2,2,0
20,9,13,1,7,0
20,9,10,0,8,1
20,9,13,1,7,0
20,9,8,3,4,2
20,9,11,0,7,1
20,9,12,3,5,0
20,9,11,1,4,0
20,9,9,2,11,0
20,9,10,1,4,0
20,9,9,1,7,1
20,10,6,2,4,0
20,10,4,0,13,0
20,10,11,0,11,0
20,10,18,1,3,0
20,10,4,0,10,0
20,10,9,0,7,0
20,10,11,2,4,0
20,10,5,0,9,2
20,10,10,0,7,1
20,10,10,3,5,0
20,10,9,0,12,1
20,10,9,1,7,0
20,10,12,0,9,0
20,10,11,1,8,1
20,10,5,0,10,2
20,10,12,1,5,0
20,10,11,0,8,0
20,10,7,1,7,1
20,10,10,0,7,1
20,10,9,1,6,0
20,11,7,0,11,0
20,11,8,1,4,0
20,11,16,2,4,2
20,11,9,3,8,0
20,11,15,2,4,0
20,11,8,3,8,0
20,11,13,0,8,0
20,11,9,2,5,0
20,11,8,1,11,0
20,11,10,1,3,0
20,11,10,1,6,0
20,11,8,1,8,0
20,11,6,0,12,1
20,11,9,1,8,2
20,11,12,1,7,1
20,11,9,2,9,1
20,11,7,0,9,0
20,11,9,0,6,1
20,11,9,1,11,0
20,11,9,0,7,1
20,12,11,1,4,1
20,12,9,1,5,1
20,12,4,0,8,0
20,12,12,1,9,0
20,12,10,2,9,0
20,12,8,1,10,0
20,12,13,2,7,1
20,12,8,5,8,0
20,12,9,2,5,1
20,12,8,0,9,0
20,12,8,1,7,0
20,12,11,0,11,0
20,12,11,1,7,0
20,12,7,1,6,0
20,12,10,2,5,1
20,12,9,1,3,1
20,12,4,2,5,1
20,12,14,0,6,0
20,12,6,2,8,0
20,12,7,3,14,1
20,13,11,1,7,2
20,13,10,2,7,0
20,13,10,0,8,1
20,13,7,0,9,0
20,13,8,1,7,1
20,13,11,2,5,3
20,13,10,1,3,0
20,13,13,0,9,2
20,13,7,1,6,0
20,13,9,0,6,1
20,13,6,1,7,0
20,13,11,1,8,0
20,13,7,0,6,0
20,13,10,2,6,0
20,13,7,2,8,0
20,13,9,1,6,1
20,13,7,1,12,0
20,13,14,0,7,2
20,13,10,1,6,1
20,13,5,2,5,3
20,14,6,0,8,0
20,14,5,1,7,0
20,14,4,2,5,0
20,14,5,0,7,1
20,14,5,1,7,2
20,14,11,0,1,1
20,14,7,0,9,3
20,14,12,2,4,0
20,14,8,0,11,1
20,14,10,1,9,3
20,14,11,1,5,2
20,14,12,1,3,1
20,14,11,1,2,0
20,14,13,1,8,0
20,14,9,0,10,0
20,14,12,0,5,2
20,14,7,0,4,0
20,14,14,3,10,0
20,14,12,0,13,0
20,14,9,0,5,1
20,15,7,1,8,1
20,15,8,1,5,4
20,15,8,2,5,0
20,15,12,0,6,0
20,15,10,0,7,0
20,15,8,1,8,0
20,15,8,1,13,0
20,15,9,0,8,2
20,15,11,1,8,0
20,15,6,1,3,0
20,15,7,1,10,1
20,15,15,1,5,0
20,15,7,0,2,0
20,15,10,1,6,0
20,15,10,0,8,2
20,15,11,1,7,2
20,15,12,1,8,1
20,15,9,1,14,0
20,15,8,3,8,0
20,15,10,1,6,1
20,16,8,1,4,0
20,16,7,1,5,0
20,16,6,0,2,0
20,16,11,0,11,0
20,16,7,2,12,0
20,16,12,1,7,1
20,16,9,1,7,2
20,16,8,0,9,3
20,16,8,0,3,1
20,16,7,1,4,3
20,16,12,2,6,1
20,16,10,1,6,0
20,16,12,1,8,0
20,16,8,0,9,0
20,16,4,1,8,0
20,16,6,2,10,1
20,16,6,1,6,0
20,16,6,0,9,2
20,16,9,0,5,0
20,16,6,4,2,0
20,17,13,0,4,0
20,17,11,1,7,0
20,17,9,2,6,1
20,17,10,0,3,0
20,17,14,2,6,1
20,17,10,2,7,0
20,17,7,1,9,0
20,17,9,1,10,0
20,17,8,1,6,1
20,17,13,1,5,0
20,17,6,0,8,1
20,17,11,2,5,0
20,17,14,2,3,0
20,17,11,0,6,0
20,17,9,0,9,0
20,17,10,1,3,1
20,17,14,2,6,0
20,17,11,1,12,0
20,17,5,2,6,0
20,17,9,1,11,1
20,18,10,0,10,1
20,18,6,1,8,0
20,18,5,1,6,3
20,18,10,0,6,0
20,18,10,0,11,1
20,18,8,1,3,1
20,18,14,2,4,2
20,18,8,1,8,0
20,18,7,2,5,1
20,18,6,1,8,0
20,18,11,1,4,0
20,18,5,2,6,0
20,18,10,0,6,2
20,18,17,3,7,0
20,18,7,1,7,2
20,18,16,1,4,0
20,18,7,1,7,0
20,18,4,2,4,0
20,18,14,0,3,2
20,18,7,2,11,2
20,19,13,1,10,0
20,19,10,0,10,0
20,19,14,1,4,0
20,19,5,0,7,4
20,19,9,1,9,0
20,19,13,0,4,0
20,19,7,1,5,2
20,19,12,2,4,0
20,19,12,1,10,0
20,19,6,2,7,0
20,19,13,2,9,0
20,19,10,0,6,0
20,19,13,0,3,3
20,19,10,2,6,1
20,19,7,1,6,0
20,19,13,2,12,0
20,19,9,2,4,0
20,19,16,1,10,0
20,19,11,0,5,1
20,19,11,0,8,0
20,20,11,0,8,0
20,20,11,0,5,3
20,20,7,1,7,2
20,20,8,0,8,0
20,20,14,1,7,0
20,20,16,0,9,0
20,20,13,0,8,1
20,20,13,0,6,0
20,20,10,0,8,2
20,20,8,2,7,0
20,20,9,1,10,0
20,20,8,1,4,3
20,20,7,2,4,1
20,20,6,2,6,1
20,20,8,2,7,0
20,20,7,1,7,1
20,20,10,1,8,2
20,20,11,1,4,0
20,20,5,2,8,0
20,20,8,3,6,1
50,1,8,2,3,3
50,1,15,1,4,0
50,1,5,1,10,0
50,1,12,1,3,1
50,1,13,0,4,0
50,1,10,1,12,0
50,1,15,1,7,0
50,1,12,3,6,0
50,1,10,2,6,0
50,1,4,2,15,1
50,1,10,0,10,4
50,1,9,1,7,0
50,1,3,2,8,0
50,1,8,2,10,1
50,1,7,1,7,0
50,1,10,3,6,0
50,1,12,0,9,1
50,1,4,0,6,0
50,1,12,1,7,0
50,1,7,1,8,2
50,1,5,1,6,0
50,1,16,0,10,0
50,1,8,0,7,2
50,1,6,0,10,0
50,1,14,1,4,1
50,1,11,1,3,0
50,1,11,0,8,1
50,1,9,0,11,0
50,1,9,4,7,0
50,1,15,0,8,0
50,1,9,0,9,0
50,1,11,1,1,0
50,1,9,1,3,2
50,1,10,1,6,0
50,1,8,0,6,0
50,1,9,2,11,0
50,1,10,1,3,1
50,1,7,1,9,2
50,1,11,1,9,1
50,1,6,1,7,1
50,1,9,0,9,0
50,1,13,2,7,0
50,1,13,1,6,3
50,1,7,0,9,0
50,1,8,0,5,3
50,1,12,0,7,0
50,1,5,1,7,1
50,1,12,1,6,2
50,1,9,3,7,2
50,1,8,1,10,0
50,2,11,1,6,0
50,2,8,1,8,1
50,2,10,1,5,1
50,2,8,0,9,0
50,2,9,0,9,0
50,2,10,0,3,1
50,2,9,1,6,2
50,2,7,0,8,0
50,2,9,2,4,0
50,2,9,3,9,0
50,2,7,2,8,0
50,2,7,2,6,0
50,2,7,2,4,0
50,2,8,0,6,0
50,2,11,1,6,0
50,2,12,0,6,0
50,2,10,0,4,2
50,2,8,2,7,1
50,2,13,2,4,0
50,2,12,0,3,1
50,2,5,1,7,0
50,2,10,1,9,2
50,2,9,1,7,0
50,2,6,1,6,0
50,2,12,2,6,0
50,2,6,1,12,0
50,2,11,3,8,0
50,2,8,2,8,2
50,2,7,1,8,0
50,2,15,2,6,1
50,2,10,2,7,0
50,2,11,4,7,0
50,2,9,0,5,3
50,2,8,1,5,0
50,2,11,3,9,0
50,2,6,0,11,2
50,2,11,2,10,0
50,2,14,1,7,1
50,2,10,0,8,1
50,2,8,3,8,0
50,2,9,0,11,1
50,2,9,0,4,0
50,2,4,3,11,0
50,2,7,1,6,0
50,2,13,1,8,2
50,2,12,2,5,0
50,2,12,0,12,0
50,2,11,1,7,1
50,2,12,1,8,1
50,2,9,1,12,0
50,3,7,2,6,0
50,3,5,2,1,2
50,3,7,0,7,0
50,3,10,0,6,1
50,3,6,2,11,0
50,3,9,2,7,0
50,3,7,3,4,0
50,3,6,0,5,1
50,3,8,3,9,1
50,3,6,1,6,1
50,3,12,2,6,1
50,3,11,1,5,2
50,3,9,1,5,0
50,3,11,1,13,1
50,3,7,1,7,1
50,3,8,0,10,1
50,3,5,1,12,0
50,3,6,1,4,0
50,3,5,1,1,1
50,3,8,0,8,0
50,3,5,0,8,0
50,3,6,1,4,2
50,3,9,1,11,2
50,3,16,0,4,0
50,3,5,0,10,0
50,3,11,1,9,1
50,3,5,1,3,0
50,3,10,0,2,0
50,3,9,0,2,2
50,3,10,0,8,0
50,3,10,2,13,1
50,3,7,1,6,2
50,3,11,0,9,0
50,3,7,1,3,0
50,3,6,2,5,1
50,3,10,2,4,0
50,3,6,0,9,0
50,3,10,0,10,1
50,3,10,1,6,2
50,3,10,1,11,1
50,3,9,0,7,0
50,3,7,1,2,0
50,3,9,3,2,0
50,3,14,1,5,0
50,3,13,1,8,0
50,3,10,1,3,1
50,3,6,3,7,0
50,3,12,0,12,0
50,3,9,1,7,0
50,3,11,2,9,1
50,4,6,2,5,0
50,4,8,0,5,0
50,4,8,2,5,0
50,4,11,0,5,1
50,4,11,2,6,0
50,4,7,0,0,0
50,4,14,1,11,2
50,4,8,3,8,0
50,4,11,0,6,0
50,4,10,1,4,0
50,4,4,1,9,1
50,4,9,3,9,0
50,4,9,1,12,0
50,4,8,0,6,2
50,4,12,0,3,0
50,4,9,1,8,1
50,4,9,2,7,2
50,4,6,1,4,1
50,4,7,2,7,0
50,4,6,2,11,0
50,4,9,2,9,0
50,4,9,1,5,0
50,4,7,0,8,0
50,4,10,2,9,0
50,4,9,0,5,0
50,4,9,4,13,0
50,4,12,0,3,0
50,4,9,1,9,0
50,4,9,1,5,2
50,4,5,0,5,3
50,4,11,2,7,0
50,4,9,1,8,0
50,4,8,2,9,0
50,4,10,2,6,2
50,4,7,0,7,0
50,4,13,1,6,2
50,4,6,1,7,0
50,4,14,0,6,2
50,4,7,1,4,0
50,4,9,1,11,0
50,4,14,0,4,0
50,4,8,0,8,0
50,4,10,0,5,0
50,4,9,2,5,0
50,4,11,2,7,2
50,4,14,1,10,0
50,4,6,3,8,0
50,4,13,0,7,0
50,4,7,0,10,0
50,4,14,0,8,0
50,5,7,3,8,0
50,5,11,0,6,1
50,5,12,0,6,1
50,5,6,2,3,3
50,5,10,5,7,0
50,5,6,0,10,1
50,5,8,3,10,0
50,5,10,0,4,3
50,5,9,2,5,0
50,5,7,1,7,0
50,5,9,1,5,0
50,5,12,2,6,0
50,5,9,0,8,0
50,5,12,0,6,0
50,5,9,0,10,1
50,5,14,3,3,0
50,5,9,3,4,0
50,5,7,1,6,0
50,5,11,1,13,4
50,5,9,3,5,1
50,5,13,2,7,0
50,5,10,0,10,0
50,5,10,2,8,0
50,5,6,1,12,0
50,5,8,2,5,2
50,5,7,2,3,1
50,5,9,0,4,0
50,5,13,1,4,0
50,5,10,1,6,0
50,5,6,1,8,1
50,5,7,1,7,0
50,5,11,1,5,1
50,5,10,2,9,0
50,5,10,1,7,2
50,5,15,1,8,0
50,5,9,1,4,0
50,5,8,4,10,0
50,5,13,0,5,2
50,5,11,0,7,1
50,5,10,2,7,0
50,5,9,0,1,0
50,5,10,1,9,0
50,5,10,1,10,0
50,5,8,0,9,0
50,5,9,1,10,0
50,5,16,1,6,0
50,5,8,0,11,2
50,5,7,0,7,3
50,5,11,1,7,0
50,5,5,0,9,1
50,6,8,1,7,0
50,6,9,1,9,3
50,6,7,1,9,3
50,6,6,1,6,1
50,6,10,2,16,1
50,6,12,1,3,4
50,6,12,0,6,1
50,6,9,1,5,0
50,6,10,2,5,0
50,6,12,2,8,0
50,6,10,0,11,0
50,6,9,2,11,0
50,6,11,3,11,0
50,6,7,1,8,0
50,6,9,0,4,0
50,6,11,1,11,2
50,6,8,0,7,1
50,6,5,1,10,0
50,6,13,0,8,2
50,6,13,0,4,2
50,6,10,3,8,0
50,6,7,1,12,0
50,6,9,2,5,1
50,6,13,2,7,3
50,6,8,0,8,1
50,6,7,1,6,1
50,6,10,2,4,0
50,6,12,0,8,0
50,6,7,1,10,1
50,6,13,0,5,0
50,6,11,2,3,1
50,6,10,0,7,0
50,6,6,1,13,0
50,6,12,1,8,0
50,6,10,3,5,0
50,6,9,1,5,2
50,6,6,0,6,1
50,6,8,0,9,1
50,6,9,0,13,1
50,6,8,1,12,1
50,6,9,2,6,1
50,6,8,1,14,0
50,6,7,1,4,0
50,6,8,1,5,1
50,6,11,1,6,0
50,6,10,2,10,2
50,6,19,0,6,0
50,6,13,0,8,1
50,6,9,1,5,2
50,6,8,0,9,0
50,7,8,1,10,1
50,7,8,0,9,0
50,7,5,2,6,2
50,7,11,2,9,0
50,7,14,1,6,0
50,7,9,1,10,0
50,7,8,1,9,2
50,7,10,1,13,0
50,7,11,1,7,1
50,7,8,1,9,0
50,7,12,1,5,0
50,7,7,1,7,3
50,7,12,1,7,0
50,7,9,0,3,1
50,7,11,2,13,1
50,7,8,1,7,1
50,7,13,2,7,1
50,7,5,0,4,2
50,7,11,0,8,3
50,7,13,0,7,1
50,7,8,1,8,0
50,7,15,1,6,1
50,7,16,0,10,1
50,7,9,1,4,0
50,7,14,0,7,1
50,7,10,1,7,3
50,7,9,2,7,2
50,7,9,3,8,0
50,7,11,1,4,0
50,7,9,1,7,1
50,7,11,2,5,2
50,7,12,1,11,1
50,7,11,2,8,0
50,7,11,3,10,0
50,7,17,1,8,2
50,7,9,2,8,2
50,7,8,0,7,0
50,7,8,0,10,1
50,7,11,0,6,1
50,7,7,2,10,0
50,7,11,1,4,0
50,7,8,1,5,1
50,7,7,4,5,1
50,7,6,1,11,2
50,7,8,0,8,0
50,7,9,1,6,0
50,7,10,1,2,0
50,7,9,3,4,0
50,7,10,0,5,1
50,7,6,0,5,2
50,8,8,0,9,0
50,8,8,0,7,0
50,8,7,1,2,0
50,8,14,0,8,1
50,8,7,2,6,2
50,8,7,0,11,1
50,8,7,1,8,1
50,8,8,1,8,0
50,8,10,0,4,2
50,8,11,2,9,0
50,8,10,0,7,1
50,8,7,1,6,0
50,8,8,2,10,0
50,8,8,0,9,0
50,8,9,1,6,0
50,8,12,1,9,0
50,8,11,0,8,0
50,8,10,0,5,2
50,8,4,1,4,0
50,8,12,1,3,0
50,8,9,2,12,0
50,8,12,0,6,2
50,8,10,2,11,0
50,8,15,2,3,0
50,8,8,1,8,0
50,8,5,0,4,0
50,8,5,2,3,1
50,8,6,1,8,0
50,8,14,2,7,0
50,8,11,2,8,0
50,8,9,0,4,0
50,8,8,1,15,0
50,8,10,0,3,2
50,8,8,3,5,0
50,8,10,1,8,2
50,8,12,0,2,0
50,8,16,1,5,0
50,8,8,0,9,0
50,8,10,1,10,1
50,8,11,1,3,0
50,8,4,2,10,0
50,8,10,0,3,0
50,8,3,2,8,4
50,8,9,0,6,0
50,8,6,1,6,0
50,8,12,2,7,0
50,8,15,1,8,1
50,8,4,2,8,1
50,8,9,2,3,2
50,8,7,1,7,1
50,9,6,3,9,0
50,9,6,1,9,1
50,9,4,1,12,0
50,9,8,2,9,0
50,9,8,0,5,2
50,9,11,1,6,0
50,9,7,2,8,0
50,9,9,1,7,1
50,9,10,1,5,0
50,9,14,2,2,0
50,9,13,1,7,0
50,9,10,0,8,1
50,9,13,1,7,0
50,9,8,3,4,2
50,9,11,0,7,1
50,9,12,3,5,0
50,9,11,1,4,0
50,9,9,2,11,0
50,9,10,1,4,0
50,9,9,1,7,1
50,9,7,1,7,1
50,9,8,2,7,0
50,9,10,1,5,1
50,9,11,1,1,0
50,9,9,1,4,0
50,9,5,0,11,2
50,9,11,0,3,2
50,9,6,1,9,0
50,9,8,1,11,1
50,9,13,0,8,2
50,9,5,2,3,0
50,9,8,0,8,0
50,9,7,0,5,0
50,9,10,1,7,0
50,9,7,0,9,0
50,9,9,1,9,0
50,9,9,0,5,1
50,9,9,2,4,1
50,9,9,1,6,1
50,9,18,0,4,0
50,9,11,0,5,2
50,9,13,0,8,0
50,9,8,0,9,1
50,9,4,1,7,3
50,9,9,1,7,1
50,9,5,1,10,0
50,9,7,1,9,0
50,9,17,1,7,0
50,9,7,0,10,0
50,9,12,0,6,1
50,10,6,2,4,0
50,10,4,0,13,0
50,10,11,0,11,0
50,10,18,1,3,0
50,10,4,0,10,0
50,10,9,0,7,0
50,10,11,2,4,0
50,10,5,0,9,2
50,10,10,0,7,1
50,10,10,3,5,0
50,10,9,0,12,1
50,10,9,1,7,0
50,10,12,0,9,0
50,10,11,1,8,1
50,10,5,0,10,2
50,10,12,1,5,0
50,10,11,0,8,0
50,10,7,1,7,1
50,10,10,0,7,1
50,10,9,1,6,0
50,10,13,1,2,0
50,10,5,1,7,0
50,10,8,3,6,0
50,10,15,1,8,0
50,10,6,2,4,1
50,10,12,2,5,0
50,10,11,0,9,0
50,10,8,3,6,0
50,10,11,1,6,0
50,10,5,0,6,0
50,10,15,0,5,0
50,10,8,1,4,0
50,10,10,0,7,0
50,10,10,1,9,0
50,10,7,1,7,1
50,10,12,0,2,1
50,10,11,1,3,0
50,10,7,1,8,1
50,10,13,1,9,2
50,10,10,0,3,1
50,10,5,3,5,1
50,10,8,0,6,0
50,10,6,0,10,0
50,10,8,0,4,0
50,10,13,2,3,1
50,10,11,1,7,2
50,10,7,1,8,0
50,10,13,0,7,1
50,10,10,1,5,0
50,10,6,2,7,1
50,11,7,0,11,0
50,11,8,1,4,0
50,11,16,2,4,2
50,11,9,3,8,0
50,11,15,2,4,0
50,11,8,3,8,0
50,11,13,0,8,0
50,11,9,2,5,0
50,11,8,1,11,0
50,11,10,1,3,0
50,11,10,1,6,0
50,11,8,1,8,0
50,11,6,0,12,1
50,11,9,1,8,2
50,11,12,1,7,1
50,11,9,2,9,1
50,11,7,0,9,0
50,11,9,0,6,1
50,11,9,1,11,0
50,11,9,0,7,1
50,11,7,2,8,0
50,11,8,0,5,0
50,11,6,4,7,0
50,11,10,1,6,2
50,11,5,0,9,2
50,11,6,1,13,3
50,11,11,2,3,2
50,11,15,0,6,1
50,11,6,4,1,0
50,11,13,0,6,0
50,11,6,1,6,0
50,11,8,0,12,0
50,11,3,2,7,0
50,11,10,1,10,0
50,11,9,0,8,0
50,11,10,1,4,2
50,11,11,0,7,1
50,11,13,2,8,0
50,11,7,1,8,0
50,11,8,0,5,1
50,11,8,1,7,0
50,11,12,2,4,0
50,11,7,2,10,0
50,11,7,0,3,0
50,11,8,1,8,0
50,11,10,0,9,0
50,11,10,0,9,1
50,11,10,2,9,0
50,11,7,0,6,2
50,11,9,2,6,0
50,12,11,1,4,1
50,12,9,1,5,1
50,12,4,0,8,0
50,12,12,1,9,0
50,12,10,2,9,0
50,12,8,1,10,0
50,12,13,2,7,1
50,12,8,5,8,0
50,12,9,2,5,1
50,12,8,0,9,0
50,12,8,1,7,0
50,12,11,0,11,0
50,12,11,1,7,0
50,12,7,1,6,0
50,12,10,2,5,1
50,12,9,1,3,1
50,12,4,2,5,1
50,12,14,0,6,0
50,12,6,2,8,0
50,12,7,3,14,1
50,12,18,0,4,0
50,12,8,1,7,1
50,12,15,1,6,0
50,12,6,1,12,0
50,12,9,2,8,0
50,12,14,0,5,0
50,12,10,0,5,0
50,12,8,1,6,0
50,12,8,1,6,1
50,12,16,2,6,0
50,12,7,0,10,1
50,12,9,2,5,0
50,12,11,1,5,1
50,12,6,1,10,2
50,12,9,1,3,0
50,12,13,1,5,0
50,12,11,0,10,0
50,12,7,3,10,0
50,12,10,1,1,0
50,12,10,1,8,0
50,12,10,2,4,2
50,12,11,1,4,0
50,12,6,0,9,0
50,12,8,3,4,2
50,12,10,0,9,0
50,12,16,1,8,0
50,12,11,0,11,0
50,12,7,2,6,1
50,12,10,1,8,1
50,12,13,1,6,3
50,13,11,1,7,2
50,13,10,2,7,0
50,13,10,0,8,1
50,13,7,0,9,0
50,13,8,1,7,1
50,13,11,2,5,3
50,13,10,1,3,0
50,13,13,0,9,2
50,13,7,1,6,0
50,13,9,0,6,1
50,13,6,1,7,0
50,13,11,1,8,0
50,13,7,0,6,0
50,13,10,2,6,0
50,13,7,2,8,0
50,13,9,1,6,1
50,13,7,1,12,0
50,13,14,0,7,2
50,13,10,1,6,1
50,13,5,2,5,3
50,13,10,1,8,0
50,13,11,2,4,1
50,13,11,2,6,0
50,13,5,0,10,0
50,13,9,0,6,2
50,13,6,0,5,3
50,13,12,0,3,2
50,13,12,0,8,0
50,13,8,0,9,1
50,13,9,1,2,0
50,13,6,0,3,0
50,13,14,1,8,1
50,13,14,1,3,0
50,13,11,0,8,0
50,13,8,1,1,0
50,13,10,1,10,0
50,13,7,3,7,0
50,13,5,0,9,1
50,13,14,3,6,0
50,13,9,0,3,0
50,13,13,0,11,0
50,13,9,0,7,0
50,13,7,0,6,3
50,13,5,2,3,0
50,13,9,0,4,0
50,13,12,1,7,0
50,13,13,2,10,0
50,13,10,0,6,3
50,13,13,0,5,0
50,13,7,1,7,1
50,14,6,0,8,0
50,14,5,1,7,0
50,14,4,2,5,0
50,14,5,0,7,1
50,14,5,1,7,2
50,14,11,0,1,1
50,14,7,0,9,3
50,14,12,2,4,0
50,14,8,0,11,1
50,14,10,1,9,3
50,14,11,1,5,2
50,14,12,1,3,1
50,14,11,1,2,0
50,14,13,1,8,0
50,14,9,0,10,0
50,14,12,0,5,2
50,14,7,0,4,0
50,14,14,3,10,0
50,14,12,0,13,0
50,14,9,0,5,1
50,14,10,0,5,1
50,14,10,1,4,0
50,14,10,0,12,0
50,14,10,1,6,0
50,14,4,2,9,1
50,14,12,0,5,1
50,14,4,1,6,2
50,14,9,1,7,0
50,14,8,3,3,0
50,14,10,0,5,1
50,14,13,0,5,3
50,14,10,0,6,1
50,14,8,3,10,0
50,14,9,0,9,1
50,14,10,1,4,0
50,14,11,2,6,1
50,14,4,1,6,0
50,14,3,0,9,0
50,14,14,3,5,0
50,14,15,1,5,1
50,14,6,0,8,0
50,14,10,1,5,2
50,14,7,2,7,0
50,14,12,0,9,1
50,14,5,1,6,0
50,14,11,0,9,2
50,14,8,2,9,1
50,14,8,1,5,0
50,14,12,0,9,2
50,14,9,1,5,2
50,15,7,1,8,1
50,15,8,1,5,4
50,15,8,2,5,0
50,15,12,0,6,0
50,15,10,0,7,0
50,15,8,1,8,0
50,15,8,1,13,0
50,15,9,0,8,2
50,15,11,1,8,0
50,15,6,1,3,0
50,15,7,1,10,1
50,15,15,1,5,0
50,15,7,0,2,0
50,15,10,1,6,0
50,15,10,0,8,2
50,15,11,1,7,2
50,15,12,1,8,1
50,15,9,1,14,0
50,15,8,3,8,0
50,15,10,1,6,1
50,15,7,2,7,0
50,15,13,1,9,0
50,15,9,1,8,0
50,15,4,1,5,0
50,15,14,1,5,1
50,15,5,0,6,0
50,15,8,0,5,1
50,15,11,1,9,2
50,15,9,1,0,1
50,15,7,1,8,1
50,15,4,0,8,4
50,15,14,2,8,1
50,15,10,1,7,0
50,15,9,1,6,0
50,15,4,2,10,2
50,15,11,2,6,1
50,15,9,2,6,2
50,15,14,0,9,1
50,15,8,1,7,1
50,15,7,2,5,0
