 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 2 1 1 0
 4 4 1 1 0
 5 6 1 1 0
 6 7 1 3 0
 7 7 1 5 0
 8 7 1 7 0
 9 7 1 8 0
 10 8 1 9 0
 11 8 1 9 0
 12 8 1 9 0
 13 9 1 10 0
 14 9 1 11 0
 15 10 2 11 0
 16 10 2 12 0
 17 10 2 12 0
 18 10 2 12 0
 19 10 2 12 0
 20 10 2 12 0
 21 10 2 12 0
 22 10 2 12 0
 23 12 2 13 0
 24 12 2 13 0
 25 12 2 13 0
 26 12 2 13 0
 27 12 2 13 0
 28 13 2 14 0
 29 13 2 14 0
 30 14 2 15 0
 31 14 2 16 0
 32 14 2 16 0
 33 14 2 16 0
 34 14 2 16 0
 35 14 2 17 0
 36 16 2 17 0
 37 16 2 17 0
 38 16 2 17 0
 39 17 2 17 0
 40 17 2 17 0
 41 18 2 17 0
 42 18 2 17 0
 43 18 2 17 0
 44 19 2 18 0
 45 19 2 18 0
 46 20 2 18 0
 47 20 2 18 0
 48 20 2 18 0
 49 20 2 18 0
 50 20 2 18 0
 51 20 2 18 0
 52 21 2 19 0
 53 22 2 19 0
 54 22 2 19 0
 55 22 2 19 0
 56 22 2 19 0
 57 22 2 19 0
 58 22 2 19 0
 59 22 2 19 0
 60 22 2 19 0
 61 23 2 19 0
 62 23 2 19 0
 63 23 2 19 0
 64 23 2 19 0
 65 23 2 19 0
 66 23 2 20 0
 67 24 2 21 0
 68 24 2 21 0
 69 24 2 21 0
 70 24 2 21 0
 71 24 2 21 0
 72 24 2 21 0
 73 24 2 22 0
 74 25 2 23 0
 75 25 2 23 0
 76 25 2 23 0
 77 25 2 23 0
 78 26 2 23 0
 79 26 2 23 0
 80 26 2 23 0
 81 26 2 23 0
 82 26 3 23 0
 83 26 3 23 0
 84 26 3 23 0
 85 26 3 23 0
 86 26 3 23 0
 87 26 3 23 0
 88 26 3 23 0
 89 26 3 23 0
 90 26 3 23 0
 91 26 3 23 0
 92 26 3 23 0
 93 26 3 23 0
 94 26 3 23 0
 95 26 3 23 0
 96 26 3 23 0
 97 26 3 23 0
 98 26 3 23 0
 99 26 3 23 0
 100 26 3 23 0
