 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 0 0
 3 4 0 1 0
 4 4 0 1 0
 5 6 0 1 0
 6 6 0 1 0
 7 8 0 3 0
 8 10 0 5 0
 9 11 0 7 0
 10 11 0 7 0
 11 11 0 8 0
 12 11 0 8 0
 13 11 0 8 0
 14 13 0 8 0
 15 13 0 9 0
 16 15 0 10 0
 17 15 0 10 0
 18 16 0 10 0
 19 16 0 10 0
 20 18 0 10 0
 21 18 0 10 0
 22 19 0 10 0
 23 19 0 11 0
 24 19 0 11 0
 25 19 0 11 0
 26 19 0 11 0
 27 20 0 11 0
 28 21 0 12 0
 29 21 0 12 0
 30 21 0 13 0
 31 22 0 14 0
 32 23 0 14 0
 33 24 0 14 0
 34 24 0 14 0
 35 24 0 14 1
 36 24 0 14 2
 37 24 0 14 3
 38 24 0 14 3
 39 24 0 14 3
 40 24 0 15 3
 41 24 0 15 3
 42 24 0 15 3
 43 24 0 15 3
 44 25 0 15 3
 45 25 0 15 3
 46 25 0 15 3
 47 26 0 15 3
 48 26 0 15 3
 49 26 0 15 3
 50 27 0 15 3
 51 27 0 15 3
 52 27 0 15 3
 53 28 0 15 3
 54 28 0 15 3
 55 28 0 15 3
 56 28 0 15 3
 57 28 0 15 3
 58 28 1 15 3
 59 29 1 15 3
 60 31 1 15 3
 61 31 1 15 3
 62 31 1 15 3
 63 31 1 15 3
 64 31 1 15 3
 65 31 1 15 3
 66 32 1 15 3
 67 32 1 15 3
 68 32 1 15 3
 69 32 1 15 3
 70 32 1 15 3
 71 32 1 15 3
 72 32 1 15 3
 73 32 1 15 3
 74 32 1 15 3
 75 32 1 15 3
 76 32 1 15 3
 77 32 1 15 3
 78 32 1 15 3
 79 33 1 15 3
 80 33 1 15 3
 81 33 1 15 3
 82 33 1 15 3
 83 33 1 15 3
 84 34 1 15 3
 85 34 1 15 3
 86 35 1 15 3
 87 35 1 15 3
 88 35 1 15 3
 89 35 1 15 3
 90 35 1 15 3
 91 35 1 15 3
 92 36 1 15 3
 93 36 1 15 3
 94 36 1 15 3
 95 36 1 15 3
 96 36 1 15 3
 97 36 1 15 3
 98 36 1 15 3
 99 36 1 15 3
 100 36 1 15 3
