 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 1 0
 3 1 0 2 0
 4 1 0 3 0
 5 1 0 4 0
 6 1 0 4 0
 7 1 0 4 0
 8 3 0 4 0
 9 3 0 4 0
 10 3 0 5 0
 11 3 0 5 0
 12 3 0 5 0
 13 3 0 5 0
 14 3 0 5 0
 15 3 0 6 0
 16 3 0 7 0
 17 3 0 8 0
 18 3 0 8 0
 19 3 0 8 0
 20 3 0 8 0
 21 3 0 8 0
 22 3 0 9 0
 23 3 0 9 0
 24 3 0 9 0
 25 3 0 9 0
 26 3 0 9 0
 27 3 0 10 0
 28 3 0 10 0
 29 3 0 10 0
 30 3 0 10 1
 31 3 0 10 1
 32 3 0 10 1
 33 3 0 11 1
 34 3 0 11 1
 35 3 0 11 1
 36 3 0 11 1
 37 3 0 11 1
 38 3 0 11 1
 39 3 0 11 1
 40 3 0 11 1
 41 3 0 11 1
 42 3 0 11 1
 43 3 0 11 1
 44 3 0 11 1
 45 3 0 11 1
 46 3 0 11 1
 47 3 0 11 1
 48 3 0 11 1
 49 3 0 11 1
 50 3 0 11 1
 51 3 0 11 1
 52 3 0 11 1
 53 3 0 11 1
 54 4 0 11 1
 55 4 0 11 1
 56 4 0 11 1
 57 4 0 11 1
 58 4 0 11 1
 59 4 0 11 1
 60 4 0 11 1
 61 4 0 11 1
 62 4 0 11 1
 63 4 0 11 1
 64 4 0 11 1
 65 4 0 11 1
 66 4 0 11 1
 67 4 0 11 1
 68 4 0 11 1
 69 4 0 11 1
 70 4 0 11 1
 71 4 0 11 1
 72 4 0 11 1
 73 4 0 11 1
 74 4 0 11 1
 75 4 0 11 1
 76 4 0 11 1
 77 4 0 11 1
 78 4 0 11 1
 79 4 0 11 1
 80 5 0 11 1
 81 5 0 11 1
 82 5 0 11 1
 83 5 0 11 1
 84 5 0 11 1
 85 5 0 11 1
 86 5 0 11 1
 87 5 0 11 1
 88 5 0 11 1
 89 5 0 11 1
 90 5 0 11 1
 91 5 0 11 1
 92 5 0 11 1
 93 5 0 11 1
 94 5 0 11 1
 95 5 0 11 1
 96 5 0 11 1
 97 5 0 11 1
 98 5 0 11 1
 99 5 0 11 1
 100 5 0 11 1
