 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 1 0
 3 1 0 1 0
 4 1 0 1 0
 5 1 0 1 0
 6 1 0 2 1
 7 1 0 3 2
 8 1 0 3 2
 9 1 0 5 2
 10 1 0 5 2
 11 2 0 6 2
 12 2 0 6 2
 13 2 0 6 2
 14 2 0 6 2
 15 2 0 6 2
 16 2 0 6 2
 17 2 0 7 2
 18 2 0 7 2
 19 2 0 7 2
 20 2 0 7 2
 21 2 0 7 2
 22 2 0 7 2
 23 2 0 7 2
 24 2 0 7 2
 25 2 0 7 2
 26 2 0 7 2
 27 2 0 7 2
 28 2 0 7 2
 29 2 0 7 2
 30 2 0 7 2
 31 2 0 8 2
 32 3 0 8 2
 33 3 0 8 2
 34 3 0 8 2
 35 3 0 8 2
 36 3 0 8 2
 37 3 0 8 2
 38 3 0 8 2
 39 3 0 8 2
 40 3 0 8 2
 41 3 0 8 2
 42 3 0 8 2
 43 3 0 8 2
 44 3 0 8 2
 45 3 0 8 2
 46 3 0 8 2
 47 3 0 8 2
 48 3 0 8 2
 49 3 0 8 2
 50 3 0 8 2
 51 3 0 8 2
 52 4 0 8 2
 53 4 0 8 2
 54 5 0 8 2
 55 5 0 8 2
 56 5 0 8 2
 57 5 0 8 2
 58 5 0 8 2
 59 5 0 8 2
 60 5 0 8 2
 61 5 0 8 2
 62 5 0 8 2
 63 5 1 8 2
 64 5 1 8 2
 65 5 1 8 2
 66 5 1 8 2
 67 5 1 8 2
 68 5 1 8 2
 69 5 1 8 2
 70 5 1 8 2
 71 5 1 8 2
 72 5 1 8 2
 73 5 1 8 2
 74 5 1 8 2
 75 5 1 8 2
 76 5 1 8 2
 77 5 1 8 2
 78 5 1 8 2
 79 5 1 8 2
 80 5 1 8 2
 81 5 1 8 2
 82 5 1 8 2
 83 5 1 8 2
 84 5 1 8 2
 85 5 1 8 2
 86 5 1 8 2
 87 5 1 8 2
 88 5 1 8 2
 89 5 1 8 2
 90 5 1 8 2
 91 5 1 8 2
 92 5 1 8 2
 93 5 1 8 2
 94 5 1 8 2
 95 5 1 8 2
 96 5 2 8 2
 97 5 2 8 2
 98 5 2 8 2
 99 6 2 8 2
 100 6 2 8 2
