 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 2 0
 3 2 0 4 0
 4 2 0 5 0
 5 2 0 5 0
 6 2 0 6 0
 7 2 0 6 0
 8 2 0 7 0
 9 2 0 9 0
 10 2 0 10 0
 11 2 0 10 0
 12 2 0 10 0
 13 2 0 10 0
 14 3 0 10 0
 15 3 0 10 0
 16 3 0 10 0
 17 3 0 10 0
 18 3 0 10 0
 19 3 0 10 0
 20 3 0 10 0
 21 3 0 10 0
 22 3 0 10 0
 23 3 0 10 0
 24 3 0 10 0
 25 3 0 10 0
 26 3 0 10 0
 27 3 0 10 0
 28 3 0 10 0
 29 3 0 10 0
 30 3 0 10 0
 31 3 0 10 0
 32 3 0 10 0
 33 3 0 10 0
 34 3 0 10 0
 35 3 0 10 0
 36 3 0 10 0
 37 3 0 10 0
 38 3 0 11 0
 39 3 0 11 0
 40 3 0 11 0
 41 3 0 11 0
 42 3 0 11 0
 43 4 0 11 0
 44 4 0 11 0
 45 4 0 11 0
 46 4 0 11 0
 47 4 0 11 0
 48 4 0 11 0
 49 5 0 11 0
 50 6 0 11 0
 51 6 0 11 0
 52 6 0 11 0
 53 6 0 11 0
 54 6 0 11 0
 55 6 0 11 0
 56 6 0 11 0
 57 6 0 11 0
 58 6 0 11 0
 59 6 0 11 0
 60 6 0 11 0
 61 6 0 11 0
 62 6 0 11 0
 63 6 0 11 0
 64 6 0 11 0
 65 6 0 11 0
 66 6 0 11 0
 67 6 0 11 0
 68 6 0 11 0
 69 6 0 11 0
 70 6 0 11 0
 71 6 0 11 0
 72 6 0 11 0
 73 6 0 11 0
 74 7 0 11 0
 75 7 0 11 0
 76 7 0 11 0
 77 7 0 11 0
 78 7 0 11 0
 79 7 0 11 0
 80 7 0 11 0
 81 7 0 11 0
 82 7 0 11 0
 83 7 0 11 0
 84 7 0 11 0
 85 7 0 11 0
 86 7 0 11 0
 87 7 0 11 0
 88 7 0 11 0
 89 7 0 11 0
 90 7 0 11 0
 91 7 0 11 0
 92 7 0 11 0
 93 7 0 11 0
 94 7 0 11 0
 95 7 0 11 0
 96 7 0 11 0
 97 7 0 11 0
 98 7 0 11 0
 99 7 0 11 0
 100 7 0 11 0
