 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 0 0 0 0
 5 1 1 0 0
 6 1 1 0 0
 7 3 1 0 0
 8 4 1 0 0
 9 4 1 0 0
 10 4 1 0 0
 11 4 1 0 0
 12 4 1 0 0
 13 4 1 0 0
 14 4 1 0 0
 15 5 1 0 0
 16 5 1 0 0
 17 5 1 0 0
 18 5 1 0 0
 19 5 1 0 0
 20 6 1 0 0
 21 6 1 0 0
 22 6 2 0 0
 23 7 2 0 0
 24 8 2 0 0
 25 8 2 0 0
 26 8 2 0 0
 27 8 2 0 0
 28 8 2 0 0
 29 8 2 0 0
 30 8 2 0 0
 31 8 2 0 0
 32 8 2 0 0
 33 8 2 0 0
 34 8 2 0 0
 35 8 2 0 0
 36 8 2 0 0
 37 8 2 0 0
 38 8 2 0 0
 39 8 2 0 0
 40 8 2 0 0
 41 8 2 0 0
 42 8 2 0 0
 43 8 2 1 0
 44 8 2 1 0
 45 8 2 1 0
 46 8 2 2 0
 47 8 2 2 0
 48 8 2 2 0
 49 8 2 2 0
 50 8 2 2 0
 51 8 2 2 0
 52 8 2 2 0
 53 8 2 2 0
 54 8 2 2 0
 55 8 2 2 0
 56 9 2 2 0
 57 9 2 2 0
 58 9 2 2 0
 59 9 2 2 0
 60 9 2 2 0
 61 9 2 2 0
 62 9 2 2 0
 63 9 2 2 0
 64 9 2 2 0
 65 9 2 2 0
 66 11 2 2 0
 67 11 2 2 0
 68 11 2 2 0
 69 11 2 2 0
 70 11 2 2 0
 71 11 2 2 0
 72 11 2 2 0
 73 11 2 2 0
 74 11 2 2 0
 75 11 2 2 0
 76 12 2 2 0
 77 12 2 2 0
 78 12 2 2 0
 79 12 2 2 0
 80 12 2 2 0
 81 12 2 2 0
 82 12 2 2 0
 83 12 2 2 0
 84 12 2 2 0
 85 12 2 2 0
 86 12 2 2 0
 87 12 2 2 0
 88 12 2 2 0
 89 12 2 2 0
 90 12 2 2 0
 91 12 2 2 0
 92 12 2 2 0
 93 12 2 2 0
 94 12 2 2 0
 95 12 2 2 0
 96 12 2 2 0
 97 12 2 2 0
 98 12 2 2 0
 99 12 2 2 0
 100 12 2 2 0
