SampleSize,Set,sappalphas,sappbetas,sappalpha_ds,sappbeta_ds
20,4,3,0,0,0
20,4,2,0,1,0
20,4,4,0,3,0
20,4,3,0,0,0
20,4,4,0,1,0
20,5,5,0,1,0
20,5,1,0,1,0
20,5,5,1,1,0
20,5,4,0,1,1
20,5,5,1,0,0
20,5,2,0,1,0
20,5,2,1,0,0
20,5,1,0,0,0
20,5,4,0,1,0
20,5,4,0,0,0
20,5,4,1,0,0
20,5,4,0,1,0
20,5,4,0,0,0
20,5,6,0,0,0
20,5,0,0,0,0
20,5,4,1,0,0
20,5,4,1,1,0
20,5,2,0,2,0
20,5,4,1,0,0
20,5,5,0,0,0
20,6,3,0,1,0
20,6,2,0,1,0
20,6,7,0,0,0
20,6,2,0,0,0
20,6,4,0,0,0
20,6,3,1,1,0
20,6,4,1,1,0
20,6,4,1,0,0
20,6,6,0,0,0
20,6,3,0,0,0
20,6,3,0,2,0
20,6,7,0,1,0
20,6,3,1,2,0
20,6,6,1,0,0
20,6,2,0,2,0
20,6,3,0,1,0
20,6,6,0,0,0
20,6,5,0,1,0
20,6,8,0,0,0
20,6,5,1,1,0
20,7,5,0,3,0
20,7,1,0,0,0
20,7,2,1,0,0
20,7,2,0,0,0
20,7,4,0,1,0
20,7,0,1,0,0
20,7,3,0,2,0
20,7,3,0,2,0
20,7,3,0,1,1
20,7,1,1,0,0
20,7,5,0,0,0
20,7,6,2,0,0
20,7,2,0,0,0
20,7,1,0,1,0
20,7,1,0,0,0
20,7,0,1,1,0
20,7,4,0,0,0
20,7,2,0,1,0
20,7,7,0,0,0
20,7,3,0,0,0
20,8,4,0,0,0
20,8,4,0,0,0
20,8,4,0,0,0
20,8,3,1,1,0
20,8,5,0,1,0
20,8,1,0,0,0
20,8,7,0,1,0
20,8,2,0,1,0
20,8,10,0,0,0
20,8,4,1,1,0
20,8,2,1,0,0
20,8,5,0,0,1
20,8,3,2,0,0
20,8,4,0,0,0
20,8,4,0,2,0
20,8,3,1,1,0
20,8,0,1,2,0
20,8,1,1,1,0
20,8,6,0,0,0
20,8,8,0,0,0
20,9,7,1,0,0
20,9,6,1,0,0
20,9,7,1,0,0
20,9,7,0,1,0
20,9,5,1,0,0
20,9,5,0,0,0
20,9,5,0,2,0
20,9,4,0,1,0
20,9,1,2,0,0
20,9,5,2,0,0
20,9,4,0,0,0
20,9,1,2,0,1
20,9,5,0,0,0
20,9,5,0,1,1
20,9,5,0,0,0
20,9,2,0,0,0
20,9,2,0,1,0
20,9,3,0,1,0
20,9,2,0,1,0
20,9,0,0,0,0
20,10,2,1,0,0
20,10,7,1,0,0
20,10,3,0,0,0
20,10,6,1,0,0
20,10,4,1,0,0
20,10,3,0,0,0
20,10,4,1,0,0
20,10,3,0,0,0
20,10,2,0,3,0
20,10,2,1,1,1
20,10,3,0,0,1
20,10,3,1,0,0
20,10,4,1,2,0
20,10,3,1,1,0
20,10,8,0,0,0
20,10,8,1,0,0
20,10,5,0,0,0
20,10,1,0,0,0
20,10,5,1,0,0
20,10,2,0,1,0
20,11,6,0,0,0
20,11,0,3,1,0
20,11,4,1,0,0
20,11,5,0,2,0
20,11,2,0,1,1
20,11,5,1,0,0
20,11,5,0,1,0
20,11,2,0,0,0
20,11,3,1,0,0
20,11,3,1,1,0
20,11,2,0,2,0
20,11,4,0,0,0
20,11,2,0,1,0
20,11,7,0,0,0
20,11,6,0,1,0
20,11,7,1,0,0
20,11,3,1,2,0
20,11,5,0,0,0
20,11,4,0,0,0
20,11,3,0,0,0
20,12,5,0,0,0
20,12,3,0,0,0
20,12,5,0,2,0
20,12,7,0,0,0
20,12,2,1,0,0
20,12,5,0,0,0
20,12,5,2,0,0
20,12,3,2,0,0
20,12,3,0,1,0
20,12,5,0,1,0
20,12,1,1,0,0
20,12,4,0,3,0
20,12,1,0,0,0
20,12,2,0,0,0
20,12,3,2,1,0
20,12,2,1,0,0
20,12,5,1,0,0
20,12,5,0,0,0
20,12,3,1,1,1
20,12,5,0,0,0
20,13,3,1,0,0
20,13,3,0,0,0
20,13,7,0,0,0
20,13,5,0,0,0
20,13,7,0,0,0
20,13,2,0,0,0
20,13,3,1,0,0
20,13,2,0,1,0
20,13,7,0,0,0
20,13,2,0,1,0
20,13,2,0,1,0
20,13,3,0,2,0
20,13,1,1,0,0
20,13,5,1,0,0
20,13,2,0,0,0
20,13,2,0,0,0
20,13,1,1,2,0
20,13,3,1,1,0
20,13,4,0,0,0
20,13,3,2,0,0
20,14,7,0,0,0
20,14,6,0,1,0
20,14,2,0,1,0
20,14,3,0,0,0
20,14,2,0,1,0
20,14,2,1,1,0
20,14,5,0,0,0
20,14,2,0,1,0
20,14,5,1,2,0
20,14,2,0,0,0
20,14,5,0,1,0
20,14,4,1,0,0
20,14,5,0,0,1
20,14,5,0,0,0
20,14,6,0,1,0
20,14,3,0,0,0
20,14,5,1,0,0
20,14,1,1,1,0
20,14,9,1,0,1
20,14,2,0,1,0
20,15,5,1,0,0
20,15,1,0,2,0
20,15,6,2,2,0
20,15,5,0,0,0
20,15,2,0,1,0
20,15,4,1,0,0
20,15,2,1,0,0
20,15,3,0,2,0
20,15,4,1,2,0
20,15,4,0,0,0
20,15,2,1,1,0
20,15,2,0,1,0
20,15,1,0,0,0
20,15,3,1,1,0
20,15,5,0,0,0
20,15,2,2,0,0
20,15,8,0,0,0
20,15,6,1,1,0
20,15,4,0,0,0
20,15,2,0,3,0
20,16,5,1,0,0
20,16,5,0,0,0
20,16,4,0,0,0
20,16,1,1,0,0
20,16,3,0,1,0
20,16,3,0,1,0
20,16,4,0,1,0
20,16,2,1,1,0
20,16,3,1,1,0
20,16,6,0,0,0
20,16,5,0,1,0
20,16,2,1,1,0
20,16,0,1,2,0
20,16,2,1,0,0
20,16,4,0,0,0
20,16,1,0,1,0
20,16,2,0,2,0
20,16,1,0,0,0
20,16,7,1,0,0
20,16,4,1,0,0
20,17,3,0,0,0
20,17,3,1,0,0
20,17,5,0,0,0
20,17,4,0,1,0
20,17,6,0,0,0
20,17,1,1,3,0
20,17,2,2,0,0
20,17,1,0,1,0
20,17,2,0,0,0
20,17,5,0,0,0
20,17,4,0,1,0
20,17,4,1,0,1
20,17,2,1,1,0
20,17,0,0,0,0
20,17,5,0,0,0
20,17,4,0,2,0
20,17,4,1,0,0
20,17,5,1,0,0
20,17,2,0,1,0
20,17,6,2,0,0
20,18,3,0,0,0
20,18,2,0,2,0
20,18,4,0,0,0
20,18,2,0,0,0
20,18,8,1,1,0
20,18,5,0,0,0
20,18,6,0,0,0
20,18,4,1,0,0
20,18,2,1,1,0
20,18,2,1,1,0
20,18,5,1,0,0
20,18,3,1,0,0
20,18,3,1,0,0
20,18,2,0,0,0
20,18,4,0,1,0
20,18,2,0,0,0
20,18,3,0,0,0
20,18,1,0,0,0
20,18,3,0,0,0
20,18,2,0,2,0
20,19,3,0,0,0
20,19,3,0,1,0
20,19,5,1,1,0
20,19,2,1,1,0
20,19,1,1,0,0
20,19,4,0,0,0
20,19,2,0,3,0
20,19,6,0,0,0
20,19,5,1,1,0
20,19,4,0,1,0
20,19,4,0,2,0
20,19,1,0,0,0
20,19,4,1,1,0
20,19,4,1,0,0
20,19,2,0,1,0
20,19,3,0,1,0
20,19,2,0,2,0
20,19,5,0,1,0
20,19,4,1,1,0
20,19,3,0,1,0
20,20,4,0,0,0
20,20,4,1,0,0
20,20,2,0,1,0
20,20,0,0,0,0
20,20,2,0,1,0
20,20,3,1,1,0
20,20,2,1,1,0
20,20,2,1,0,0
20,20,2,0,0,0
20,20,7,0,0,0
20,20,7,2,1,0
20,20,4,0,0,1
20,20,2,1,1,0
20,20,5,2,1,0
20,20,2,1,1,0
20,20,4,0,0,0
20,20,6,0,0,0
20,20,5,1,0,0
20,20,4,0,1,0
20,20,4,1,0,0
50,1,1,0,0,1
50,1,5,2,0,0
50,1,2,0,2,0
50,1,4,1,2,0
50,1,3,1,0,0
50,1,5,0,0,0
50,1,4,1,0,0
50,1,6,0,0,0
50,1,4,0,0,1
50,1,4,0,0,0
50,1,2,0,1,0
50,1,2,0,0,0
50,1,3,0,0,1
50,1,6,0,0,0
50,1,1,1,0,1
50,1,3,3,0,0
50,1,4,0,0,0
50,1,5,1,0,0
50,1,7,0,0,0
50,1,7,1,0,0
50,1,4,1,0,0
50,1,6,1,0,0
50,1,2,1,0,0
50,1,4,2,0,0
50,1,1,0,1,0
50,1,3,0,1,0
50,1,3,0,1,0
50,1,5,0,0,0
50,1,5,1,0,0
50,1,4,1,1,0
50,1,4,0,2,0
50,1,4,0,1,0
50,1,4,0,1,0
50,1,3,0,1,0
50,1,4,1,0,0
50,1,4,0,2,0
50,1,9,0,0,0
50,1,4,1,1,0
50,1,3,0,0,0
50,1,4,0,0,0
50,1,4,0,1,0
50,1,4,0,1,0
50,1,1,0,0,0
50,1,1,1,2,0
50,1,4,0,3,0
50,1,3,1,0,1
50,1,4,1,0,0
50,1,0,3,0,0
50,1,3,0,1,0
50,1,1,1,0,0
50,2,7,0,0,0
50,2,3,1,1,0
50,2,5,0,1,1
50,2,2,0,0,0
50,2,4,1,1,0
50,2,4,0,2,0
50,2,4,1,0,0
50,2,5,0,0,0
50,2,3,0,1,0
50,2,4,0,0,0
50,2,3,2,0,0
50,2,3,0,0,0
50,2,2,0,0,0
50,2,1,0,2,0
50,2,5,1,0,0
50,2,3,0,1,0
50,2,8,0,0,0
50,2,5,0,2,0
50,2,7,2,1,0
50,2,5,2,1,0
50,2,3,1,0,0
50,2,0,2,1,0
50,2,4,0,0,0
50,2,2,0,1,0
50,2,4,0,1,0
50,2,4,0,1,0
50,2,4,0,0,0
50,2,2,0,0,0
50,2,4,0,0,0
50,2,5,0,0,0
50,2,3,1,0,0
50,2,2,1,0,0
50,2,4,1,0,0
50,2,6,0,1,0
50,2,5,0,1,0
50,2,5,1,1,0
50,2,4,0,0,0
50,2,2,0,1,0
50,2,2,0,2,0
50,2,5,0,0,0
50,2,3,2,1,0
50,2,0,0,1,0
50,2,5,0,0,0
50,2,3,0,2,1
50,2,6,0,1,0
50,2,3,1,0,0
50,2,5,0,1,0
50,2,5,0,0,0
50,2,5,0,1,0
50,2,5,0,2,0
50,3,2,0,0,0
50,3,2,1,1,0
50,3,4,0,1,0
50,3,4,0,0,0
50,3,3,1,0,0
50,3,5,1,1,0
50,3,2,0,1,0
50,3,2,0,0,1
50,3,4,2,0,0
50,3,2,0,1,0
50,3,1,0,2,0
50,3,6,1,0,0
50,3,2,1,1,0
50,3,5,0,0,0
50,3,4,0,1,0
50,3,6,0,0,0
50,3,3,0,1,0
50,3,3,1,0,0
50,3,4,0,0,0
50,3,3,0,0,0
50,3,3,2,2,0
50,3,1,1,0,0
50,3,6,1,1,0
50,3,3,0,4,0
50,3,2,1,0,0
50,3,2,0,1,0
50,3,3,0,1,0
50,3,4,0,1,0
50,3,3,0,2,1
50,3,3,1,1,0
50,3,4,0,0,0
50,3,0,0,0,1
50,3,3,0,0,0
50,3,4,0,0,0
50,3,4,0,1,0
50,3,3,0,1,0
50,3,5,0,0,0
50,3,5,1,1,0
50,3,4,0,1,0
50,3,3,1,1,0
50,3,4,0,1,0
50,3,6,0,0,1
50,3,3,1,2,0
50,3,5,0,0,0
50,3,8,0,0,0
50,3,1,0,1,0
50,3,3,0,0,0
50,3,4,0,0,0
50,3,6,0,0,0
50,3,7,0,0,0
50,4,6,0,0,0
50,4,2,1,0,0
50,4,2,2,0,0
50,4,2,0,0,0
50,4,2,0,0,0
50,4,5,0,1,0
50,4,3,0,2,0
50,4,3,2,0,0
50,4,4,0,0,0
50,4,4,0,0,0
50,4,4,1,0,0
50,4,5,0,0,0
50,4,2,1,0,0
50,4,3,0,0,0
50,4,2,0,0,0
50,4,3,0,0,0
50,4,2,0,1,0
50,4,4,0,3,0
50,4,3,0,0,0
50,4,4,0,1,0
50,4,3,0,3,0
50,4,4,1,0,0
50,4,1,0,2,0
50,4,5,0,0,0
50,4,4,0,0,0
50,4,2,0,0,0
50,4,2,0,1,1
50,4,2,1,2,0
50,4,4,1,1,0
50,4,4,1,1,0
50,4,4,0,1,0
50,4,3,0,1,0
50,4,2,0,0,0
50,4,6,0,1,0
50,4,4,2,1,0
50,4,2,1,0,1
50,4,1,0,0,1
50,4,5,0,0,0
50,4,4,0,1,0
50,4,3,1,0,0
50,4,3,1,0,0
50,4,5,0,0,0
50,4,4,1,0,0
50,4,4,0,1,0
50,4,5,0,0,0
50,4,4,0,2,0
50,4,1,1,0,0
50,4,3,1,0,0
50,4,3,0,0,0
50,4,5,0,1,0
50,5,5,0,1,0
50,5,1,0,1,0
50,5,5,1,1,0
50,5,4,0,1,1
50,5,5,1,0,0
50,5,2,0,1,0
50,5,2,1,0,0
50,5,1,0,0,0
50,5,4,0,1,0
50,5,4,0,0,0
50,5,4,1,0,0
50,5,4,0,1,0
50,5,4,0,0,0
50,5,6,0,0,0
50,5,0,0,0,0
50,5,4,1,0,0
50,5,4,1,1,0
50,5,2,0,2,0
50,5,4,1,0,0
50,5,5,0,0,0
50,5,5,0,1,1
50,5,2,1,2,0
50,5,2,1,2,0
50,5,3,0,1,0
50,5,2,2,0,0
50,5,7,0,0,0
50,5,4,0,0,0
50,5,2,0,1,0
50,5,4,1,0,0
50,5,2,0,0,0
50,5,3,0,0,0
50,5,3,0,0,0
50,5,6,1,0,0
50,5,4,0,0,0
50,5,4,0,0,0
50,5,4,1,1,0
50,5,3,0,1,0
50,5,3,0,2,0
50,5,4,0,0,0
50,5,1,0,1,0
50,5,5,0,0,0
50,5,7,0,1,0
50,5,3,0,0,1
50,5,6,0,0,0
50,5,3,0,0,0
50,5,3,0,0,0
50,5,2,0,2,0
50,5,1,1,0,0
50,5,2,0,0,0
50,5,4,1,1,0
50,6,3,0,1,0
50,6,2,0,1,0
50,6,7,0,0,0
50,6,2,0,0,0
50,6,4,0,0,0
50,6,3,1,1,0
50,6,4,1,1,0
50,6,4,1,0,0
50,6,6,0,0,0
50,6,3,0,0,0
50,6,3,0,2,0
50,6,7,0,1,0
50,6,3,1,2,0
50,6,6,1,0,0
50,6,2,0,2,0
50,6,3,0,1,0
50,6,6,0,0,0
50,6,5,0,1,0
50,6,8,0,0,0
50,6,5,1,1,0
50,6,3,0,1,0
50,6,7,0,1,0
50,6,3,0,0,0
50,6,5,0,0,0
50,6,3,0,0,0
50,6,5,1,1,0
50,6,4,0,1,0
50,6,1,0,1,0
50,6,8,0,1,0
50,6,5,0,0,0
50,6,6,0,1,0
50,6,10,0,0,0
50,6,3,1,0,0
50,6,3,0,0,0
50,6,4,0,1,0
50,6,2,1,1,0
50,6,2,1,2,0
50,6,3,0,1,0
50,6,1,0,1,0
50,6,4,0,0,0
50,6,3,0,0,0
50,6,2,0,0,0
50,6,4,0,0,0
50,6,4,0,1,0
50,6,2,0,0,0
50,6,5,1,2,0
50,6,2,2,1,0
50,6,5,2,0,0
50,6,3,0,0,0
50,6,2,0,0,0
50,7,5,0,3,0
50,7,1,0,0,0
50,7,2,1,0,0
50,7,2,0,0,0
50,7,4,0,1,0
50,7,0,1,0,0
50,7,3,0,2,0
50,7,3,0,2,0
50,7,3,0,1,1
50,7,1,1,0,0
50,7,5,0,0,0
50,7,6,2,0,0
50,7,2,0,0,0
50,7,1,0,1,0
50,7,1,0,0,0
50,7,0,1,1,0
50,7,4,0,0,0
50,7,2,0,1,0
50,7,7,0,0,0
50,7,3,0,0,0
50,7,2,0,1,0
50,7,3,1,0,0
50,7,3,1,1,0
50,7,3,0,0,1
50,7,3,1,1,0
50,7,4,0,1,0
50,7,6,0,0,0
50,7,3,0,0,0
50,7,2,0,0,0
50,7,2,0,1,0
50,7,4,0,0,0
50,7,6,0,1,0
50,7,3,1,0,0
50,7,6,0,0,0
50,7,2,0,1,0
50,7,3,0,1,0
50,7,3,1,0,0
50,7,7,0,0,0
50,7,6,1,0,0
50,7,2,1,0,0
50,7,1,0,2,0
50,7,2,0,1,0
50,7,6,0,0,0
50,7,3,1,0,0
50,7,3,0,0,0
50,7,5,1,2,0
50,7,4,0,0,0
50,7,5,0,0,0
50,7,4,0,1,0
50,7,2,0,0,0
50,8,4,0,0,0
50,8,4,0,0,0
50,8,4,0,0,0
50,8,3,1,1,0
50,8,5,0,1,0
50,8,1,0,0,0
50,8,7,0,1,0
50,8,2,0,1,0
50,8,10,0,0,0
50,8,4,1,1,0
50,8,2,1,0,0
50,8,5,0,0,1
50,8,3,2,0,0
50,8,4,0,0,0
50,8,4,0,2,0
50,8,3,1,1,0
50,8,0,1,2,0
50,8,1,1,1,0
50,8,6,0,0,0
50,8,8,0,0,0
50,8,0,1,2,0
50,8,3,1,0,0
50,8,4,0,0,0
50,8,2,0,0,0
50,8,4,0,1,0
50,8,5,0,1,1
50,8,4,0,1,0
50,8,1,0,1,0
50,8,4,1,2,0
50,8,2,1,0,0
50,8,7,1,1,0
50,8,9,1,0,0
50,8,2,0,2,0
50,8,3,0,0,0
50,8,3,0,1,0
50,8,3,0,0,0
50,8,5,1,1,0
50,8,6,3,0,0
50,8,2,0,0,0
50,8,4,0,0,0
50,8,1,1,1,0
50,8,4,0,0,0
50,8,3,0,0,0
50,8,4,0,0,0
50,8,4,0,0,0
50,8,4,0,1,0
50,8,1,0,1,0
50,8,3,1,1,0
50,8,4,0,0,0
50,8,4,1,2,0
50,9,7,1,0,0
50,9,6,1,0,0
50,9,7,1,0,0
50,9,7,0,1,0
50,9,5,1,0,0
50,9,5,0,0,0
50,9,5,0,2,0
50,9,4,0,1,0
50,9,1,2,0,0
50,9,5,2,0,0
50,9,4,0,0,0
50,9,1,2,0,1
50,9,5,0,0,0
50,9,5,0,1,1
50,9,5,0,0,0
50,9,2,0,0,0
50,9,2,0,1,0
50,9,3,0,1,0
50,9,2,0,1,0
50,9,0,0,0,0
50,9,2,1,1,1
50,9,2,0,0,0
50,9,1,0,1,0
50,9,2,1,3,0
50,9,2,1,0,0
50,9,3,0,0,0
50,9,7,0,0,0
50,9,2,1,1,0
50,9,6,0,0,0
50,9,9,1,0,0
50,9,3,0,0,0
50,9,1,0,1,0
50,9,4,1,0,0
50,9,4,0,0,0
50,9,2,0,1,0
50,9,3,1,1,1
50,9,5,0,0,0
50,9,4,0,1,0
50,9,2,0,0,0
50,9,2,0,0,0
50,9,6,1,0,0
50,9,4,0,0,0
50,9,5,0,0,0
50,9,2,1,1,0
50,9,3,0,1,0
50,9,5,0,0,0
50,9,3,0,1,0
50,9,2,1,0,0
50,9,5,2,1,0
50,9,2,0,2,0
50,10,2,1,0,0
50,10,7,1,0,0
50,10,3,0,0,0
50,10,6,1,0,0
50,10,4,1,0,0
50,10,3,0,0,0
50,10,4,1,0,0
50,10,3,0,0,0
50,10,2,0,3,0
50,10,2,1,1,1
50,10,3,0,0,1
50,10,3,1,0,0
50,10,4,1,2,0
50,10,3,1,1,0
50,10,8,0,0,0
50,10,8,1,0,0
50,10,5,0,0,0
50,10,1,0,0,0
50,10,5,1,0,0
50,10,2,0,1,0
50,10,6,0,1,0
50,10,2,0,0,0
50,10,4,1,0,0
50,10,4,0,0,0
50,10,1,0,1,0
50,10,7,0,1,0
50,10,3,0,0,0
50,10,2,1,0,0
50,10,3,0,1,0
50,10,2,0,2,0
50,10,7,0,0,0
50,10,6,0,0,0
50,10,3,0,2,0
50,10,4,0,1,0
50,10,2,2,0,0
50,10,5,0,1,0
50,10,3,0,2,0
50,10,4,1,0,0
50,10,7,0,0,0
50,10,4,0,1,0
50,10,3,1,0,0
50,10,2,0,1,0
50,10,5,0,0,0
50,10,6,0,0,0
50,10,7,1,0,0
50,10,3,0,0,0
50,10,5,1,2,0
50,10,4,0,0,0
50,10,2,1,2,0
50,10,3,1,2,0
50,11,6,0,0,0
50,11,0,3,1,0
50,11,4,1,0,0
50,11,5,0,2,0
50,11,2,0,1,1
50,11,5,1,0,0
50,11,5,0,1,0
50,11,2,0,0,0
50,11,3,1,0,0
50,11,3,1,1,0
50,11,2,0,2,0
50,11,4,0,0,0
50,11,2,0,1,0
50,11,7,0,0,0
50,11,6,0,1,0
50,11,7,1,0,0
50,11,3,1,2,0
50,11,5,0,0,0
50,11,4,0,0,0
50,11,3,0,0,0
50,11,4,1,1,0
50,11,5,1,1,0
50,11,4,0,1,0
50,11,4,0,1,0
50,11,6,0,1,0
50,11,4,0,0,1
50,11,5,0,0,0
50,11,3,1,0,0
50,11,0,1,0,0
50,11,5,1,4,0
50,11,7,0,1,0
50,11,3,0,0,1
50,11,6,0,1,0
50,11,4,0,0,0
50,11,6,0,0,0
50,11,5,0,0,0
50,11,4,0,0,0
50,11,4,0,0,0
50,11,4,1,1,1
50,11,5,0,1,0
50,11,4,1,1,0
50,11,2,1,1,0
50,11,3,0,1,0
50,11,4,1,2,0
50,11,2,0,1,0
50,11,1,0,2,0
50,11,5,2,1,0
50,11,5,1,0,0
50,11,3,1,0,0
50,11,7,0,0,0
50,12,5,0,0,0
50,12,3,0,0,0
50,12,5,0,2,0
50,12,7,0,0,0
50,12,2,1,0,0
50,12,5,0,0,0
50,12,5,2,0,0
50,12,3,2,0,0
50,12,3,0,1,0
50,12,5,0,1,0
50,12,1,1,0,0
50,12,4,0,3,0
50,12,1,0,0,0
50,12,2,0,0,0
50,12,3,2,1,0
50,12,2,1,0,0
50,12,5,1,0,0
50,12,5,0,0,0
50,12,3,1,1,1
50,12,5,0,0,0
50,12,5,1,1,0
50,12,5,1,2,0
50,12,7,0,1,0
50,12,3,1,0,0
50,12,4,0,1,0
50,12,3,0,0,0
50,12,3,0,0,0
50,12,8,0,0,0
50,12,10,0,0,0
50,12,6,0,0,0
50,12,4,0,2,0
50,12,3,0,0,0
50,12,4,0,1,0
50,12,2,0,0,0
50,12,4,0,2,0
50,12,4,1,0,0
50,12,1,2,0,0
50,12,2,0,0,0
50,12,0,1,1,0
50,12,3,0,0,0
50,12,3,1,0,0
50,12,6,0,0,0
50,12,1,0,2,1
50,12,3,0,0,0
50,12,5,0,1,0
50,12,1,1,0,0
50,12,6,0,1,0
50,12,4,0,1,0
50,12,4,0,0,1
50,12,6,0,0,0
50,13,3,1,0,0
50,13,3,0,0,0
50,13,7,0,0,0
50,13,5,0,0,0
50,13,7,0,0,0
50,13,2,0,0,0
50,13,3,1,0,0
50,13,2,0,1,0
50,13,7,0,0,0
50,13,2,0,1,0
50,13,2,0,1,0
50,13,3,0,2,0
50,13,1,1,0,0
50,13,5,1,0,0
50,13,2,0,0,0
50,13,2,0,0,0
50,13,1,1,2,0
50,13,3,1,1,0
50,13,4,0,0,0
50,13,3,2,0,0
50,13,6,0,0,0
50,13,4,0,1,1
50,13,2,1,1,1
50,13,4,0,0,0
50,13,6,0,0,0
50,13,4,0,1,0
50,13,3,1,1,0
50,13,2,0,1,0
50,13,3,0,1,0
50,13,2,0,0,1
50,13,3,0,0,0
50,13,3,1,2,0
50,13,5,1,1,0
50,13,1,0,0,0
50,13,4,0,0,0
50,13,4,0,0,0
50,13,5,0,1,0
50,13,2,0,1,0
50,13,3,2,0,0
50,13,8,0,0,0
50,13,5,0,0,0
50,13,3,0,1,0
50,13,4,0,1,0
50,13,4,0,1,0
50,13,3,1,0,0
50,13,2,0,2,0
50,13,3,0,1,0
50,13,6,0,0,0
50,13,3,1,0,0
50,13,2,1,0,0
50,14,7,0,0,0
50,14,6,0,1,0
50,14,2,0,1,0
50,14,3,0,0,0
50,14,2,0,1,0
50,14,2,1,1,0
50,14,5,0,0,0
50,14,2,0,1,0
50,14,5,1,2,0
50,14,2,0,0,0
50,14,5,0,1,0
50,14,4,1,0,0
50,14,5,0,0,1
50,14,5,0,0,0
50,14,6,0,1,0
50,14,3,0,0,0
50,14,5,1,0,0
50,14,1,1,1,0
50,14,9,1,0,1
50,14,2,0,1,0
50,14,5,1,0,0
50,14,4,0,0,0
50,14,7,0,2,0
50,14,4,0,1,0
50,14,7,1,3,0
50,14,3,1,0,0
50,14,6,0,0,0
50,14,5,0,1,0
50,14,4,0,0,0
50,14,3,1,0,0
50,14,2,1,1,0
50,14,1,2,1,1
50,14,6,0,0,0
50,14,1,0,1,1
50,14,2,0,0,0
50,14,2,0,1,0
50,14,5,0,1,0
50,14,4,0,1,0
50,14,5,0,0,0
50,14,3,0,1,0
50,14,6,0,1,0
50,14,3,0,1,0
50,14,3,1,1,0
50,14,4,1,0,0
50,14,7,1,0,0
50,14,2,3,1,0
50,14,2,1,0,0
50,14,2,0,0,0
50,14,3,0,0,0
50,14,4,1,0,0
50,15,5,1,0,0
50,15,1,0,2,0
50,15,6,2,2,0
50,15,5,0,0,0
50,15,2,0,1,0
50,15,4,1,0,0
50,15,2,1,0,0
50,15,3,0,2,0
50,15,4,1,2,0
50,15,4,0,0,0
50,15,2,1,1,0
50,15,2,0,1,0
50,15,1,0,0,0
50,15,3,1,1,0
50,15,5,0,0,0
50,15,2,2,0,0
50,15,8,0,0,0
50,15,6,1,1,0
50,15,4,0,0,0
50,15,2,0,3,0
50,15,4,0,2,0
50,15,5,1,1,0
50,15,4,0,0,0
50,15,9,1,0,0
50,15,4,0,1,0
50,15,2,2,0,0
50,15,3,0,1,0
50,15,1,1,1,0
50,15,9,0,0,0
50,15,5,0,1,0
50,15,2,1,0,0
50,15,3,0,0,0
50,15,3,1,2,0
50,15,4,0,0,0
50,15,2,0,0,0
50,15,2,1,1,0
50,15,4,0,0,0
50,15,2,0,0,0
50,15,3,1,0,1
50,15,5,1,2,0
