 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 2 0
 3 3 1 6 0
 4 3 1 9 0
 5 3 1 10 0
 6 3 1 10 0
 7 3 1 11 0
 8 3 1 12 0
 9 3 1 12 0
 10 3 1 12 0
 11 3 1 12 0
 12 3 1 12 0
 13 3 1 12 0
 14 3 1 12 0
 15 3 1 12 0
 16 3 1 13 0
 17 3 1 13 0
 18 3 1 13 0
 19 3 1 13 0
 20 3 1 13 0
 21 4 1 13 0
 22 4 1 13 0
 23 4 1 13 0
 24 4 1 13 0
 25 4 1 13 0
 26 4 1 13 0
 27 5 1 13 0
 28 5 1 13 0
 29 5 1 13 0
 30 5 1 13 0
 31 5 1 13 0
 32 5 1 13 0
 33 5 1 13 0
 34 5 1 13 0
 35 5 1 13 0
 36 5 1 13 0
 37 5 1 13 0
 38 6 1 13 0
 39 7 1 13 0
 40 7 1 13 0
 41 7 1 13 0
 42 7 1 13 0
 43 7 1 13 0
 44 7 1 13 0
 45 7 1 14 0
 46 7 1 14 0
 47 7 1 14 0
 48 7 1 15 0
 49 7 1 15 0
 50 8 1 15 0
 51 8 1 15 0
 52 9 1 15 0
 53 9 1 15 0
 54 9 1 15 0
 55 9 1 15 0
 56 9 1 15 0
 57 9 1 15 0
 58 9 1 15 0
 59 9 1 15 0
 60 9 1 15 0
 61 9 1 15 0
 62 9 1 15 0
 63 9 1 15 0
 64 9 1 15 0
 65 9 1 15 0
 66 9 1 15 0
 67 9 1 15 0
 68 10 1 15 0
 69 10 1 15 0
 70 10 1 15 0
 71 10 1 15 0
 72 10 1 15 0
 73 10 1 15 0
 74 10 1 15 0
 75 10 1 15 0
 76 10 1 15 0
 77 10 1 15 0
 78 10 1 15 0
 79 10 1 15 0
 80 10 1 15 0
 81 10 1 15 0
 82 10 1 15 0
 83 10 1 15 0
 84 10 1 15 0
 85 10 1 15 0
 86 10 1 15 0
 87 10 1 15 0
 88 10 1 15 0
 89 10 1 15 0
 90 10 1 15 0
 91 10 1 15 0
 92 10 1 15 0
 93 10 1 15 0
 94 10 1 15 0
 95 10 1 15 0
 96 10 1 15 0
 97 10 1 15 0
 98 10 1 15 0
 99 11 1 15 0
 100 12 1 15 0
