 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 0 1
 3 2 1 0 1
 4 3 1 0 1
 5 5 1 1 1
 6 5 1 3 1
 7 5 1 4 1
 8 5 1 4 1
 9 5 1 4 1
 10 5 1 4 1
 11 5 1 4 1
 12 5 1 4 1
 13 5 1 4 1
 14 5 1 4 1
 15 5 1 4 1
 16 5 1 4 1
 17 5 1 4 1
 18 5 1 4 1
 19 5 1 4 1
 20 5 1 4 1
 21 5 1 4 1
 22 5 1 4 1
 23 5 1 4 1
 24 5 1 4 1
 25 5 1 4 1
 26 5 1 4 1
 27 5 1 4 1
 28 5 1 4 1
 29 7 1 4 1
 30 7 1 4 1
 31 7 1 4 1
 32 7 1 4 1
 33 7 1 4 1
 34 7 1 4 1
 35 7 1 4 1
 36 7 1 4 1
 37 7 1 4 1
 38 7 1 4 1
 39 7 1 4 1
 40 7 1 4 1
 41 7 1 4 1
 42 7 1 4 1
 43 7 1 4 1
 44 7 1 4 1
 45 7 1 4 1
 46 7 1 4 1
 47 7 1 4 1
 48 7 1 4 1
 49 7 1 4 1
 50 8 2 4 1
 51 8 2 4 1
 52 8 2 4 1
 53 8 2 4 1
 54 8 2 4 1
 55 8 2 4 1
 56 8 2 4 1
 57 8 2 4 1
 58 8 2 4 1
 59 8 2 4 1
 60 8 2 4 1
 61 8 2 4 1
 62 8 2 4 1
 63 8 2 4 1
 64 8 2 4 1
 65 8 2 4 1
 66 8 2 4 1
 67 8 2 4 1
 68 8 2 4 1
 69 8 2 4 1
 70 8 2 4 1
 71 8 2 4 1
 72 8 2 4 1
 73 9 2 4 1
 74 9 2 4 1
 75 9 2 4 1
 76 9 2 4 1
 77 9 2 4 1
 78 9 2 4 1
 79 9 2 4 1
 80 9 2 4 1
 81 9 2 4 1
 82 9 2 4 1
 83 10 2 4 1
 84 10 2 4 1
 85 10 2 4 1
 86 11 2 4 1
 87 11 2 4 1
 88 11 2 4 1
 89 11 2 4 1
 90 11 2 4 1
 91 11 2 4 1
 92 11 2 4 1
 93 11 2 4 1
 94 12 2 4 1
 95 12 2 4 1
 96 12 2 4 1
 97 12 2 4 1
 98 12 2 4 1
 99 12 2 4 1
 100 12 2 4 1
