 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 3 0
 3 3 0 6 0
 4 3 0 6 0
 5 3 0 6 0
 6 3 0 7 0
 7 3 0 7 0
 8 3 0 7 0
 9 4 0 7 0
 10 4 0 7 0
 11 4 0 8 0
 12 4 0 9 0
 13 4 0 9 0
 14 4 0 9 0
 15 4 0 9 0
 16 4 0 9 0
 17 4 0 9 0
 18 5 0 9 0
 19 5 0 9 0
 20 6 0 9 0
 21 6 0 9 0
 22 6 0 9 0
 23 6 0 9 0
 24 6 0 9 0
 25 6 0 9 0
 26 7 0 9 0
 27 7 0 9 0
 28 7 0 9 0
 29 7 0 9 0
 30 7 0 9 0
 31 7 0 9 0
 32 7 0 9 0
 33 7 0 9 0
 34 7 0 9 0
 35 7 0 9 0
 36 7 0 9 0
 37 7 0 9 0
 38 8 0 9 0
 39 8 0 9 0
 40 8 0 9 0
 41 8 0 9 0
 42 8 0 9 0
 43 8 0 9 0
 44 8 0 9 0
 45 9 0 9 0
 46 9 0 9 0
 47 9 0 9 0
 48 10 0 9 0
 49 10 0 9 0
 50 10 0 9 0
 51 11 0 9 0
 52 11 0 9 0
 53 11 0 9 0
 54 11 0 9 0
 55 11 0 9 0
 56 11 0 9 0
 57 11 0 9 0
 58 11 0 9 0
 59 11 0 9 0
 60 11 0 9 0
 61 11 0 9 0
 62 11 0 9 0
 63 11 0 9 0
 64 12 0 9 0
 65 12 0 9 0
 66 12 0 9 0
 67 12 0 9 0
 68 12 0 9 0
 69 12 0 9 0
 70 12 0 9 0
 71 13 0 9 0
 72 13 0 9 0
 73 13 0 9 0
 74 13 0 9 0
 75 14 0 9 0
 76 14 0 9 0
 77 14 0 9 0
 78 14 0 9 0
 79 14 0 9 0
 80 14 0 9 0
 81 14 0 9 0
 82 14 0 9 0
 83 14 0 9 0
 84 14 0 9 0
 85 15 0 9 0
 86 15 0 9 0
 87 15 0 9 0
 88 16 0 9 0
 89 16 0 9 0
 90 16 0 9 0
 91 16 0 9 0
 92 16 0 9 0
 93 16 0 9 0
 94 16 0 9 0
 95 16 0 9 0
 96 16 0 9 0
 97 16 0 9 0
 98 16 0 9 0
 99 16 0 9 0
 100 17 0 9 0
