 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 1 0 3 0
 4 1 0 3 0
 5 1 0 5 1
 6 1 0 6 2
 7 1 0 9 2
 8 1 0 10 2
 9 1 0 11 2
 10 1 0 11 3
 11 1 0 11 4
 12 1 0 11 5
 13 1 0 11 5
 14 1 0 12 5
 15 1 0 13 5
 16 1 0 13 5
 17 1 0 13 5
 18 1 0 13 5
 19 1 0 13 5
 20 1 0 13 5
 21 1 0 13 5
 22 1 0 13 5
 23 1 0 13 5
 24 1 0 13 5
 25 1 0 13 5
 26 1 0 13 5
 27 1 0 13 5
 28 1 0 13 5
 29 1 0 13 5
 30 1 0 13 5
 31 1 0 13 5
 32 1 0 13 5
 33 1 0 13 5
 34 1 0 13 5
 35 1 0 13 5
 36 1 0 13 5
 37 1 0 13 5
 38 1 0 13 5
 39 1 0 13 5
 40 1 0 13 5
 41 1 0 13 5
 42 1 0 13 5
 43 1 0 13 5
 44 1 0 13 5
 45 1 0 13 5
 46 1 0 13 5
 47 1 0 13 5
 48 1 0 13 5
 49 1 0 13 5
 50 1 0 13 5
 51 2 0 13 5
 52 2 0 13 5
 53 2 0 13 5
 54 2 0 13 5
 55 2 0 13 5
 56 2 0 13 5
 57 2 0 13 5
 58 2 0 13 5
 59 2 0 13 5
 60 2 0 13 5
 61 2 0 13 5
 62 2 0 13 5
 63 2 0 13 5
 64 2 0 13 5
 65 2 0 13 5
 66 2 0 13 5
 67 2 0 13 5
 68 2 0 13 5
 69 2 0 13 5
 70 2 0 13 5
 71 2 0 13 5
 72 2 0 13 5
 73 2 0 13 5
 74 2 0 13 5
 75 3 0 13 5
 76 3 0 13 5
 77 3 0 13 5
 78 3 0 13 5
 79 3 0 13 5
 80 3 0 13 5
 81 3 0 13 5
 82 3 0 13 5
 83 3 0 13 5
 84 4 0 13 5
 85 4 0 13 5
 86 4 0 13 5
 87 4 0 13 5
 88 4 0 13 5
 89 4 0 13 5
 90 4 0 13 5
 91 4 0 13 5
 92 4 0 13 5
 93 5 0 13 5
 94 5 0 13 5
 95 5 0 13 5
 96 5 0 13 5
 97 5 0 14 5
 98 5 0 14 5
 99 5 0 14 5
 100 5 0 14 5
