 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 0 1 0
 3 6 0 5 1
 4 6 0 7 2
 5 6 0 7 3
 6 6 0 7 3
 7 6 0 9 3
 8 6 0 11 3
 9 6 0 11 3
 10 6 0 11 3
 11 7 0 11 3
 12 7 0 11 3
 13 7 0 12 3
 14 7 0 13 3
 15 7 0 13 3
 16 7 0 13 3
 17 7 0 13 3
 18 7 0 13 3
 19 7 0 13 3
 20 7 0 13 3
 21 8 0 13 3
 22 8 0 13 3
 23 9 0 13 3
 24 9 0 13 3
 25 9 0 13 3
 26 9 0 13 3
 27 9 0 13 3
 28 9 0 13 3
 29 9 0 14 3
 30 9 0 14 3
 31 9 0 14 3
 32 9 0 14 3
 33 10 0 14 3
 34 10 1 14 3
 35 10 1 14 3
 36 11 1 14 3
 37 11 1 14 3
 38 11 1 14 3
 39 11 1 14 3
 40 12 1 14 3
 41 12 1 14 3
 42 12 1 14 3
 43 12 1 14 3
 44 12 1 14 3
 45 13 1 14 3
 46 13 1 14 3
 47 13 1 14 3
 48 13 1 14 3
 49 13 2 14 3
 50 13 2 14 3
 51 13 2 14 3
 52 13 2 14 3
 53 14 2 14 3
 54 14 2 14 3
 55 14 2 14 3
 56 14 2 14 3
 57 14 2 14 3
 58 14 2 14 3
 59 14 2 14 3
 60 14 2 14 3
 61 14 2 14 3
 62 14 2 14 3
 63 14 2 14 3
 64 14 2 14 3
 65 14 2 14 3
 66 14 2 14 3
 67 14 2 14 3
 68 14 2 14 3
 69 14 2 15 3
 70 14 2 15 3
 71 14 2 15 3
 72 14 2 15 3
 73 14 2 15 3
 74 14 2 15 3
 75 15 2 15 3
 76 15 2 15 3
 77 15 2 15 3
 78 15 2 15 3
 79 15 2 15 3
 80 15 2 15 3
 81 16 2 15 3
 82 16 2 15 3
 83 16 2 15 3
 84 16 2 15 3
 85 16 2 15 3
 86 16 2 15 3
 87 16 2 15 3
 88 16 2 15 3
 89 16 2 15 3
 90 16 2 15 3
 91 16 2 15 3
 92 16 2 15 3
 93 16 2 15 3
 94 16 2 15 3
 95 16 2 15 3
 96 16 2 15 3
 97 16 2 15 3
 98 16 2 15 3
 99 16 2 15 3
 100 16 2 15 3
