 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 1 0
 3 4 0 2 0
 4 4 0 4 0
 5 6 0 7 0
 6 7 0 9 0
 7 7 0 9 0
 8 7 0 10 0
 9 7 0 11 0
 10 7 0 13 0
 11 7 0 13 0
 12 7 0 13 0
 13 7 0 13 0
 14 7 0 14 0
 15 8 0 14 0
 16 8 0 14 0
 17 8 0 14 0
 18 8 0 14 0
 19 8 0 14 0
 20 8 0 14 0
 21 8 0 14 0
 22 8 0 14 0
 23 8 0 14 0
 24 8 0 14 0
 25 8 0 14 0
 26 8 0 14 0
 27 8 0 14 0
 28 8 0 14 0
 29 8 0 14 0
 30 8 0 14 0
 31 8 0 15 0
 32 8 0 15 0
 33 8 0 15 0
 34 8 0 15 0
 35 8 0 15 0
 36 8 0 15 0
 37 8 0 15 0
 38 8 0 15 0
 39 8 0 15 0
 40 8 0 15 0
 41 8 0 15 0
 42 9 0 15 0
 43 9 0 15 0
 44 9 0 15 0
 45 9 0 15 0
 46 9 0 15 0
 47 9 0 16 0
 48 9 0 16 0
 49 9 0 16 0
 50 9 0 16 0
 51 9 0 16 0
 52 9 0 16 0
 53 9 0 16 0
 54 9 0 16 0
 55 10 0 16 0
 56 10 0 16 0
 57 10 0 16 0
 58 10 0 16 0
 59 10 0 16 0
 60 10 0 16 0
 61 10 0 16 0
 62 10 0 16 0
 63 10 0 16 0
 64 10 0 16 0
 65 10 0 16 0
 66 10 0 16 0
 67 10 0 17 0
 68 10 0 17 0
 69 10 0 17 0
 70 11 0 17 0
 71 11 0 17 0
 72 11 0 17 0
 73 11 0 17 0
 74 11 0 17 0
 75 12 0 17 0
 76 12 0 17 0
 77 12 0 17 0
 78 12 0 17 0
 79 12 0 17 0
 80 12 0 17 0
 81 12 0 17 0
 82 12 0 17 0
 83 13 0 17 0
 84 13 0 17 0
 85 13 0 17 0
 86 13 0 17 0
 87 13 0 17 0
 88 13 0 17 0
 89 13 0 17 0
 90 13 0 17 0
 91 13 0 17 0
 92 13 0 17 0
 93 13 0 17 0
 94 13 0 17 0
 95 13 0 17 0
 96 13 0 17 0
 97 13 0 17 0
 98 13 0 17 0
 99 13 0 17 0
 100 13 0 17 0
