 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 1 0 1
 3 2 1 2 2
 4 2 1 4 2
 5 3 1 6 2
 6 3 1 8 2
 7 3 1 10 2
 8 3 1 12 2
 9 3 1 12 2
 10 4 1 12 2
 11 4 1 12 2
 12 4 1 13 2
 13 4 2 14 2
 14 4 2 14 2
 15 4 2 14 2
 16 4 2 14 2
 17 4 2 14 2
 18 5 3 14 2
 19 5 3 14 2
 20 5 3 14 2
 21 5 3 15 2
 22 5 3 15 2
 23 5 3 15 2
 24 5 3 15 2
 25 5 3 15 2
 26 5 3 15 2
 27 5 3 15 2
 28 5 3 15 2
 29 5 3 15 2
 30 5 3 15 2
 31 5 3 15 2
 32 5 3 15 2
 33 5 3 15 2
 34 5 3 16 2
 35 5 3 16 2
 36 5 3 16 2
 37 5 4 16 2
 38 5 4 16 2
 39 5 4 16 2
 40 5 4 16 3
 41 5 4 16 3
 42 5 4 16 3
 43 5 4 16 3
 44 5 4 16 3
 45 5 4 16 3
 46 5 4 16 3
 47 5 4 16 3
 48 5 4 16 3
 49 5 4 16 3
 50 5 4 16 3
 51 5 4 16 3
 52 5 4 16 3
 53 5 4 16 3
 54 5 4 16 3
 55 5 4 16 3
 56 5 4 16 3
 57 5 4 16 3
 58 5 4 16 3
 59 5 4 16 3
 60 5 4 16 3
 61 5 4 16 3
 62 5 4 16 3
 63 6 4 16 3
 64 6 4 16 3
 65 6 4 16 3
 66 6 4 16 3
 67 6 4 16 3
 68 7 4 16 3
 69 7 4 16 3
 70 8 4 16 3
 71 8 4 16 3
 72 8 4 16 3
 73 8 4 16 3
 74 8 4 16 3
 75 8 4 16 3
 76 8 4 16 3
 77 8 4 16 3
 78 7 4 16 3
 79 7 4 16 3
 80 7 4 16 3
 81 8 4 16 3
 82 8 4 16 3
 83 8 4 16 3
 84 8 4 16 3
 85 8 4 16 3
 86 8 4 16 3
 87 8 4 16 3
 88 8 4 16 3
 89 8 4 16 3
 90 8 4 16 3
 91 9 4 16 3
 92 9 4 16 3
 93 9 4 16 3
 94 9 4 16 3
 95 9 4 16 3
 96 9 4 16 3
 97 9 4 16 3
 98 9 4 16 3
 99 9 4 16 3
 100 9 4 16 3
