 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 2 0
 3 5 0 3 0
 4 5 0 4 0
 5 5 1 5 0
 6 5 1 7 0
 7 5 1 9 0
 8 5 1 9 0
 9 5 1 9 0
 10 5 1 9 0
 11 5 1 9 0
 12 5 1 10 0
 13 5 1 11 0
 14 5 1 11 0
 15 5 1 11 0
 16 6 1 11 0
 17 6 1 11 0
 18 6 1 11 0
 19 6 1 11 0
 20 6 1 12 0
 21 6 1 12 0
 22 6 1 12 0
 23 6 1 12 0
 24 6 1 12 0
 25 6 1 12 0
 26 6 1 12 0
 27 6 1 12 0
 28 6 1 12 0
 29 6 1 12 0
 30 6 1 12 0
 31 6 1 12 0
 32 6 1 12 0
 33 6 1 12 0
 34 6 1 12 0
 35 6 1 12 0
 36 6 1 12 0
 37 6 1 12 0
 38 6 1 12 0
 39 6 1 12 0
 40 6 1 12 0
 41 8 1 12 0
 42 8 2 12 0
 43 8 2 12 0
 44 8 2 12 0
 45 8 2 12 0
 46 8 2 12 0
 47 8 2 12 0
 48 8 2 12 0
 49 8 2 12 0
 50 8 2 12 0
 51 8 2 12 0
 52 8 2 12 0
 53 8 2 12 0
 54 8 2 12 0
 55 8 2 12 0
 56 8 2 12 0
 57 8 2 12 0
 58 8 2 12 0
 59 8 2 12 0
 60 8 2 12 0
 61 8 2 12 0
 62 8 2 12 0
 63 8 2 12 0
 64 8 2 12 0
 65 10 2 12 0
 66 10 2 12 0
 67 10 2 12 0
 68 10 2 12 0
 69 10 2 12 0
 70 10 2 12 0
 71 10 2 12 0
 72 10 2 12 0
 73 11 2 12 0
 74 11 2 12 0
 75 11 2 12 0
 76 11 2 12 0
 77 11 2 12 0
 78 11 2 12 0
 79 11 2 12 0
 80 11 2 12 0
 81 11 2 12 0
 82 11 2 12 0
 83 11 2 12 0
 84 11 2 12 0
 85 11 2 12 0
 86 11 2 12 0
 87 11 2 12 0
 88 11 2 12 0
 89 11 2 12 0
 90 12 2 12 0
 91 12 2 12 0
 92 12 2 12 0
 93 12 2 12 0
 94 12 2 12 0
 95 12 2 12 0
 96 12 2 12 0
 97 12 2 12 0
 98 12 2 12 0
 99 12 2 12 0
 100 12 2 12 0
