 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 2 0
 3 2 0 5 0
 4 2 1 6 0
 5 2 1 7 0
 6 2 1 9 0
 7 2 1 10 0
 8 2 1 11 0
 9 2 1 11 0
 10 2 1 11 0
 11 2 1 11 0
 12 2 1 12 0
 13 2 1 12 0
 14 2 1 12 0
 15 2 1 13 0
 16 2 1 13 0
 17 2 1 13 0
 18 2 1 13 0
 19 3 1 13 0
 20 3 1 13 0
 21 3 1 13 0
 22 3 1 13 0
 23 3 1 13 0
 24 3 1 13 0
 25 3 1 13 0
 26 3 1 14 0
 27 3 1 14 0
 28 4 1 14 0
 29 4 1 14 0
 30 4 1 14 0
 31 4 1 14 0
 32 4 1 14 0
 33 4 1 14 0
 34 4 1 14 0
 35 4 1 14 0
 36 4 1 14 0
 37 4 1 14 0
 38 4 1 14 0
 39 4 1 14 0
 40 4 1 15 0
 41 5 1 15 0
 42 5 1 15 0
 43 5 1 15 0
 44 5 1 15 0
 45 5 1 15 0
 46 5 1 15 0
 47 5 1 15 0
 48 5 1 15 0
 49 6 1 15 0
 50 6 1 15 0
 51 6 1 15 0
 52 6 1 15 0
 53 7 1 15 0
 54 7 1 15 0
 55 7 1 15 0
 56 7 1 15 0
 57 7 1 15 0
 58 7 1 15 0
 59 7 1 15 0
 60 7 1 15 0
 61 7 1 15 0
 62 7 1 15 0
 63 7 1 15 0
 64 7 1 15 0
 65 7 1 15 0
 66 7 1 15 0
 67 7 1 15 0
 68 7 1 15 0
 69 7 1 15 0
 70 7 1 15 0
 71 7 1 15 0
 72 7 1 15 0
 73 7 1 15 0
 74 7 1 15 0
 75 7 1 15 0
 76 7 1 15 0
 77 7 1 15 0
 78 7 1 15 0
 79 7 1 15 0
 80 9 1 15 0
 81 9 1 15 0
 82 9 1 15 0
 83 9 1 15 0
 84 9 1 15 0
 85 9 1 15 0
 86 9 1 15 0
 87 9 1 15 0
 88 9 1 15 0
 89 9 1 15 0
 90 9 1 15 0
 91 9 1 15 0
 92 9 1 15 0
 93 9 1 15 0
 94 9 1 15 0
 95 9 1 15 0
 96 9 1 15 0
 97 9 2 15 0
 98 9 2 15 0
 99 9 2 15 0
 100 9 2 15 0
