 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 1 0
 3 3 0 3 0
 4 3 0 5 1
 5 4 0 5 2
 6 4 0 6 2
 7 4 0 6 2
 8 4 0 6 2
 9 4 0 6 2
 10 4 0 7 2
 11 4 0 7 2
 12 4 0 8 2
 13 4 0 8 2
 14 4 0 8 2
 15 4 0 8 2
 16 4 0 8 2
 17 4 0 9 2
 18 4 0 9 2
 19 4 0 9 2
 20 4 1 10 3
 21 4 1 10 3
 22 4 1 10 3
 23 4 1 10 3
 24 4 2 11 3
 25 4 2 11 3
 26 4 2 11 3
 27 4 2 11 3
 28 4 2 11 3
 29 4 2 11 3
 30 4 2 11 3
 31 4 2 11 3
 32 4 2 11 3
 33 4 2 11 3
 34 4 2 11 3
 35 4 2 11 3
 36 4 2 11 3
 37 4 2 11 3
 38 4 2 11 3
 39 4 2 11 3
 40 4 2 11 3
 41 4 2 11 3
 42 4 2 11 3
 43 4 2 11 3
 44 4 2 11 3
 45 4 2 11 3
 46 5 2 11 3
 47 5 2 11 3
 48 5 2 11 3
 49 5 2 11 3
 50 6 2 11 3
 51 6 2 11 3
 52 6 2 11 3
 53 6 2 11 3
 54 6 2 11 3
 55 6 2 11 3
 56 6 2 11 3
 57 6 2 11 3
 58 6 2 11 3
 59 6 2 11 3
 60 6 2 11 3
 61 7 2 11 3
 62 7 2 11 3
 63 7 2 11 3
 64 7 2 11 3
 65 7 2 11 3
 66 7 2 11 3
 67 7 2 11 3
 68 7 2 11 3
 69 7 2 11 3
 70 7 2 11 3
 71 7 2 11 3
 72 7 2 11 3
 73 7 2 11 3
 74 7 2 11 3
 75 7 2 11 3
 76 7 2 11 3
 77 7 2 11 3
 78 7 2 11 3
 79 7 2 11 3
 80 7 2 11 3
 81 7 2 11 3
 82 7 2 11 3
 83 7 2 11 3
 84 7 2 11 3
 85 7 2 11 3
 86 7 2 11 3
 87 7 2 11 3
 88 7 2 11 3
 89 7 2 11 3
 90 7 2 11 3
 91 7 2 11 3
 92 7 2 11 3
 93 7 2 11 3
 94 7 2 11 3
 95 7 2 11 3
 96 7 2 11 3
 97 7 2 11 3
 98 7 2 11 3
 99 7 2 11 3
 100 7 2 11 3
