 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 1 2 0
 3 5 1 3 0
 4 7 1 5 0
 5 7 1 7 0
 6 7 1 8 0
 7 8 1 9 0
 8 8 1 9 0
 9 9 1 9 0
 10 9 1 10 0
 11 9 1 11 0
 12 9 1 12 0
 13 9 1 12 0
 14 9 1 12 0
 15 9 1 13 0
 16 9 1 13 0
 17 9 1 13 0
 18 9 1 13 0
 19 9 1 13 0
 20 9 1 14 0
 21 10 1 14 0
 22 10 1 14 0
 23 10 1 14 0
 24 10 1 14 0
 25 10 1 14 0
 26 10 1 14 0
 27 10 1 14 0
 28 10 1 14 0
 29 10 1 14 0
 30 10 1 14 0
 31 10 1 14 0
 32 10 1 14 0
 33 10 1 14 0
 34 10 1 14 0
 35 11 1 14 0
 36 11 1 14 0
 37 11 1 14 0
 38 11 1 14 0
 39 11 1 14 0
 40 11 1 14 0
 41 11 1 14 0
 42 11 1 14 0
 43 11 1 14 0
 44 11 1 14 0
 45 11 1 14 0
 46 11 1 14 0
 47 11 1 14 0
 48 11 1 14 0
 49 11 1 14 0
 50 11 1 14 0
 51 11 1 14 0
 52 11 1 14 0
 53 11 1 14 0
 54 12 1 14 0
 55 12 1 14 0
 56 12 1 14 0
 57 12 1 14 0
 58 12 1 14 0
 59 12 1 14 0
 60 12 1 14 0
 61 14 1 14 0
 62 14 1 14 0
 63 14 1 14 0
 64 15 1 14 0
 65 15 1 14 0
 66 15 1 15 0
 67 15 1 15 0
 68 15 1 15 0
 69 15 1 15 0
 70 15 1 15 0
 71 15 1 15 0
 72 15 1 15 0
 73 15 1 15 0
 74 15 1 15 0
 75 15 1 15 0
 76 15 1 15 0
 77 15 1 16 0
 78 15 1 16 0
 79 15 1 16 0
 80 15 2 16 0
 81 16 2 16 0
 82 16 2 16 0
 83 16 2 16 0
 84 16 2 16 0
 85 16 2 16 0
 86 16 2 16 0
 87 16 2 16 0
 88 16 2 16 0
 89 16 2 16 0
 90 16 2 16 0
 91 16 2 16 0
 92 16 2 16 0
 93 18 2 16 0
 94 18 2 16 0
 95 18 2 16 0
 96 18 2 16 0
 97 18 2 16 0
 98 18 2 16 0
 99 18 2 16 0
 100 18 2 16 0
