 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 2 0
 3 5 0 4 0
 4 5 0 6 0
 5 6 0 6 1
 6 6 0 6 1
 7 6 0 8 1
 8 6 0 8 1
 9 6 0 8 1
 10 6 0 8 1
 11 6 0 8 1
 12 6 0 8 1
 13 6 0 8 1
 14 6 0 8 1
 15 6 0 8 1
 16 6 0 8 1
 17 6 0 9 1
 18 6 1 9 1
 19 6 1 9 1
 20 6 1 10 1
 21 7 1 10 1
 22 7 1 10 1
 23 7 1 10 1
 24 7 1 10 1
 25 7 1 10 1
 26 7 1 10 1
 27 7 1 10 1
 28 7 1 10 1
 29 7 1 10 1
 30 7 1 10 1
 31 7 1 10 1
 32 7 1 10 1
 33 7 1 10 1
 34 7 1 10 2
 35 7 1 10 2
 36 7 1 10 2
 37 7 1 10 2
 38 8 1 10 2
 39 8 1 10 2
 40 10 1 10 2
 41 10 1 10 2
 42 10 1 10 2
 43 10 1 10 2
 44 10 1 11 2
 45 10 1 11 2
 46 10 1 11 2
 47 10 1 11 2
 48 10 1 11 2
 49 10 1 11 2
 50 10 2 11 2
 51 10 2 11 2
 52 10 2 11 2
 53 10 2 11 2
 54 10 2 11 2
 55 10 2 11 2
 56 10 2 11 2
 57 10 2 11 2
 58 10 2 11 2
 59 10 2 11 2
 60 10 2 11 2
 61 10 3 11 2
 62 10 3 11 2
 63 10 3 11 2
 64 10 3 11 2
 65 10 3 11 2
 66 10 3 11 2
 67 10 3 11 2
 68 10 3 11 2
 69 10 3 11 2
 70 10 3 11 2
 71 10 3 11 2
 72 10 3 11 2
 73 10 3 11 2
 74 10 3 11 2
 75 10 3 11 2
 76 10 3 11 2
 77 10 3 11 2
 78 10 3 11 2
 79 10 3 11 2
 80 10 3 11 2
 81 10 3 11 2
 82 10 3 11 2
 83 10 3 11 2
 84 10 3 11 2
 85 10 3 11 2
 86 10 3 11 2
 87 10 3 11 2
 88 11 3 11 2
 89 11 3 11 2
 90 11 3 11 2
 91 11 3 11 2
 92 11 3 11 2
 93 11 3 11 2
 94 11 3 11 2
 95 11 3 11 2
 96 11 3 11 2
 97 11 3 11 2
 98 11 3 11 2
 99 11 3 11 2
 100 11 3 11 2
