 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 1 0 2 0
 4 2 0 5 1
 5 2 0 6 1
 6 2 0 8 1
 7 2 0 8 1
 8 2 0 8 1
 9 2 0 8 1
 10 3 0 8 1
 11 3 0 8 1
 12 3 0 8 1
 13 3 0 9 1
 14 3 0 9 1
 15 3 0 9 1
 16 3 0 9 1
 17 3 0 10 1
 18 3 0 11 1
 19 3 0 11 1
 20 3 0 11 1
 21 3 0 11 1
 22 3 0 11 1
 23 3 0 11 1
 24 3 0 11 1
 25 3 0 11 1
 26 3 0 11 1
 27 3 0 11 1
 28 3 0 11 1
 29 3 0 11 1
 30 3 0 11 1
 31 3 0 11 1
 32 4 0 11 1
 33 4 0 11 1
 34 4 0 11 1
 35 4 0 11 1
 36 4 0 11 1
 37 4 0 11 1
 38 4 0 11 1
 39 4 0 11 1
 40 4 0 11 1
 41 4 0 11 1
 42 4 0 11 1
 43 4 0 11 1
 44 4 0 11 1
 45 4 0 11 1
 46 4 0 11 1
 47 4 0 11 1
 48 4 0 11 1
 49 4 0 11 1
 50 4 0 11 1
 51 4 0 11 1
 52 5 0 11 1
 53 5 0 11 1
 54 5 0 11 1
 55 5 0 11 1
 56 5 0 11 1
 57 5 0 12 1
 58 5 0 12 1
 59 5 0 12 1
 60 5 0 12 1
 61 5 0 12 1
 62 5 0 12 1
 63 5 0 12 1
 64 5 0 12 1
 65 5 0 12 1
 66 6 0 12 1
 67 6 0 12 1
 68 6 0 12 1
 69 6 0 12 1
 70 6 0 12 1
 71 6 0 12 1
 72 6 0 12 1
 73 6 0 12 1
 74 6 0 12 1
 75 6 0 12 1
 76 6 0 12 1
 77 6 0 12 1
 78 6 0 12 1
 79 6 0 12 1
 80 6 0 12 1
 81 6 0 12 1
 82 6 0 12 1
 83 6 0 13 1
 84 6 0 13 1
 85 6 0 13 1
 86 6 0 13 1
 87 6 0 13 1
 88 6 0 13 1
 89 6 0 13 1
 90 7 0 13 1
 91 7 0 13 1
 92 7 0 13 1
 93 7 0 13 1
 94 7 0 13 1
 95 7 0 13 1
 96 7 0 13 1
 97 7 0 13 1
 98 8 0 13 1
 99 8 0 13 1
 100 8 0 13 1
